"","idmen","year","datent","myear","mstatus","move","location"
"43","3105464126670100",2019,2018,NA,"Couple, No kids",2,"Paris"
"44","3305464126670100",2019,2017,NA,"Single Parent",1,"Paris"
"45","3305464026420100",2019,2015,NA,"Couple, No kids",1,"Paris"
"46","3305464115750100",2019,2007,NA,"Single",1,"Paris"
"47","3205464042350100",2019,2012,NA,"Single",1,"Paris"
"48","3305464042350100",2019,2007,NA,"Couple, with Kids",1,"Paris"
"49","3405464042350100",2019,1973,NA,"Couple, No kids",NA,"Paris"
"50","3005464092030100",2019,2007,NA,"Single",1,"Paris"
"51","3405464092030100",2019,2016,NA,"Single",NA,"Paris"
"52","3005464082450100",2019,2006,NA,"Couple, with Kids",1,"Paris"
"53","3205464014970100",2019,2006,NA,"Couple, No kids",1,"Paris"
"54","3305464014970100",2019,2017,NA,"Single",1,"Paris"
"55","3405464014970100",2019,2010,NA,"Single Parent",NA,"Paris"
"56","3205464124060100",2019,2013,NA,"Single",1,"Paris"
"57","3305464124060100",2019,1998,NA,"Couple, No kids",1,"Paris"
"58","2805464103840100",2019,2012,NA,"Couple, with Kids",1,"Paris"
"59","3005464103840100",2019,1991,NA,"Single",1,"Paris"
"60","3405464103840100",2019,2016,NA,"Single",NA,"Paris"
"61","3405464103840200",2019,2016,NA,"Single",NA,"Paris"
"62","3005464031690100",2019,2018,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"63","3205464031690100",2019,1988,NA,"Single",1,"Paris"
"64","3305464031690100",2019,2011,NA,"Single Parent",1,"Paris"
"65","2605464017390100",2019,2008,NA,"Single Parent",1,"Paris"
"66","2705464017390100",2019,1990,NA,"Single",1,"Paris"
"67","3205464017390100",2019,2007,NA,"Other",1,"Paris"
"68","3105464034710100",2019,2018,NA,"Single",2,"Paris"
"69","3305464034710100",2019,2004,NA,"Couple, No kids",1,"Paris"
"70","3405464058220100",2019,2017,NA,"Single",NA,"Paris"
"71","2705464055140100",2019,2013,NA,"Single",1,"Paris"
"72","3105464055140100",2019,2004,NA,"Single",1,"Paris"
"73","3405464055140100",2019,1975,NA,"Couple, No kids",NA,"Paris"
"74","2905464030630100",2019,1991,NA,"Single",1,"Paris"
"75","3205464030630100",2019,2009,NA,"Single",1,"Paris"
"76","3305464030630100",2019,1995,NA,"Couple, No kids",1,"Paris"
"77","3105464067050100",2019,2012,NA,"Single",1,"Paris"
"78","3405464067050100",2019,2003,NA,"Single Parent",NA,"Paris"
"79","2905464106580100",2019,1985,NA,"Couple, No kids",1,"Paris"
"80","3205464106580100",2019,1977,NA,"Single",1,"Paris"
"81","3005464057590100",2019,2006,NA,"Couple, No kids",1,"Paris"
"82","3405464057590100",2019,2018,NA,"Single",NA,"Paris"
"83","3205464012180100",2019,1978,NA,"Single",1,"Paris"
"84","3105464113300100",2019,2017,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"85","3405464113300100",2019,1997,NA,"Single",NA,"Paris"
"86","3405464117610100",2019,1999,NA,"Single",NA,"Paris"
"87","3205464099390100",2019,1994,NA,"Couple, No kids",1,"Paris"
"88","3005464078730100",2019,2015,NA,"Couple, No kids",1,"Paris"
"89","3105464078730100",2019,2006,NA,"Single",1,"Paris"
"90","3105464012930100",2019,2000,NA,"Couple, No kids",1,"Paris"
"91","3205464012930100",2019,2017,NA,"Single",1,"Paris"
"92","2705464101420100",2019,2013,NA,"Couple, with Kids",1,"Paris"
"93","3105464001240100",2019,1981,NA,"Couple, No kids",1,"Paris"
"94","3405464001240100",2019,2011,NA,"Couple, with Kids",NA,"Paris"
"95","3305464075690100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"96","2705464109060100",2019,2012,NA,"Couple, with Kids",1,"Paris"
"97","2805464109060100",2019,2004,NA,"Single Parent",1,"Paris"
"98","2905464109060100",2019,1991,NA,"Single Parent",1,"Paris"
"99","2805464027210100",2019,1982,NA,"Couple, No kids",1,"Paris"
"100","3405464027210100",2019,1996,NA,"Couple, No kids",NA,"Paris"
"101","2905464095500100",2019,1985,NA,"Couple, No kids",1,"Paris"
"102","3205464095500100",2019,1978,NA,"Single",1,"Paris"
"103","3405464095500100",2019,2019,NA,"Couple, No kids",NA,"Paris"
"104","3105464023850100",2019,2017,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"105","2905464118640100",2019,2016,NA,"Single",1,"Urban 200000 to 1999999"
"106","3305464118640100",2019,2000,NA,"Single Parent",1,"Paris"
"107","3405464118640100",2019,2013,NA,"Couple, No kids",NA,"Paris"
"108","3405464073230100",2019,2000,NA,"Single",NA,"Paris"
"109","3405464059550100",2019,2018,NA,"Couple, No kids",NA,"Paris"
"110","2705464114960100",2019,2012,NA,"Single",1,"Paris"
"111","3005464010270100",2019,2015,NA,"Single",1,"Paris"
"112","2805464040950100",2019,1978,NA,"Couple, No kids",1,"Paris"
"113","3405464040950100",2019,1985,NA,"Couple, No kids",NA,"Paris"
"114","3405464018040100",2019,1998,NA,"Couple, with Kids",NA,"Paris"
"115","3205464123980100",2019,2005,NA,"Couple, with Kids",1,"Paris"
"116","3005464012620100",2019,1996,NA,"Couple, No kids",1,"Paris"
"117","3205464012620100",2019,1983,NA,"Single Parent",1,"Paris"
"118","3305464012620100",2019,2009,NA,"Couple, with Kids",1,"Paris"
"119","3205464124040100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"120","3405464095380100",2019,2018,NA,"Single",NA,"Paris"
"121","2805464042000100",2019,2017,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"122","3205464042000100",2019,2017,NA,"Couple, with Kids",1,"Paris"
"123","3005464088460100",2019,2011,NA,"Single",1,"Paris"
"124","2805464104200100",2019,1996,NA,"Single",1,"Paris"
"125","3205464104200100",2019,2018,NA,"Couple, No kids",1,"Paris"
"126","3305464104200100",2019,1999,NA,"Couple, No kids",1,"Paris"
"127","3105464122680100",2019,1995,NA,"Single",1,"Paris"
"128","3205464122680200",2019,2018,NA,"Couple, No kids",1,"Paris"
"129","2605464051650100",2019,1990,NA,"Single",1,"Paris"
"130","3205464051650100",2019,1971,NA,"Single",1,"Paris"
"131","3405464051650100",2019,2003,NA,"Single Parent",NA,"Paris"
"132","3405464122000100",2019,2012,NA,"Couple, with Kids",NA,"Paris"
"133","3305464106930100",2019,2011,NA,"Single",1,"Paris"
"134","3405464044120100",2019,1989,NA,"Single",NA,"Paris"
"135","3405464023470100",2019,1986,NA,"Single",NA,"Paris"
"136","3205464053790100",2019,2006,NA,"Couple, with Kids",1,"Paris"
"137","3205464045130100",2019,2001,NA,"Single",1,"Paris"
"138","3305464045130100",2019,1995,NA,"Couple, with Kids",1,"Paris"
"139","2605464059260100",2019,2002,NA,"Couple, No kids",1,"Paris"
"140","3305464059260100",2019,2015,NA,"Couple, with Kids",1,"Paris"
"141","2805464001000100",2019,2006,NA,"Single",1,"Paris"
"142","3205464001000100",2019,1976,NA,"Couple, No kids",1,"Paris"
"143","3405464118740100",2019,2005,NA,"Couple, with Kids",NA,"Paris"
"144","3105464057530100",2019,2007,NA,"Couple, No kids",1,"Paris"
"145","3205464057530100",2019,1971,NA,"Couple, No kids",1,"Paris"
"146","3405464052310100",2019,2015,NA,"Couple, No kids",NA,"Paris"
"147","2805464064920100",2019,2014,NA,"Couple, with Kids",1,"Paris"
"148","3205464064920100",2019,2014,NA,"Single",1,"Paris"
"149","2905464051770100",2019,2000,NA,"Single",1,"Paris"
"150","3105464051770100",2019,1997,NA,"Single",1,"Paris"
"151","3205464051770100",2019,1990,NA,"Single",1,"Paris"
"152","3405464051770100",2019,1987,NA,"Couple, with Kids",NA,"Paris"
"153","2805464081230100",2019,2004,NA,"Single Parent",1,"Paris"
"154","3005464081230100",2019,2018,NA,"Single",1,"Paris"
"155","3205464039370100",2019,1996,NA,"Single Parent",1,"Paris"
"156","2705464110640100",2019,2015,NA,"Single",1,"Paris"
"157","3005464110640100",2019,1950,NA,"Single",1,"Paris"
"158","3105464066630100",2019,1972,NA,"Single",1,"Paris"
"159","3305464066630100",2019,2012,NA,"Couple, with Kids",1,"Paris"
"160","3105464099400100",2019,2004,NA,"Single",1,"Paris"
"161","3205464073510100",2019,2012,NA,"Single",1,"Paris"
"162","2905464039590100",2019,2001,NA,"Single",1,"Paris"
"163","3205464039590100",2019,2016,NA,"Single",1,"Paris"
"164","3305464039590100",2019,2005,NA,"Single Parent",1,"Paris"
"165","3005464087500100",2019,2019,NA,"Single",2,"Paris"
"166","3105464087500100",2019,2006,NA,"Couple, with Kids",1,"Paris"
"167","2705464091130100",2019,1977,NA,"Couple, No kids",1,"Paris"
"168","3305464091130100",2019,2011,NA,"Single",1,"Paris"
"169","2905464112370100",2019,2015,NA,"Single",1,"Paris"
"170","3305464112370100",2019,1982,NA,"Couple, No kids",1,"Paris"
"171","2707811033220100",2019,2018,NA,"Couple, with Kids",2,"Paris"
"172","3107811102990100",2019,1994,NA,"Single",1,"Paris"
"173","3307811102990100",2019,2017,NA,"Other",1,"Paris"
"174","3107811011670100",2019,1996,NA,"Single",1,"Paris"
"175","2607811013160100",2019,2016,NA,"Couple, No kids",1,"Paris"
"176","3207811013160100",2019,2018,NA,"Couple, with Kids",2,"Paris"
"177","3307811067860100",2019,2016,NA,"Single",1,"Paris"
"178","3007811073620100",2019,2014,NA,"Couple, No kids",1,"Paris"
"179","3207811108800100",2019,2012,NA,"Single",1,"Paris"
"180","3307811108800100",2019,1996,NA,"Couple, with Kids",1,"Paris"
"181","3407811108800100",2019,1999,NA,"Single",NA,"Paris"
"182","2907811017600100",2019,2019,NA,"Couple, No kids",2,"Paris"
"183","3107811017600100",2019,1973,NA,"Single Parent",1,"Paris"
"184","3307811017600100",2019,1995,NA,"Other",1,"Paris"
"185","3407811017600100",2019,2015,NA,"Single",NA,"Paris"
"186","2807811089680100",2019,2017,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"187","3307811089680100",2019,2009,NA,"Couple, No kids",1,"Paris"
"188","3307811015750100",2019,2012,NA,"Single Parent",1,"Paris"
"189","3107811040580100",2019,1980,NA,"Couple, with Kids",1,"Paris"
"190","3207811040580100",2019,2012,NA,"Single",1,"Paris"
"191","3307811040580100",2019,2017,NA,"Single Parent",1,"Paris"
"192","3407811040580100",2019,1977,NA,"Single",NA,"Paris"
"193","3107811057410100",2019,2013,NA,"Single",1,"Paris"
"194","3307811057410100",2019,2019,NA,"Single",2,"Paris"
"195","2907811020540100",2019,1996,NA,"Single",1,"Paris"
"196","3107811020540100",2019,2017,NA,"Couple, with Kids",1,"Paris"
"197","3207811020540100",2019,1975,NA,"Single",1,"Paris"
"198","3007811094370100",2019,2001,NA,"Single",1,"Paris"
"199","3207811094370100",2019,2008,NA,"Couple, with Kids",1,"Paris"
"200","3107811043310100",2019,2012,NA,"Couple, No kids",1,"Paris"
"201","3207811043310100",2019,2014,NA,"Couple, with Kids",1,"Paris"
"202","3307811043310100",2019,2018,NA,"Couple, with Kids",2,"Paris"
"203","2807811020920100",2019,2000,NA,"Single",1,"Paris"
"204","3007811020920100",2019,2000,NA,"Single",1,"Paris"
"205","2707811016060100",2019,2005,NA,"Single",1,"Paris"
"206","2907811016060100",2019,1992,NA,"Single",1,"Paris"
"207","3107811016060100",2019,1990,NA,"Single",1,"Paris"
"208","3207811016060100",2019,2012,NA,"Single Parent",1,"Paris"
"209","3407811016060100",2019,1995,NA,"Single",NA,"Paris"
"210","2707811020060100",2019,2011,NA,"Single Parent",1,"Paris"
"211","3207811020060100",2019,2009,NA,"Single",1,"Paris"
"212","3407811020060100",2019,1985,NA,"Couple, No kids",NA,"Paris"
"213","3407811082030100",2019,2013,NA,"Single",NA,"Paris"
"214","2807811118450100",2019,2014,NA,"Couple, with Kids",1,"Paris"
"215","3207811118450100",2019,1991,NA,"Single",1,"Paris"
"216","3407811118450100",2019,2014,NA,"Couple, with Kids",NA,"Paris"
"217","2707811017070100",2019,2017,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"218","3007811017070100",2019,2007,NA,"Single",1,"Paris"
"219","3207811017070100",2019,2014,NA,"Couple, No kids",1,"Paris"
"220","3407811017070100",2019,2017,NA,"Couple, No kids",NA,"Paris"
"221","2907811101960100",2019,2018,NA,"Couple, No kids",2,"Urban 20000 to 49999"
"222","2607811051020100",2019,2016,NA,"Couple, No kids",1,"Paris"
"223","3007811051020100",2019,1995,NA,"Couple, with Kids",1,"Paris"
"224","3207811051020100",2019,1979,NA,"Single",1,"Paris"
"225","3407811051020100",2019,1982,NA,"Couple, with Kids",NA,"Paris"
"226","2907811126670100",2019,2009,NA,"Couple, with Kids",1,"Paris"
"227","3307811126670100",2019,2014,NA,"Couple, No kids",1,"Paris"
"228","2907811026420100",2019,1984,NA,"Single",1,"Paris"
"229","3007811026420100",2019,1975,NA,"Single",1,"Paris"
"230","3207811026420100",2019,1999,NA,"Single",1,"Paris"
"231","3207811115750100",2019,2011,NA,"Single Parent",1,"Paris"
"232","3407811115750100",2019,1974,NA,"Single",NA,"Paris"
"233","2707811092030100",2019,1974,NA,"Couple, No kids",1,"Paris"
"234","3207811092030100",2019,1992,NA,"Couple, with Kids",1,"Paris"
"235","3007811082450100",2019,1988,NA,"Single",1,"Paris"
"236","3407811082450100",2019,2006,NA,"Single",NA,"Paris"
"237","3207811014970100",2019,2018,NA,"Couple, No kids",2,"Urban 200000 to 1999999"
"238","3207811103840100",2019,2013,NA,"Single Parent",1,"Paris"
"239","2807811031690100",2019,2002,NA,"Single Parent",1,"Paris"
"240","2807811017390100",2019,2001,NA,"Single",1,"Paris"
"241","3207811017390100",2019,2010,NA,"Couple, with Kids",1,"Paris"
"242","2807811034710100",2019,2000,NA,"Couple, No kids",1,"Paris"
"243","3007811034710100",2019,2008,NA,"Couple, with Kids",1,"Paris"
"244","3107811034710100",2019,2008,NA,"Couple, with Kids",1,"Paris"
"245","3207811034710100",2019,2007,NA,"Single",1,"Paris"
"246","3307811034710100",2019,2006,NA,"Single",1,"Paris"
"247","3007811058220100",2019,2010,NA,"Couple, with Kids",1,"Paris"
"248","3207811055140100",2019,2011,NA,"Couple, No kids",1,"Paris"
"249","3307811055140100",2019,2012,NA,"Couple, No kids",1,"Paris"
"250","2707811067050100",2019,2017,NA,"Couple, No kids",1,"Rural"
"251","2807811067050100",2019,1987,NA,"Single",1,"Paris"
"252","3107811067050100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"253","3207811067050100",2019,2012,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"254","3407811067050100",2019,2018,NA,"Single",NA,"Paris"
"255","2607811106580100",2019,1991,NA,"Couple, No kids",1,"Paris"
"256","2807811057590100",2019,2017,NA,"Single",1,"Urban 10000 to 19999"
"257","3107811057590100",2019,2004,NA,"Single Parent",1,"Rural"
"258","3307811057590100",2019,2013,NA,"Single Parent",1,"Urban 10000 to 19999"
"259","2607811012180100",2019,1987,NA,"Couple, No kids",1,"Paris"
"260","3107811012180100",2019,2008,NA,"Couple, with Kids",1,"Rural"
"261","3207811012180100",2019,1998,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"262","3407811012180100",2019,2007,NA,"Couple, with Kids",NA,"Paris"
"263","3007811113300100",2019,2010,NA,"Single Parent",1,"Paris"
"264","3207811113300100",2019,1982,NA,"Single Parent",1,"Urban 5000 to 9999"
"265","2707811117610100",2019,2013,NA,"Couple, with Kids",1,"Paris"
"266","3407811117610100",2019,1981,NA,"Single",NA,"Paris"
"267","3107811078730100",2019,2003,NA,"Single",1,"Paris"
"268","3207811078730100",2019,2002,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"269","2707811101420100",2019,1996,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"270","3007811101420100",2019,2007,NA,"Couple, with Kids",1,"Rural"
"271","3307811101420100",2019,1999,NA,"Couple, No kids",1,"Paris"
"272","2707811001240100",2019,2007,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"273","3207811001240100",2019,2005,NA,"Couple, with Kids",1,"Rural"
"274","3407811001240100",2019,2001,NA,"Single",NA,"Paris"
"275","2607811121140100",2019,2014,NA,"Single",1,"Paris"
"276","3107811121140100",2019,1983,NA,"Couple, with Kids",1,"Paris"
"277","3207811121140100",2019,1989,NA,"Couple, No kids",1,"Rural"
"278","3107811025180100",2019,2019,NA,"Single",2,"Paris"
"279","3307811025180100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"280","3007811075690100",2019,1987,NA,"Couple, No kids",1,"Rural"
"281","3107811109060100",2019,1999,NA,"Couple, No kids",1,"Paris"
"282","3407811109060100",2019,2008,NA,"Other",NA,"Paris"
"283","2707811027210100",2019,1992,NA,"Single",1,"Rural"
"284","3107811027210100",2019,2018,NA,"Couple, No kids",2,"Urban 200000 to 1999999"
"285","3207811027210100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"286","3107811095500100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"287","3307811095500100",2019,2009,NA,"Couple, with Kids",1,"Paris"
"288","3407811095500100",2019,2017,NA,"Single",NA,"Paris"
"289","2707811023850100",2019,1984,NA,"Single",1,"Rural"
"290","2807811118640100",2019,2009,NA,"Single",1,"Rural"
"291","3107811118640100",2019,2005,NA,"Single Parent",1,"Paris"
"292","3407811118640100",2019,2015,NA,"Single",NA,"Paris"
"293","3207811073230100",2019,1976,NA,"Couple, No kids",1,"Paris"
"294","3307811125520100",2019,2010,NA,"Couple, with Kids",1,"Paris"
"295","3207811059550100",2019,1997,NA,"Couple, No kids",1,"Paris"
"296","3207811114960100",2019,2008,NA,"Single Parent",1,"Paris"
"297","3407811114960100",2019,1983,NA,"Couple, No kids",NA,"Paris"
"298","3107811010270100",2019,2017,NA,"Couple, No kids",1,"Paris"
"299","3107811040950100",2019,1960,NA,"Single",1,"Paris"
"300","3207811040950100",2019,2005,NA,"Couple, No kids",1,"Paris"
"301","2907811018040101",2019,2019,NA,"Single",2,"Urban 200000 to 1999999"
"302","3107811018040100",2019,2015,NA,"Couple, No kids",1,"Paris"
"303","2607811012620100",2019,2013,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"304","2707811012620100",2019,1985,NA,"Couple, No kids",1,"Paris"
"305","3107811095380100",2019,2001,NA,"Couple, with Kids",1,"Paris"
"306","3207811042000100",2019,2014,NA,"Couple, with Kids",1,"Paris"
"307","3407811042000100",2019,2004,NA,"Couple, with Kids",NA,"Paris"
"308","3207811088460100",2019,2012,NA,"Couple, with Kids",1,"Paris"
"309","3307811088460100",2019,2000,NA,"Couple, with Kids",1,"Paris"
"310","3407811088460100",2019,2000,NA,"Single Parent",NA,"Paris"
"311","2907811104200100",2019,2001,NA,"Single",1,"Paris"
"312","3107811104200100",2019,2018,NA,"Couple, with Kids",1,"Paris"
"313","3307811104200100",2019,2017,NA,"Couple, with Kids",1,"Paris"
"314","2607811063150100",2019,2011,NA,"Single",1,"Urban 200000 to 1999999"
"315","2907811063150100",2019,2006,NA,"Single",1,"Paris"
"316","3107811063150100",2019,2006,NA,"Couple, with Kids",1,"Paris"
"317","2907811122680100",2019,2013,NA,"Single Parent",1,"Paris"
"318","3207811122680100",2019,2015,NA,"Couple, with Kids",1,"Paris"
"319","3407811122680100",2019,2013,NA,"Single",NA,"Paris"
"320","3207811051650100",2019,2015,NA,"Couple, with Kids",1,"Paris"
"321","3307811051650100",2019,2018,NA,"Single",1,"Paris"
"322","3407811051650100",2019,1982,NA,"Single",NA,"Paris"
"323","2907811086440100",2019,1991,NA,"Couple, No kids",1,"Paris"
"324","3407811086440100",2019,2014,NA,"Single",NA,"Paris"
"325","3107811122000100",2019,2003,NA,"Single",1,"Paris"
"326","3207811106930100",2019,1981,NA,"Single",1,"Paris"
"327","3407811106930100",2019,2015,NA,"Couple, with Kids",NA,"Paris"
"328","2907811044120100",2019,1995,NA,"Single",1,"Paris"
"329","2907811044120101",2019,2017,NA,"Couple, No kids",1,"Paris"
"330","3307811044120100",2019,2011,NA,"Single",1,"Paris"
"331","3107811084110100",2019,1992,NA,"Single",1,"Paris"
"332","3307811023470100",2019,1996,NA,"Other",1,"Paris"
"333","3107811053790100",2019,1980,NA,"Single",1,"Paris"
"334","2907811045130100",2019,2010,NA,"Couple, No kids",1,"Paris"
"335","3107811045130100",2019,1993,NA,"Single",1,"Paris"
"336","2707811059260100",2019,1970,NA,"Single",1,"Paris"
"337","3207811059260100",2019,2009,NA,"Couple, No kids",1,"Paris"
"338","2707811001000100",2019,2001,NA,"Couple, with Kids",1,"Paris"
"339","3107811001000100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"340","3307811118740100",2019,1996,NA,"Single Parent",1,"Paris"
"341","3407811118740100",2019,2016,NA,"Single Parent",NA,"Paris"
"342","3207811057530100",2019,2012,NA,"Couple, with Kids",1,"Paris"
"343","3407811057530100",2019,2012,NA,"Couple, with Kids",NA,"Paris"
"344","2707811052310100",2019,2010,NA,"Couple, with Kids",1,"Paris"
"345","3207811052310100",2019,2011,NA,"Couple, with Kids",1,"Paris"
"346","3307811052310100",2019,2008,NA,"Couple, No kids",1,"Paris"
"347","3407811052310100",2019,2016,NA,"Single",NA,"Paris"
"348","3207811064920100",2019,1987,NA,"Couple, No kids",1,"Paris"
"349","3307811064920100",2019,2008,NA,"Single",1,"Paris"
"350","3407811064920100",2019,2014,NA,"Couple, with Kids",NA,"Paris"
"351","2607811051770100",2019,2014,NA,"Couple, No kids",1,"Paris"
"352","3107811051770100",2019,2008,NA,"Single Parent",1,"Paris"
"353","3107811051770101",2019,2017,NA,"Single",1,"Paris"
"354","3307811051770100",2019,2004,NA,"Couple, with Kids",1,"Paris"
"355","3407811051770100",2019,2000,NA,"Single",NA,"Paris"
"356","2707811081230100",2019,2013,NA,"Single",1,"Paris"
"357","3107811081230100",2019,2015,NA,"Couple, with Kids",1,"Paris"
"358","3207811081230100",2019,1993,NA,"Couple, No kids",1,"Paris"
"359","3407811081230100",2019,1995,NA,"Single",NA,"Paris"
"360","3407811039370100",2019,2018,NA,"Single",NA,"Paris"
"361","2607811110640100",2019,2013,NA,"Single",1,"Paris"
"362","3007811110640100",2019,1961,NA,"Single",1,"Paris"
"363","3407811110640100",2019,1999,NA,"Couple, No kids",NA,"Paris"
"364","2907811066630100",2019,2010,NA,"Couple, with Kids",1,"Paris"
"365","2607811099400100",2019,2016,NA,"Single",1,"Urban 5000 to 9999"
"366","3307811099400100",2019,2016,NA,"Couple, No kids",1,"Paris"
"367","3007811073510100",2019,2004,NA,"Single",1,"Paris"
"368","3307811073510100",2019,2010,NA,"Single",1,"Paris"
"369","3307811039590100",2019,1998,NA,"Couple, with Kids",1,"Paris"
"370","3007811087500100",2019,1990,NA,"Single Parent",1,"Paris"
"371","3107811087500100",2019,1997,NA,"Single",1,"Paris"
"372","2707811091130100",2019,1997,NA,"Single",1,"Paris"
"373","2707811091130101",2019,2018,NA,"Couple, No kids",2,"Paris"
"374","3007811091130100",2019,2001,NA,"Couple, with Kids",1,"Paris"
"375","3307811112370100",2019,2005,NA,"Single Parent",1,"Paris"
"376","3407811112370100",2019,1972,NA,"Couple, No kids",NA,"Paris"
"377","3408484033220100",2019,2008,NA,"Single",NA,"Paris"
"378","2708484102990100",2019,2003,NA,"Single",1,"Paris"
"379","3408484011670100",2019,2018,NA,"Couple, with Kids",NA,"Paris"
"380","2708484013160101",2019,2015,NA,"Single",1,"Paris"
"381","3208484013160100",2019,1947,NA,"Single",1,"Paris"
"382","3408484013160100",2019,2014,NA,"Couple, with Kids",NA,"Paris"
"383","2608484073620100",2019,2007,NA,"Single Parent",1,"Paris"
"384","3008484073620100",2019,2011,NA,"Single",1,"Paris"
"385","2608484032540100",2019,1970,NA,"Couple, No kids",1,"Paris"
"386","2708484032540100",2019,2018,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"387","3108484032540100",2019,2010,NA,"Couple, with Kids",1,"Paris"
"388","3408484032540100",2019,2008,NA,"Couple, with Kids",NA,"Paris"
"389","2708484108800100",2019,2017,NA,"Couple, with Kids",1,"Paris"
"390","3008484108800100",2019,2011,NA,"Single",1,"Paris"
"391","3108484108800100",2019,1981,NA,"Couple, No kids",1,"Paris"
"392","3408484108800100",2019,2019,NA,"Other",NA,"Paris"
"393","3008484017600100",2019,2005,NA,"Couple, with Kids",1,"Paris"
"394","3408484017600100",2019,2007,NA,"Single",NA,"Paris"
"395","3008484089680100",2019,2010,NA,"Single Parent",1,"Paris"
"396","3208484089680100",2019,2014,NA,"Other",1,"Paris"
"397","3308484089680100",2019,2018,NA,"Single",2,"Paris"
"398","2808484015750100",2019,2015,NA,"Single",1,"Paris"
"399","3008484015750100",2019,1979,NA,"Single",1,"Paris"
"400","3108484015750100",2019,1981,NA,"Couple, with Kids",1,"Paris"
"401","3208484015750100",2019,1997,NA,"Single Parent",1,"Paris"
"402","3308484015750100",2019,2008,NA,"Single",1,"Paris"
