"","idmen","year","datent","myear","mstatus","move","location"
"66","2305464121140100",2014,2008,2008,"Couple, No kids",NA,NA
"67","2505464121140100",2014,2012,2012,"Couple, No kids",NA,"Urban 200000 to 1999999"
"68","2705464121140100",2014,1997,1997,"Couple, No kids",NA,NA
"69","2805464121140100",2014,2000,2003,"Other",NA,NA
"70","2905464121140100",2014,1998,2004,"Couple, No kids",NA,NA
"71","2505464025180100",2014,2009,2009,"Single",NA,NA
"72","2705464025180100",2014,2002,2002,"Single Parent",NA,NA
"73","2905464025180100",2014,2006,2006,"Single Parent",NA,NA
"74","2305464075690100",2014,1977,1977,"Couple, No kids",NA,NA
"75","2505464075690100",2014,2013,2012,"Couple, No kids",NA,"Rural"
"76","2905464075690100",2014,2011,2011,"Couple, with Kids",NA,NA
"77","2705464109060100",2014,2012,2012,"Couple, with Kids",NA,NA
"78","2805464109060100",2014,2004,2004,"Single",NA,NA
"79","2905464109060100",2014,1991,1991,"Single Parent",NA,NA
"80","2805464027210100",2014,1982,1987,"Couple, No kids",NA,NA
"81","2905464027210100",2014,1978,2012,"Single",NA,NA
"82","2205464095500100",2014,1996,1996,"Couple, with Kids",NA,NA
"83","2605464095500100",2014,2004,2004,"Couple, No kids",NA,NA
"84","2805464095500100",2014,2007,NA,"Single",NA,NA
"85","2905464095500100",2014,1986,1986,"Couple, No kids",NA,NA
"86","2905464023850100",2014,2009,2009,"Single",NA,NA
"87","2605464118640100",2014,1988,1988,"Single",NA,NA
"88","2805464118640100",2014,2013,2013,"Couple, No kids",NA,NA
"89","2905464118640100",2014,2011,2011,"Single",NA,NA
"90","2505464073230100",2014,2008,NA,"Single",NA,NA
"91","2805464073230100",2014,2012,2012,"Single Parent",NA,NA
"92","2405464125520100",2014,1984,1984,"Couple, No kids",NA,NA
"93","2605464125520100",2014,2007,2007,"Single",NA,NA
"94","2405464059550100",2014,1959,1959,"Single",NA,NA
"95","2105464114960100",2014,1972,1972,"Single",NA,NA
"96","2405464114960100",2014,1981,1981,"Single",NA,NA
"97","2605464114960100",2014,2007,2007,"Single",NA,NA
"98","2705464114960100",2014,2012,2012,"Single",NA,NA
"99","2805464114960100",2014,1967,1989,"Single Parent",NA,NA
"100","2805464040950100",2014,1981,1981,"Couple, No kids",NA,NA
"101","2705464018040100",2014,2007,2007,"Couple, No kids",NA,NA
"102","2905464018040100",2014,2009,2009,"Single",NA,NA
"103","2305464123980100",2014,2011,2011,"Couple, with Kids",NA,NA
"104","2805464123980100",2014,2002,2002,"Single",NA,NA
"105","2805464012620100",2014,2005,2005,"Single",NA,NA
"106","2505464124040100",2014,2001,2001,"Single",NA,NA
"107","2705464124040100",2014,2004,2004,"Couple, No kids",NA,NA
"108","2905464124040100",2014,2008,2008,"Single",NA,NA
"109","2505464042000100",2014,2012,2012,"Single Parent",NA,"Urban 200000 to 1999999"
"110","2605464042000100",2014,1998,1995,"Single Parent",NA,NA
"111","2805464042000100",2014,2013,2013,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"112","2205464104200100",2014,2007,2007,"Single",NA,NA
"113","2405464063150100",2014,1974,1974,"Single",NA,NA
"114","2605464063150100",2014,1977,1977,"Couple, No kids",NA,NA
"115","2705464063150100",2014,2001,2001,"Single Parent",NA,NA
"116","2305464122680100",2014,2010,2010,"Couple, with Kids",NA,"Paris"
"117","2605464122680100",2014,2001,2000,"Couple, with Kids",NA,NA
"118","2205464051650100",2014,2005,2005,"Couple, No kids",NA,NA
"119","2605464051650100",2014,1989,1989,"Single",NA,NA
"120","2805464051650100",2014,1972,1971,"Single",NA,NA
"121","2905464051650100",2014,2008,2008,"Single",NA,NA
"122","2705464086440100",2014,1962,1961,"Couple, No kids",NA,NA
"123","2505464122000100",2014,1987,1987,"Single Parent",NA,NA
"124","2605464122000100",2014,1991,1991,"Single",NA,NA
"125","2105464044120100",2014,2014,2014,"Single",NA,NA
"126","2205464044120100",2014,2012,2012,"Couple, No kids",NA,"Paris"
"127","2305464044120100",2014,1971,1971,"Couple, No kids",NA,NA
"128","2405464044120100",2014,1998,1998,"Other",NA,NA
"129","2405464084110100",2014,2005,2005,"Single",NA,NA
"130","2505464084110100",2014,2003,2003,"Single",NA,NA
"131","2105464023470100",2014,1970,1970,"Single",NA,NA
"132","2605464053790100",2014,1992,1992,"Couple, No kids",NA,NA
"133","2105464045130100",2014,2010,2010,"Couple, with Kids",NA,"Urban 50000 to 99999"
"134","2405464045130100",2014,1962,1962,"Single",NA,NA
"135","2605464059260100",2014,2002,2002,"Couple, No kids",NA,NA
"136","2905464059260100",2014,2007,2007,"Couple, No kids",NA,NA
"137","2305464001000100",2014,2007,2007,"Couple, with Kids",NA,NA
"138","2805464001000100",2014,2006,2006,"Single",NA,NA
"139","2205464118740100",2014,2011,1989,"Single",NA,NA
"140","2905464057530100",2014,2011,2011,"Couple, with Kids",NA,NA
"141","2605464052310100",2014,1980,1980,"Couple, No kids",NA,NA
"142","2705464052310100",2014,1999,1998,"Couple, with Kids",NA,NA
"143","2605464064920100",2014,2004,2004,"Couple, No kids",NA,"Urban 5000 to 9999"
"144","2805464064920100",2014,2014,2014,"Couple, No kids",NA,"Paris"
"145","2905464064920100",2014,2005,2005,"Couple, with Kids",NA,NA
"146","2905464051770100",2014,2000,2000,"Single",NA,NA
"147","2705464081230100",2014,1960,1960,"Other",NA,NA
"148","2805464081230100",2014,2004,2004,"Single Parent",NA,NA
"149","2505464039370100",2014,2001,2001,"Single",NA,NA
"150","2705464110640100",2014,2008,2008,"Single",NA,NA
"151","2305464099400100",2014,1986,1972,"Couple, No kids",NA,NA
"152","2405464073510100",2014,2007,2007,"Couple, No kids",NA,NA
"153","2505464073510100",2014,2010,2010,"Couple, with Kids",NA,"Urban 100000 to 199999"
"154","2705464039590100",2014,1990,NA,"Couple, with Kids",NA,NA
"155","2905464039590100",2014,2001,1987,"Single",NA,NA
"156","2305464091130100",2014,1997,1997,"Couple, with Kids",NA,NA
"157","2405464091130100",2014,2009,2007,"Single",NA,NA
"158","2705464091130100",2014,1977,1977,"Couple, No kids",NA,NA
"159","2905464112370100",2014,2008,2008,"Single",NA,NA
"160","2307811033220100",2014,1983,1983,"Single",NA,NA
"161","2707811033220100",2014,2012,2012,"Couple, with Kids",NA,NA
"162","2907811011670100",2014,2010,2010,"Couple, No kids",NA,NA
"163","2607811013160100",2014,2005,2005,"Couple, No kids",NA,NA
"164","2907811013160100",2014,2011,2011,"Single",NA,NA
"165","2207811067860100",2014,1998,1997,"Couple, with Kids",NA,NA
"166","2507811067860100",2014,1992,1992,"Single",NA,NA
"167","2907811067860100",2014,2009,2009,"Couple, with Kids",NA,NA
"168","2507811073620100",2014,2012,2012,"Couple, No kids",NA,"Urban 200000 to 1999999"
"169","2707811032540100",2014,2012,2012,"Other",NA,NA
"170","2907811017600100",2014,2010,2010,"Single",NA,NA
"171","2807811089680100",2014,2013,2013,"Couple, No kids",NA,NA
"172","2707811015750100",2014,2009,2009,"Single",NA,NA
"173","2907811040580100",2014,2010,2010,"Couple, No kids",NA,NA
"174","2507811057410100",2014,1994,NA,"Single",NA,"Urban 200000 to 1999999"
"175","2607811057410100",2014,2005,2005,"Single Parent",NA,NA
"176","2807811020540100",2014,2004,1987,"Couple, No kids",NA,NA
"177","2907811020540100",2014,1996,1996,"Single",NA,NA
"178","2507811043310100",2014,2010,2010,"Single Parent",NA,NA
"179","2807811043310100",2014,2012,2012,"Couple, No kids",NA,NA
"180","2507811020920100",2014,1991,2011,"Single",NA,NA
"181","2607811020920100",2014,1999,1994,"Single",NA,NA
"182","2807811020920100",2014,2000,2000,"Single",NA,NA
"183","2207811016060101",2014,1993,1993,"Couple, with Kids",NA,"Urban 5000 to 9999"
"184","2507811016060100",2014,1985,1985,"Couple, No kids",NA,NA
"185","2707811016060100",2014,2005,2005,"Single",NA,NA
"186","2907811016060100",2014,1993,1993,"Single Parent",NA,NA
"187","2707811020060100",2014,2011,2011,"Single Parent",NA,NA
"188","2207811082030100",2014,2006,2006,"Single Parent",NA,NA
"189","2407811118450100",2014,2004,NA,"Couple, with Kids",NA,NA
"190","2807811118450100",2014,2007,2006,"Couple, with Kids",NA,NA
"191","2907811118450100",2014,1999,1999,"Couple, No kids",NA,NA
"192","2207811017070100",2014,NA,NA,"Couple, No kids",NA,NA
"193","2507811017070100",2014,1999,NA,"Couple, No kids",NA,NA
"194","2707811017070100",2014,2011,2011,"Couple, with Kids",NA,NA
"195","2807811017070100",2014,2001,2001,"Couple, with Kids",NA,NA
"196","2907811017070100",2014,2013,2013,"Single Parent",NA,NA
"197","2607811101960100",2014,2007,2007,"Other",NA,NA
"198","2807811101960100",2014,1989,1989,"Single",NA,NA
"199","2907811101960100",2014,1997,1997,"Couple, No kids",NA,NA
"200","2107811051020100",2014,2013,2013,"Couple, No kids",NA,"Urban 200000 to 1999999"
"201","2107811051020102",2014,2012,2012,"Single",NA,"Urban 100000 to 199999"
"202","2607811051020100",2014,2006,2006,"Couple, No kids",NA,NA
"203","2707811051020100",2014,2008,2008,"Single",NA,NA
"204","2807811051020100",2014,2005,2005,"Couple, with Kids",NA,NA
"205","2907811051020100",2014,2013,2013,"Single",NA,NA
"206","2907811126670100",2014,2009,2009,"Couple, with Kids",NA,NA
"207","2907811026420100",2014,1984,1992,"Single",NA,NA
"208","2707811115750100",2014,2013,2013,"Couple, No kids",NA,"Urban 200000 to 1999999"
"209","2707811092030100",2014,1974,1974,"Couple, No kids",NA,NA
"210","2507811082450100",2014,2003,2003,"Couple, with Kids",NA,NA
"211","2507811124060100",2014,2002,1999,"Single Parent",NA,NA
"212","2807811124060100",2014,2009,2009,"Single",NA,NA
"213","2407811031690100",2014,2011,2011,"Single",NA,"Paris"
"214","2707811031690100",2014,2007,2007,"Couple, No kids",NA,NA
"215","2807811031690100",2014,2002,2002,"Couple, with Kids",NA,NA
"216","2507811017390100",2014,2008,2008,"Single",NA,"Paris"
"217","2807811017390100",2014,2001,2001,"Single",NA,NA
"218","2907811017390100",2014,2006,2006,"Single",NA,NA
"219","2307811034710100",2014,1978,1978,"Single",NA,"Urban 2000 to 4999"
"220","2707811034710100",2014,1983,1983,"Single",NA,NA
"221","2807811034710100",2014,2000,2012,"Single",NA,NA
"222","2907811034710100",2014,2009,2009,"Single Parent",NA,"Paris"
"223","2307811058220100",2014,1975,1975,"Single",NA,"Urban 2000 to 4999"
"224","2607811058220100",2014,2010,2010,"Couple, with Kids",NA,NA
"225","2207811055140100",2014,1978,1978,"Couple, No kids",NA,"Urban 2000 to 4999"
"226","2507811055140100",2014,1995,1989,"Couple, No kids",NA,"Rural"
"227","2707811030630100",2014,1996,1996,"Single",NA,"Paris"
"228","2907811030630100",2014,2007,2007,"Single Parent",NA,"Paris"
"229","2507811067050100",2014,2002,2002,"Couple, with Kids",NA,"Rural"
"230","2707811067050100",2014,1994,1994,"Couple, with Kids",NA,"Paris"
"231","2807811067050100",2014,1987,1987,"Single",NA,NA
"232","2207811106580100",2014,1992,1992,"Couple, with Kids",NA,"Urban 2000 to 4999"
"233","2407811106580100",2014,1991,1991,"Single",NA,"Urban 10000 to 19999"
"234","2507811106580100",2014,2002,1992,"Couple, with Kids",NA,"Rural"
"235","2607811106580100",2014,1991,1991,"Couple, No kids",NA,"Paris"
"236","2707811106580100",2014,2010,2010,"Couple, with Kids",NA,"Paris"
"237","2407811057590100",2014,2002,2002,"Couple, No kids",NA,"Urban 10000 to 19999"
"238","2807811057590100",2014,2009,2009,"Single Parent",NA,"Paris"
"239","2107811012180100",2014,1982,1981,"Couple, No kids",NA,"Urban 10000 to 19999"
"240","2507811012180100",2014,1985,1985,"Couple, No kids",NA,"Rural"
"241","2507811012180101",2014,2014,2014,"Couple, No kids",NA,"Urban 2000 to 4999"
"242","2607811012180100",2014,1987,1987,"Couple, No kids",NA,"Paris"
"243","2807811012180100",2014,2003,2003,"Single Parent",NA,"Paris"
"244","2107811113300100",2014,2001,2001,"Couple, No kids",NA,"Urban 10000 to 19999"
"245","2707811113300100",2014,2013,2013,"Couple, with Kids",NA,"Paris"
"246","2907811113300100",2014,2013,2013,"Single",NA,"Paris"
"247","2207811117610100",2014,2007,2007,"Couple, No kids",NA,"Urban 10000 to 19999"
"248","2707811117610100",2014,2013,2013,"Couple, with Kids",NA,"Paris"
"249","2807811117610100",2014,1969,1969,"Single",NA,"Paris"
"250","2807811099390100",2014,1983,1982,"Couple, No kids",NA,"Urban 10000 to 19999"
"251","2107811078730100",2014,2004,2004,"Single",NA,"Urban 10000 to 19999"
"252","2407811078730100",2014,2013,2013,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"253","2907811078730100",2014,2011,2011,"Single",NA,"Paris"
"254","2107811012930100",2014,1988,1988,"Couple, No kids",NA,"Urban 10000 to 19999"
"255","2307811012930100",2014,2006,2006,"Couple, No kids",NA,"Urban 20000 to 49999"
"256","2607811012930100",2014,1984,1984,"Couple, No kids",NA,"Paris"
"257","2407811101420100",2014,2001,2001,"Couple, with Kids",NA,"Paris"
"258","2707811101420100",2014,1996,1996,"Couple, with Kids",NA,"Urban 5000 to 9999"
"259","2907811101420100",2014,2006,2006,"Couple, with Kids",NA,"Paris"
"260","2707811001240100",2014,2007,2007,"Couple, with Kids",NA,"Urban 5000 to 9999"
"261","2807811001240100",2014,2013,2013,"Couple, No kids",NA,"Urban 10000 to 19999"
"262","2907811001240100",2014,2008,2008,"Single Parent",NA,"Paris"
"263","2307811121140100",2014,2008,2008,"Single Parent",NA,"Paris"
"264","2607811121140100",2014,2014,2013,"Single",NA,"Paris"
"265","2907811121140100",2014,2000,2000,"Couple, with Kids",NA,"Paris"
"266","2507811025180101",2014,1988,1987,"Single",NA,"Rural"
"267","2807811025180100",2014,1976,1974,"Couple, No kids",NA,"Urban 10000 to 19999"
"268","2907811025180100",2014,1960,1960,"Couple, No kids",NA,"Paris"
"269","2507811027210100",2014,2011,2010,"Couple, No kids",NA,"Rural"
"270","2707811027210100",2014,1992,1992,"Couple, No kids",NA,"Rural"
"271","2907811027210100",2014,1993,1992,"Couple, No kids",NA,"Paris"
"272","2207811095500100",2014,2003,2003,"Couple, with Kids",NA,"Paris"
"273","2707811095500100",2014,1979,1979,"Single",NA,"Rural"
"274","2907811095500100",2014,1975,1975,"Single",NA,"Paris"
"275","2107811023850100",2014,2013,2013,"Single",NA,"Paris"
"276","2307811023850100",2014,1972,1974,"Single",NA,"Paris"
"277","2307811023850101",2014,2010,2010,"Single",NA,"Paris"
"278","2507811023850100",2014,2011,2011,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"279","2607811023850100",2014,2012,2012,"Couple, with Kids",NA,"Urban 10000 to 19999"
"280","2707811023850100",2014,1984,1984,"Single Parent",NA,"Rural"
"281","2207811118640100",2014,1995,1995,"Couple, with Kids",NA,"Paris"
"282","2507811118640100",2014,1969,1969,"Couple, No kids",NA,"Paris"
"283","2807811118640100",2014,2009,2009,"Single",NA,"Rural"
"284","2907811118640100",2014,2010,2010,"Couple, with Kids",NA,"Paris"
"285","2507811073230100",2014,2012,2012,"Couple, No kids",NA,"Paris"
"286","2907811073230100",2014,1986,1986,"Couple, No kids",NA,"Paris"
"287","2407811125520100",2014,2008,2008,"Couple, No kids",NA,"Paris"
"288","2507811125520100",2014,2008,2008,"Couple, with Kids",NA,"Paris"
"289","2807811125520100",2014,1995,1995,"Single",NA,"Paris"
"290","2207811059550100",2014,1997,1997,"Couple, No kids",NA,"Paris"
"291","2507811059550100",2014,1980,1980,"Couple, No kids",NA,"Paris"
"292","2707811059550100",2014,2003,2003,"Couple, with Kids",NA,"Paris"
"293","2607811114960100",2014,1987,1987,"Couple, No kids",NA,"Paris"
"294","2707811114960100",2014,2008,2008,"Single",NA,"Paris"
"295","2807811114960100",2014,2013,2013,"Couple, No kids",NA,"Paris"
"296","2107811010270100",2014,1981,1981,"Couple, No kids",NA,"Paris"
"297","2107811010270101",2014,1986,1986,"Single",NA,"Paris"
"298","2607811010270100",2014,1990,1990,"Couple, with Kids",NA,"Paris"
"299","2807811010270100",2014,1993,1993,"Couple, with Kids",NA,"Paris"
"300","2807811040950100",2014,1993,1993,"Couple, No kids",NA,"Paris"
"301","2707811018040100",2014,2010,2010,"Couple, with Kids",NA,"Paris"
"302","2907811018040100",2014,2011,2011,"Couple, with Kids",NA,"Paris"
"303","2507811123980100",2014,2010,2009,"Couple, with Kids",NA,"Paris"
"304","2807811123980100",2014,2005,2005,"Couple, No kids",NA,"Paris"
"305","2307811012620100",2014,2000,2000,"Single",NA,"Paris"
"306","2607811012620100",2014,2013,2003,"Couple, No kids",NA,"Urban 10000 to 19999"
"307","2707811012620100",2014,1985,1984,"Couple, No kids",NA,"Paris"
"308","2707811124040100",2014,1989,1989,"Single",NA,"Paris"
"309","2907811124040100",2014,1985,1985,"Couple, No kids",NA,"Paris"
"310","2107811095380100",2014,1995,1995,"Couple, No kids",NA,"Paris"
"311","2707811095380100",2014,2000,2000,"Couple, with Kids",NA,"Paris"
"312","2707811042000100",2014,1978,1978,"Single",NA,"Paris"
"313","2907811042000100",2014,2007,2007,"Couple, with Kids",NA,"Paris"
"314","2107811088460100",2014,1999,2012,"Single",NA,"Urban 2000 to 4999"
"315","2307811088460100",2014,2011,2011,"Single",NA,"Urban 10000 to 19999"
"316","2607811088460100",2014,2011,2011,"Couple, with Kids",NA,"Paris"
"317","2407811104200100",2014,2001,2007,"Couple, No kids",NA,"Paris"
"318","2607811104200100",2014,2000,1999,"Couple, with Kids",NA,"Paris"
"319","2707811104200100",2014,2000,2000,"Single",NA,"Paris"
"320","2807811104200100",2014,2004,2004,"Couple, with Kids",NA,"Paris"
"321","2907811104200100",2014,2001,2001,"Single",NA,"Paris"
"322","2107811063150100",2014,2010,2010,"Single Parent",NA,"Urban 20000 to 49999"
"323","2607811063150100",2014,2011,2011,"Single",NA,"Urban 200000 to 1999999"
"324","2807811063150100",2014,2003,2003,"Couple, No kids",NA,"Paris"
"325","2907811063150100",2014,2006,2006,"Single",NA,"Paris"
"326","2107811122680100",2014,2012,2012,"Couple, with Kids",NA,"Urban 5000 to 9999"
"327","2107811122680101",2014,2007,2007,"Single Parent",NA,"Paris"
"328","2707811122680100",2014,1990,1990,"Couple, No kids",NA,"Paris"
"329","2807811122680100",2014,1975,1975,"Couple, No kids",NA,"Paris"
"330","2907811122680100",2014,2013,2013,"Couple, with Kids",NA,"Paris"
"331","2307811051650100",2014,1993,1993,"Single",NA,"Paris"
"332","2507811051650100",2014,2000,2000,"Couple, with Kids",NA,"Paris"
"333","2707811051650100",2014,2007,2007,"Single",NA,"Paris"
"334","2707811086440100",2014,2013,2012,"Couple, No kids",NA,"Paris"
"335","2907811086440100",2014,1991,1991,"Couple, No kids",NA,"Paris"
"336","2307811122000100",2014,2007,2007,"Couple, No kids",NA,"Paris"
"337","2407811122000100",2014,2011,2011,"Single Parent",NA,"Rural"
"338","2807811122000100",2014,2010,2010,"Single",NA,"Paris"
"339","2407811106930100",2014,2007,2007,"Couple, No kids",NA,"Paris"
"340","2607811106930100",2014,2008,2007,"Couple, No kids",NA,"Paris"
"341","2707811106930100",2014,1990,1990,"Couple, No kids",NA,"Paris"
"342","2907811106930100",2014,1995,1995,"Single",NA,"Paris"
"343","2207811044120100",2014,1999,1999,"Couple, with Kids",NA,"Paris"
"344","2407811044120100",2014,2003,2003,"Couple, with Kids",NA,"Paris"
"345","2707811044120100",2014,2000,2000,"Couple, with Kids",NA,"Paris"
"346","2807811044120100",2014,2009,1991,"Couple, with Kids",NA,"Paris"
"347","2907811044120100",2014,1995,1995,"Single Parent",NA,"Paris"
"348","2307811084110100",2014,2007,2007,"Couple, with Kids",NA,"Paris"
"349","2407811023470100",2014,1996,1996,"Single Parent",NA,"Paris"
"350","2707811023470100",2014,1999,1998,"Couple, with Kids",NA,"Paris"
"351","2107811053790100",2014,1994,1994,"Couple, No kids",NA,"Paris"
"352","2207811045130100",2014,1990,1990,"Couple, No kids",NA,"Paris"
"353","2207811045130101",2014,2004,2010,"Single",NA,"Paris"
"354","2707811045130100",2014,2000,2000,"Couple, with Kids",NA,"Paris"
"355","2807811045130100",2014,1996,1996,"Couple, No kids",NA,"Paris"
"356","2907811045130100",2014,2010,2010,"Couple, No kids",NA,"Paris"
"357","2407811059260100",2014,2000,2000,"Couple, with Kids",NA,"Paris"
"358","2707811059260100",2014,1936,1972,"Couple, No kids",NA,"Paris"
"359","2807811059260100",2014,2010,2010,"Single Parent",NA,"Paris"
"360","2707811001000100",2014,2001,2001,"Couple, with Kids",NA,"Paris"
"361","2607811057530100",2014,2010,2010,"Single",NA,"Paris"
"362","2707811057530100",2014,1998,1998,"Single",NA,"Paris"
"363","2707811052310100",2014,2010,2010,"Couple, with Kids",NA,"Paris"
"364","2307811064920100",2014,1987,1987,"Couple, No kids",NA,"Paris"
"365","2507811064920100",2014,2005,2005,"Couple, No kids",NA,"Paris"
"366","2707811064920100",2014,2002,2002,"Single Parent",NA,"Paris"
"367","2807811064920100",2014,1992,1992,"Couple, with Kids",NA,"Paris"
"368","2307811051770100",2014,2001,2001,"Couple, with Kids",NA,"Paris"
"369","2307811051770101",2014,2003,2014,"Couple, No kids",NA,"Paris"
"370","2607811051770100",2014,1982,1981,"Couple, No kids",NA,"Paris"
"371","2907811051770100",2014,2011,2011,"Single Parent",NA,"Paris"
"372","2507811081230100",2014,1997,1997,"Single",NA,"Paris"
"373","2607811081230100",2014,1985,1985,"Couple, with Kids",NA,"Paris"
"374","2707811081230100",2014,2013,2013,"Single",NA,"Paris"
"375","2307811039370100",2014,2002,2002,"Single",NA,"Paris"
"376","2507811039370100",2014,2014,2014,"Couple, No kids",NA,"Paris"
"377","2607811039370100",2014,2010,2010,"Couple, No kids",NA,"Paris"
"378","2307811110640100",2014,1976,1975,"Couple, No kids",NA,"Paris"
"379","2407811110640100",2014,2005,2005,"Couple, with Kids",NA,"Paris"
"380","2507811110640100",2014,1998,1998,"Single Parent",NA,"Paris"
"381","2607811110640100",2014,2013,1971,"Couple, No kids",NA,"Paris"
"382","2907811110640100",2014,1993,1993,"Couple, No kids",NA,"Paris"
"383","2907811066630100",2014,2010,2010,"Couple, with Kids",NA,"Paris"
"384","2407811099400100",2014,2005,2005,"Couple, with Kids",NA,"Paris"
"385","2607811099400100",2014,2001,2001,"Couple, No kids",NA,"Paris"
"386","2707811099400100",2014,2007,2007,"Single",NA,"Paris"
"387","2907811099400100",2014,1974,1974,"Single",NA,"Paris"
"388","2807811073510100",2014,1961,1961,"Single Parent",NA,"Paris"
"389","2907811073510100",2014,1986,1986,"Couple, No kids",NA,"Paris"
"390","2207811039590100",2014,2006,2006,"Couple, with Kids",NA,"Paris"
"391","2407811091130100",2014,1988,1987,"Couple, No kids",NA,"Paris"
"392","2507811091130100",2014,1971,1971,"Single",NA,"Paris"
"393","2707811091130100",2014,1997,1997,"Single Parent",NA,"Paris"
"394","2107811112370100",2014,1987,1991,"Couple, No kids",NA,"Paris"
"395","2407811112370100",2014,1982,2012,"Single Parent",NA,"Paris"
"396","2208484033220100",2014,1986,1986,"Single",NA,"Paris"
"397","2408484102990100",2014,2011,2011,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"398","2708484102990100",2014,2003,2003,"Single",NA,"Paris"
"399","2908484102990100",2014,1978,1978,"Single",NA,"Paris"
"400","2108484013160100",2014,1993,1993,"Single Parent",NA,"Paris"
"401","2308484013160100",2014,1974,1974,"Couple, No kids",NA,"Paris"
"402","2508484013160100",2014,2013,2013,"Single",NA,"Paris"
