"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"191","1220546409550010001","2205464095500100",2015,"Employed",1,"48","Female",46,41294
"192","1220546409550010002","2205464095500100",2015,"Employed",0,"38","Male",48,19540
"193","1220546409550010003","2205464095500100",2015,"Inactive",0,NA,"Male",16,NA
"194","1260546409550010001","2605464095500100",2015,"Employed",1,"53","Male",38,17062
"195","1290546409550010001","2905464095500100",2015,"Retired",1,NA,"Male",66,0
"196","1290546409550010002","2905464095500100",2015,"Retired",0,NA,"Female",67,0
"197","1290546402385010001","2905464023850100",2015,"Employed",1,"33","Male",58,72523
"198","1260546411864010001","2605464118640100",2015,"Inactive",1,NA,"Female",60,0
"199","1290546411864010001","2905464118640100",2015,"Employed",1,"33","Female",49,43220
"200","1280546407323010001","2805464073230100",2015,"Inactive",1,NA,"Female",41,0
"201","1280546407323010002","2805464073230100",2015,"Inactive",0,NA,"Male",9,NA
"202","1300546407323010001","3005464073230100",2015,"Employed",1,"38","Male",35,56239
"203","1300546407323010002","3005464073230100",2015,"Employed",0,"38","Female",30,47389
"204","1240546412552010001","2405464125520100",2015,"Retired",1,NA,"Male",69,0
"205","1240546412552010002","2405464125520100",2015,"Retired",0,NA,"Female",68,0
"206","1260546412552010001","2605464125520100",2015,"Employed",1,"52","Female",39,27269
"207","1300546412552010001","3005464125520100",2015,"Retired",1,NA,"Male",65,0
"208","1240546405955010001","2405464059550100",2015,"Retired",1,NA,"Female",81,0
"209","1240546411496010001","2405464114960100",2015,"Retired",1,NA,"Female",74,0
"210","1260546411496010001","2605464114960100",2015,"Retired",1,NA,"Female",75,0
"211","1270546411496010001","2705464114960100",2015,"Unemployed",1,NA,"Female",51,22185
"212","1280546411496010001","2805464114960100",2015,"Retired",1,NA,"Male",77,0
"213","1280546411496010002","2805464114960100",2015,"Employed",0,"35","Male",51,17084
"214","1300546411496010001","3005464114960100",2015,"Employed",1,"33","Female",64,48889
"215","1300546401027010001","3005464010270100",2015,"Retired",1,NA,"Male",61,0
"216","1280546404095010001","2805464040950100",2015,"Retired",1,NA,"Male",77,0
"217","1280546404095010002","2805464040950100",2015,"Retired",0,NA,"Female",66,0
"218","1270546401804010001","2705464018040100",2015,"Employed",1,"34","Male",57,98424
"219","1270546401804010003","2705464018040100",2015,"Employed",0,"31","Female",50,33024
"220","1300546401804010001","3005464018040100",2015,"Retired",1,NA,"Female",60,0
"221","1230546412398010001","2305464123980100",2015,"Employed",1,"46","Female",54,33505
"222","1230546412398010002","2305464123980100",2015,"Employed",0,"22","Male",58,45312
"223","1230546412398010003","2305464123980100",2015,"Inactive",0,NA,"Female",22,6909
"224","1230546412398010004","2305464123980100",2015,"Inactive",0,NA,"Male",19,0
"225","1280546412398010001","2805464123980100",2015,"Employed",1,"54","Female",53,43091
"226","1300546401262010001","3005464012620100",2015,"Retired",1,NA,"Female",69,0
"227","1300546401262010002","3005464012620100",2015,"Retired",0,NA,"Male",75,0
"228","1270546412404010001","2705464124040100",2015,"Retired",1,NA,"Female",74,0
"229","1270546412404010002","2705464124040100",2015,"Retired",0,NA,"Male",78,329
"230","1300546412404010001","3005464124040100",2015,"Retired",1,NA,"Male",74,0
"231","1250546404200010001","2505464042000100",2015,"Retired",1,NA,"Female",64,1373
"232","1250546404200010002","2505464042000100",2015,"Employed",0,"63","Female",25,39950
"233","1280546404200010001","2805464042000100",2015,"Employed",1,"43","Male",35,2416
"234","1280546404200010002","2805464042000100",2015,"Employed",0,"43","Female",33,25527
"235","1280546404200010003","2805464042000100",2015,"Inactive",0,NA,"Male",2,NA
"236","1300546408846010001","3005464088460100",2015,"Retired",1,NA,"Female",72,0
"237","1220546410420010001","2205464104200100",2015,"Employed",1,"37","Male",38,103723
"238","1270546410420010001","2705464104200100",2015,"Retired",1,NA,"Male",93,0
"239","1280546410420010001","2805464104200100",2015,"Employed",1,"37","Female",47,81725
"240","1240546406315010001","2405464063150100",2015,"Retired",1,NA,"Female",90,0
"241","1260546406315010001","2605464063150100",2015,"Retired",1,NA,"Male",69,0
"242","1260546406315010002","2605464063150100",2015,"Retired",0,NA,"Female",68,0
"243","1270546406315010001","2705464063150100",2015,"Employed",1,"31","Female",50,0
"244","1270546406315010002","2705464063150100",2015,"Inactive",0,NA,"Female",13,NA
"245","1270546406315010003","2705464063150100",2015,"Inactive",0,NA,"Male",8,NA
"246","1260546412268010001","2605464122680100",2015,"Employed",1,"37","Male",43,91196
"247","1260546412268010002","2605464122680100",2015,"Employed",0,"37","Female",41,23914
"248","1260546412268010003","2605464122680100",2015,"Inactive",0,NA,"Female",9,NA
"249","1260546412268010004","2605464122680100",2015,"Inactive",0,NA,"Female",6,NA
"250","1220546405165010001","2205464051650100",2015,"Employed",1,"52","Female",31,14824
"251","2220546405165010002","2205464051650100",2015,"Employed",0,"52","Male",40,24635
"252","1260546405165010001","2605464051650100",2015,"Retired",1,NA,"Female",68,0
"253","1280546405165010001","2805464051650100",2015,"Retired",1,NA,"Female",87,0
"254","1270546408644010001","2705464086440100",2015,"Retired",1,NA,"Female",83,0
"255","1270546408644010002","2705464086440100",2015,"Retired",0,NA,"Male",82,0
"256","1250546412200010001","2505464122000100",2015,"Inactive",1,NA,"Female",50,333
"257","1250546412200010002","2505464122000100",2015,"Inactive",0,NA,"Male",17,0
"258","1250546412200010003","2505464122000100",2015,"Inactive",0,NA,"Male",14,NA
"259","1250546412200010004","2505464122000100",2015,"Inactive",0,NA,"Female",9,NA
"260","1220546404412010001","2205464044120100",2015,"Employed",1,"37","Male",57,50924
"261","2220546404412010001","2205464044120100",2015,"Employed",1,"42","Female",41,45614
"262","1230546404412010001","2305464044120100",2015,"Retired",1,NA,"Male",87,0
"263","1230546404412010002","2305464044120100",2015,"Inactive",0,NA,"Female",84,0
"264","1240546404412010001","2405464044120100",2015,"Retired",1,NA,"Male",74,14308
"265","1240546404412010002","2405464044120100",2015,"Retired",0,NA,"Female",70,0
"266","1270546404412010001","2705464044120100",2015,"Employed",1,"52","Female",55,10321
"267","1270546404412010002","2705464044120100",2015,"Inactive",0,NA,"Female",25,14941
"268","1260546405379010001","2605464053790100",2015,"Retired",1,NA,"Female",70,0
"269","1260546405379010002","2605464053790100",2015,"Retired",0,NA,"Male",81,0
"270","1300546405379010001","3005464053790100",2015,"Employed",1,"46","Female",48,0
"271","1300546405379010002","3005464053790100",2015,"Inactive",0,NA,"Male",58,64662
"272","1300546405379010003","3005464053790100",2015,"Inactive",0,NA,"Male",21,0
"273","1300546405379010004","3005464053790100",2015,"Inactive",0,NA,"Male",19,0
"274","1300546405379010005","3005464053790100",2015,"Inactive",0,NA,"Male",16,0
"275","1240546404513010001","2405464045130100",2015,"Retired",1,NA,"Female",73,0
"276","1260546405926010001","2605464059260100",2015,"Retired",1,NA,"Male",68,79098
"277","1260546405926010002","2605464059260100",2015,"Retired",0,NA,"Female",68,0
"278","1290546405926010001","2905464059260100",2015,"Inactive",1,NA,"Female",62,0
"279","1290546405926010002","2905464059260100",2015,"Employed",0,"31","Male",68,124961
"280","1300546405926010001","3005464059260100",2015,"Employed",1,"34","Male",37,32390
"281","1300546405926010002","3005464059260100",2015,"Employed",0,"37","Female",38,50581
"282","1280546400100010001","2805464001000100",2015,"Inactive",1,NA,"Female",60,0
"283","1300546400100010001","3005464001000100",2015,"Employed",1,"52","Female",32,25774
"284","1300546400100010002","3005464001000100",2015,"Employed",0,"46","Male",33,42269
"285","1220546411874010001","2205464118740100",2015,"Retired",1,NA,"Male",65,0
"286","1290546405753010001","2905464057530100",2015,"Inactive",1,NA,"Female",38,0
"287","1290546405753010002","2905464057530100",2015,"Employed",0,"38","Male",38,204130
"288","1290546405753010003","2905464057530100",2015,"Inactive",0,NA,"Female",4,NA
"289","1270546405231010001","2705464052310100",2015,"Employed",1,"38","Female",50,27260
"290","1270546405231010002","2705464052310100",2015,"Retired",0,NA,"Male",58,39702
"291","1270546405231010003","2705464052310100",2015,"Inactive",0,NA,"Female",16,NA
"292","1300546405231010001","3005464052310100",2015,"Employed",1,"37","Male",23,13309
"293","1300546405231010002","3005464052310100",2015,"Unemployed",0,NA,"Female",25,9829
"294","1290546405177010001","2905464051770100",2015,"Retired",1,NA,"Female",90,0
"295","1300546405177010001","3005464051770100",2015,"Retired",1,NA,"Female",62,75021
"296","1300546405177010002","3005464051770100",2015,"Employed",0,"23","Male",68,477
"297","1270546408123010001","2705464081230100",2015,"Retired",1,NA,"Female",87,0
"298","2270546408123010003","2705464081230100",2015,"Inactive",0,NA,"Male",19,0
"299","2270546408123010004","2705464081230100",2015,"Employed",0,"46","Male",55,3826
"300","1280546408123010001","2805464081230100",2015,"Employed",1,"34","Female",56,53645
"301","1280546408123010002","2805464081230100",2015,"Inactive",0,NA,"Female",21,0
"302","1300546408123010001","3005464081230100",2015,"Employed",1,"31","Female",62,59150
"303","1250546403937010001","2505464039370100",2015,"Employed",1,"48","Female",47,34555
"304","1270546411064010001","2705464110640100",2015,"Employed",1,"34","Female",28,25348
"305","1300546411064010001","3005464110640100",2015,"Retired",1,NA,"Female",84,0
"306","1230546409940010001","2305464099400100",2015,"Retired",1,NA,"Male",83,0
"307","1230546409940010002","2305464099400100",2015,"Employed",0,NA,"Female",64,4381
"308","1270546409940010001","2705464099400100",2015,"Employed",1,"37","Male",30,37439
"309","2270546409940010003","2705464099400100",2015,"Employed",0,"35","Female",27,34665
"310","1240546407351010001","2405464073510100",2015,"Employed",1,"48","Male",36,35214
"311","1240546407351010002","2405464073510100",2015,"Employed",0,"43","Female",35,27214
"312","1270546403959010001","2705464039590100",2015,"Inactive",1,NA,"Female",38,0
"313","1270546403959010002","2705464039590100",2015,"Employed",0,"22","Male",39,43475
"314","1270546403959010003","2705464039590100",2015,"Inactive",0,NA,"Female",4,NA
"315","1270546403959010004","2705464039590100",2015,"Inactive",0,NA,"Female",2,NA
"316","2270546403959010005","2705464039590100",2015,"Inactive",0,NA,"Male",0,NA
"317","1290546403959010001","2905464039590100",2015,"Retired",1,NA,"Female",68,0
"318","1300546408750010001","3005464087500100",2015,"Employed",1,"37","Female",38,58642
"319","1240546409113010001","2405464091130100",2015,"Employed",1,"33","Male",33,45671
"320","2240546409113010002","2405464091130100",2015,"Employed",0,"33","Female",31,23673
"321","1270546409113010001","2705464091130100",2015,"Employed",1,"34","Female",65,5426
"322","1270546409113010002","2705464091130100",2015,"Employed",0,"22","Male",67,0
"323","1290546411237010001","2905464112370100",2015,"Employed",1,"38","Male",30,42419
"324","1230781103322010001","2307811033220100",2015,"Retired",1,NA,"Male",74,0
"325","1270781103322010001","2707811033220100",2015,"Employed",1,"48","Male",34,33419
"326","1270781103322010002","2707811033220100",2015,"Employed",0,"46","Female",38,50148
"327","1270781103322010003","2707811033220100",2015,"Inactive",0,NA,"Female",4,NA
"328","1270781103322010004","2707811033220100",2015,"Inactive",0,NA,"Female",2,NA
"329","1260781101316010001","2607811013160100",2015,"Employed",1,"46","Male",38,65904
"330","1260781101316010002","2607811013160100",2015,"Employed",0,"38","Female",34,61416
"331","1290781101316010001","2907811013160100",2015,"Employed",1,"34","Male",40,25341
"332","1220781106786010001","2207811067860100",2015,"Inactive",1,"34","Female",45,1708
"333","1220781106786010002","2207811067860100",2015,"Employed",0,"33","Male",46,81802
"334","1220781106786010003","2207811067860100",2015,"Inactive",0,NA,"Male",9,NA
"335","1290781106786010001","2907811067860100",2015,"Employed",1,"33","Male",35,30388
"336","1290781106786010002","2907811067860100",2015,"Inactive",0,NA,"Female",36,0
"337","1290781106786010003","2907811067860100",2015,"Inactive",0,NA,"Male",5,NA
"338","1290781106786010004","2907811067860100",2015,"Inactive",0,NA,"Male",2,NA
"339","1300781106786010001","3007811067860100",2015,"Employed",1,"38","Female",25,9914
"340","1300781106786010002","3007811067860100",2015,"Employed",0,"37","Male",27,40585
"341","1250781107362010001","2507811073620100",2015,"Employed",1,"46","Female",30,26273
"342","2250781107362010002","2507811073620100",2015,"Employed",0,"64","Male",27,23528
"343","1300781107362010001","3007811073620100",2015,"Employed",1,"38","Male",24,18787
"344","1300781107362010002","3007811073620100",2015,"Employed",0,"38","Male",24,44694
"345","1270781103254010001","2707811032540100",2015,"Employed",1,"46","Male",26,21545
"346","1270781103254010002","2707811032540100",2015,"Employed",0,"55","Male",25,16036
"347","1300781103254010001","3007811032540100",2015,"Unemployed",1,NA,"Female",56,127005
"348","1300781103254010002","3007811032540100",2015,"Employed",0,"46","Female",27,23182
"349","1300781103254010003","3007811032540100",2015,"Inactive",0,NA,"Female",24,0
"350","1220781101760010001","2207811017600100",2015,"Unemployed",1,NA,"Male",41,47840
"351","1290781101760010001","2907811017600100",2015,"Employed",1,"37","Male",35,48340
"352","1300781101760010001","3007811017600100",2015,"Employed",1,"55","Female",42,24023
