"","idmen","year","datent","myear","mstatus","move","location"
"69","1500742030630100",2008,1987,NA,"Couple, No kids",NA,"Urban 5000 to 9999"
"70","1500742033220100",2008,2002,1978,"Single",NA,"Urban 10000 to 19999"
"71","1500742082450100",2008,1974,1974,"Couple, No kids",NA,"Urban 5000 to 9999"
"72","1500772042000100",2008,1986,1986,"Single Parent",NA,"Urban 100000 to 199999"
"73","1500772053790100",2008,2007,2000,"Single Parent",NA,"Urban 100000 to 199999"
"74","1500772081230100",2008,2007,2007,"Single",NA,"Urban 100000 to 199999"
"75","1500772094370100",2008,2001,2001,"Couple, with Kids",NA,"Rural"
"76","1500772117610100",2008,1973,1973,"Couple, No kids",NA,"Rural"
"77","1500772121140100",2008,1995,1995,"Single Parent",NA,"Rural"
"78","1500772124060100",2008,1989,1989,"Couple, with Kids",NA,"Urban 50000 to 99999"
"79","1500772124060101",2008,2008,2008,"Couple, No kids",NA,"Rural"
"80","1500772125520100",2008,1979,1978,"Couple, No kids",NA,"Rural"
"81","1500817017390100",2008,1992,1984,"Couple, No kids",NA,"Rural"
"82","1500817045130100",2008,1975,1951,"Single",NA,"Urban 5000 to 9999"
"83","1500817051020100",2008,1981,1981,"Couple, No kids",NA,"Rural"
"84","1500820012930100",2008,2001,2001,"Couple, No kids",NA,"Urban 20000 to 49999"
"85","1500820031690100",2008,1972,1984,"Couple, No kids",NA,"Urban 20000 to 49999"
"86","1500820052310100",2008,2000,2000,"Couple, with Kids",NA,"Paris"
"87","1500820110640100",2008,1969,1988,"Couple, No kids",NA,"Paris"
"88","1500820110640101",2008,2004,2004,"Single",NA,"Paris"
"89","1500896059550100",2008,1988,1988,"Single Parent",NA,"Paris"
"90","1500896108800100",2008,1998,1989,"Couple, with Kids",NA,"Paris"
"91","1500898013160100",2008,2004,NA,"Couple, with Kids",NA,"Rural"
"92","1500898023470100",2008,1997,2004,"Couple, No kids",NA,"Urban 200000 to 1999999"
"93","1500898031690100",2008,2007,1992,"Couple, with Kids",NA,"Urban 20000 to 49999"
"94","1500898113300100",2008,2002,2002,"Couple, with Kids",NA,"Rural"
"95","1500898118640100",2008,1997,1992,"Couple, with Kids",NA,"Rural"
"96","1500898121140100",2008,2006,2006,"Couple, with Kids",NA,"Rural"
"97","1500913020060100",2008,1997,1996,"Couple, with Kids",NA,"Rural"
"98","1500913034710100",2008,1992,1992,"Couple, with Kids",NA,"Rural"
"99","1500913039370100",2008,1989,1988,"Couple, with Kids",NA,"Rural"
"100","1500913039370101",2008,2006,2006,"Couple, with Kids",NA,"Rural"
"101","1500913067860100",2008,2007,2007,"Single Parent",NA,"Paris"
"102","1500913092030100",2008,1985,1994,"Couple, with Kids",NA,"Rural"
"103","1501013042000100",2008,2004,2004,"Single",NA,"Rural"
"104","1501013051020100",2008,2002,2006,"Couple, with Kids",NA,"Urban 5000 to 9999"
"105","1501013058220100",2008,1999,1998,"Couple, with Kids",NA,"Urban 5000 to 9999"
"106","1501013059550100",2008,1977,1977,"Couple, No kids",NA,"Urban 50000 to 99999"
"107","1501013064920100",2008,2008,2008,"Couple, No kids",NA,"Urban 5000 to 9999"
"108","1501013110640100",2008,1992,1992,"Couple, with Kids",NA,"Rural"
"109","1501042017600100",2008,2006,2006,"Couple, No kids",NA,"Urban 2000 to 4999"
"110","1501042018040100",2008,1975,1975,"Couple, No kids",NA,"Rural"
"111","1501042051020100",2008,1996,1996,"Couple, with Kids",NA,"Rural"
"112","1501042057530100",2008,1978,1977,"Single",NA,"Urban 2000 to 4999"
"113","1501042059260100",2008,1973,1973,"Couple, with Kids",NA,"Urban 2000 to 4999"
"114","1501042066630100",2008,2002,2002,"Single",NA,"Urban 2000 to 4999"
"115","1501042089680100",2008,2008,2008,"Couple, with Kids",NA,"Rural"
"116","1501042094370100",2008,1988,1988,"Couple, with Kids",NA,"Rural"
"117","1501042102990100",2008,1995,1995,"Single",NA,"Rural"
"118","1501181045130100",2008,1980,1980,"Single",NA,"Urban 2000 to 4999"
"119","1501181057410100",2008,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"120","1501181095500100",2008,2000,2000,"Single",NA,"Rural"
"121","1501181099400100",2008,1996,1996,"Couple, with Kids",NA,"Urban 50000 to 99999"
"122","1501386010270100",2008,1999,1999,"Single",NA,"Paris"
"123","1501386017390100",2008,1985,1985,"Single",NA,"Paris"
"124","1501386091130100",2008,1990,1990,"Couple, with Kids",NA,"Paris"
"125","1501386104200100",2008,1994,1994,"Single",NA,"Paris"
"126","1501386108800100",2008,1998,1998,"Couple, with Kids",NA,"Paris"
"127","1501386109060100",2008,1981,1976,"Couple, No kids",NA,"Paris"
"128","1501483001000100",2008,2003,2003,"Couple, with Kids",NA,"Urban 50000 to 99999"
"129","1501483012180100",2008,1980,1980,"Couple, No kids",NA,"Urban 200000 to 1999999"
"130","1501483012180102",2008,2008,2008,"Couple, No kids",NA,"Urban 200000 to 1999999"
"131","1501483025180100",2008,1979,1978,"Couple, No kids",NA,"Urban 200000 to 1999999"
"132","1501483031690100",2008,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"133","1501483067860100",2008,NA,2008,"Single",NA,"Urban 20000 to 49999"
"134","1501483104200100",2008,1992,1992,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"135","1501483126670100",2008,2007,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"136","1501497095380100",2008,1998,1995,"Couple, with Kids",NA,"Rural"
"137","1501575001000100",2008,1987,1987,"Single",NA,"Urban 10000 to 19999"
"138","1501575001000103",2008,2006,2006,"Single Parent",NA,"Urban 10000 to 19999"
"139","1501575075690100",2008,2003,2003,"Couple, with Kids",NA,"Rural"
"140","1501575089680100",2008,2006,2006,"Single",NA,"Rural"
"141","1501580001240100",2008,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"142","1501580042000100",2008,1972,1972,"Couple, No kids",NA,"Urban 100000 to 199999"
"143","1501580058220100",2008,1987,1987,"Couple, No kids",NA,"Urban 200000 to 1999999"
"144","1501580099390100",2008,1974,1974,"Single",NA,"Urban 200000 to 1999999"
"145","1501580122680100",2008,2004,2004,"Couple, with Kids",NA,"Urban 100000 to 199999"
"146","1501580122680101",2008,2007,2007,"Couple, No kids",NA,"Urban 100000 to 199999"
"147","1501580126670100",2008,2002,1999,"Couple, No kids",NA,"Urban 200000 to 1999999"
"148","1501607014970100",2008,1990,1990,"Single",NA,"Rural"
"149","1501607040950100",2008,2002,2002,"Single",NA,"Urban 2000 to 4999"
"150","1501686032540100",2008,2007,2007,"Single",NA,"Paris"
"151","1501686051770100",2008,1994,1994,"Couple, No kids",NA,"Paris"
"152","1501686109060100",2008,2007,2007,"Couple, with Kids",NA,"Paris"
"153","1501728023850100",2008,1977,1977,"Couple, No kids",NA,"Paris"
"154","1501728081230100",2008,2002,2002,"Couple, with Kids",NA,"Paris"
"155","1501728099400100",2008,1983,1983,"Single",NA,"Paris"
"156","1501746067860100",2008,1984,1984,"Couple, with Kids",NA,"Rural"
"157","1501746103840100",2008,2000,2000,"Couple, with Kids",NA,"Urban 20000 to 49999"
"158","1501787034710100",2008,2006,2006,"Couple, with Kids",NA,"Rural"
"159","1501787040950100",2008,1985,1985,"Couple, No kids",NA,"Paris"
"160","1501787053790100",2008,1994,1994,"Couple, with Kids",NA,"Paris"
"161","1501787063150100",2008,1992,1992,"Couple, No kids",NA,"Paris"
"162","1501787117610100",2008,2002,2002,"Couple, with Kids",NA,"Paris"
"163","1502178016060100",2008,1997,1997,"Single",NA,"Urban 5000 to 9999"
"164","1502178017600100",2008,1993,1993,"Couple, with Kids",NA,"Urban 5000 to 9999"
"165","1502178067860100",2008,1980,1980,"Couple, No kids",NA,"Urban 10000 to 19999"
"166","1502178081230100",2008,1967,1967,"Couple, with Kids",NA,"Urban 50000 to 99999"
"167","1502178106580100",2008,1986,1986,"Couple, with Kids",NA,"Urban 5000 to 9999"
"168","1502243023850100",2008,2001,2001,"Couple, with Kids",NA,"Urban 20000 to 49999"
"169","1502243063150100",2008,1997,1997,"Single",NA,"Urban 20000 to 49999"
"170","1502243101960101",2008,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"171","1502243115750100",2008,1994,1994,"Couple, with Kids",NA,"Rural"
"172","1502264015750100",2008,2003,2003,"Single",NA,"Rural"
"173","1502264017390100",2008,2001,2001,"Couple, with Kids",NA,"Rural"
"174","1502264020060100",2008,2006,2006,"Couple, with Kids",NA,NA
"175","1502264039370100",2008,1989,1989,"Other",NA,"Urban 20000 to 49999"
"176","1502264040950100",2008,1997,1997,"Couple, with Kids",NA,"Urban 2000 to 4999"
"177","1502264053790100",2008,2004,2004,"Single Parent",NA,"Urban 2000 to 4999"
"178","1502264081600100",2008,2003,2003,"Couple, No kids",NA,"Rural"
"179","1502363023470100",2008,2002,2002,"Single",NA,"Urban 100000 to 199999"
"180","1502363042350100",2008,2007,2007,"Couple, with Kids",NA,"Urban 2000 to 4999"
"181","1502363075690100",2008,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"182","1502363088460100",2008,2004,2004,"Couple, No kids",NA,"Urban 100000 to 199999"
"183","1502363114960100",2008,1995,1995,"Single Parent",NA,"Urban 100000 to 199999"
"184","1502492017070100",2008,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"185","1502492030630101",2008,2005,2005,"Single Parent",NA,"Urban 100000 to 199999"
"186","1502492032540100",2008,1972,1972,"Couple, No kids",NA,"Urban 200000 to 1999999"
"187","1502492040580100",2008,1976,1993,"Single",NA,"Urban 200000 to 1999999"
"188","1502492051770100",2008,1985,1985,"Single Parent",NA,"Urban 200000 to 1999999"
"189","1502492078730100",2008,1966,1991,"Couple, No kids",NA,"Urban 100000 to 199999"
"190","1502492087500100",2008,1999,1999,"Single",NA,"Urban 200000 to 1999999"
"191","1502492126670100",2008,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"192","1502603018040100",2008,1998,1998,"Single",NA,"Urban 50000 to 99999"
"193","1502603023850100",2008,1928,1966,"Single",NA,"Urban 20000 to 49999"
"194","1502603025180100",2008,1963,1977,"Single",NA,"Urban 20000 to 49999"
"195","1502603033220100",2008,1989,1984,"Couple, with Kids",NA,"Rural"
"196","1502603052310100",2008,2006,2006,"Couple, with Kids",NA,"Urban 50000 to 99999"
"197","1502603073510100",2008,1987,1987,"Couple, with Kids",NA,"Rural"
"198","1502603122680100",2008,1971,1969,"Single",NA,"Urban 50000 to 99999"
"199","1502633057410100",2008,2008,2008,"Single Parent",NA,"Rural"
"200","1502651017600100",2008,1984,1984,"Single",NA,"Urban 20000 to 49999"
"201","1502682014970100",2008,2004,2004,"Couple, No kids",NA,"Urban 10000 to 19999"
"202","1502682064920100",2008,2006,2006,"Couple, with Kids",NA,"Urban 10000 to 19999"
"203","1502682089680100",2008,1990,1976,"Other",NA,"Rural"
"204","1502682118640100",2008,1996,1996,"Couple, with Kids",NA,"Rural"
"205","1502682121140100",2008,1983,1983,"Couple, No kids",NA,"Rural"
"206","1502682124040100",2008,1960,1960,"Single",NA,"Urban 10000 to 19999"
"207","1502738034710100",2008,1998,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"208","1502738051770100",2008,2000,2000,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"209","1502738115750100",2008,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"210","1502827017600100",2008,2003,2003,"Couple, No kids",NA,"Urban 5000 to 9999"
"211","1502827055140100",2008,1996,1996,"Couple, with Kids",NA,"Urban 10000 to 19999"
"212","1502827082030100",2008,1996,1996,"Single",NA,"Urban 2000 to 4999"
"213","1502827092030100",2008,1980,1980,"Couple, No kids",NA,"Urban 10000 to 19999"
"214","1502827124040100",2008,2000,2000,"Couple, with Kids",NA,"Urban 50000 to 99999"
"215","1502837058220100",2008,1997,1987,"Single",NA,"Urban 5000 to 9999"
"216","1502837099390100",2008,1995,1995,"Couple, with Kids",NA,"Urban 5000 to 9999"
"217","1502837124040100",2008,1990,1990,"Couple, with Kids",NA,"Urban 10000 to 19999"
"218","1502839012180100",2008,1974,1974,"Couple, No kids",NA,"Paris"
"219","1502839014970100",2008,2005,2005,"Couple, No kids",NA,"Paris"
"220","1502839023470100",2008,2007,2007,"Couple, with Kids",NA,"Rural"
"221","1502839025180100",2008,1999,2008,"Couple, with Kids",NA,"Paris"
"222","1502839033220100",2008,1990,1990,"Couple, No kids",NA,"Paris"
"223","1502839066630100",2008,1980,2000,"Single",NA,"Paris"
"224","1502839081230100",2008,2002,2002,"Couple, No kids",NA,"Paris"
"225","1502839089680100",2008,2004,2004,"Couple, with Kids",NA,"Paris"
"226","1502839124040100",2008,2000,2000,"Couple, with Kids",NA,"Paris"
"227","1503194011670100",2008,1981,1981,"Couple, with Kids",NA,"Urban 2000 to 4999"
"228","1503194012930100",2008,1979,1982,"Couple, No kids",NA,"Urban 2000 to 4999"
"229","1503194082450100",2008,1970,1970,"Single",NA,"Urban 2000 to 4999"
"230","1503194118450100",2008,2006,2006,"Couple, with Kids",NA,"Urban 2000 to 4999"
"231","1503194118740100",2008,1997,1997,"Couple, No kids",NA,"Urban 200000 to 1999999"
"232","1503194118740101",2008,1990,2008,"Couple, No kids",NA,"Urban 200000 to 1999999"
"233","1503194123980100",2008,1986,1986,"Couple, No kids",NA,"Urban 2000 to 4999"
"234","1503298011670100",2008,2006,2006,"Couple, with Kids",NA,"Rural"
"235","1503298039370100",2008,2002,2002,"Couple, No kids",NA,"Rural"
"236","1503298058220100",2008,1972,1972,"Couple, No kids",NA,"Urban 20000 to 49999"
"237","1503298058220200",2008,2006,2006,"Couple, with Kids",NA,"Urban 20000 to 49999"
"238","1503298088460100",2008,2001,2002,"Single",NA,"Urban 50000 to 99999"
"239","1503298089680100",2008,1976,1976,"Couple, with Kids",NA,"Urban 20000 to 49999"
"240","1503298089680101",2008,NA,2000,"Couple, with Kids",NA,"Rural"
"241","1503298099390100",2008,2004,2004,"Couple, with Kids",NA,"Urban 20000 to 49999"
"242","1503387017600100",2008,1992,1992,"Couple, with Kids",NA,"Urban 2000 to 4999"
"243","1503387026420100",2008,1987,1986,"Other",NA,"Urban 2000 to 4999"
"244","1503387091130100",2008,1994,1994,"Single",NA,"Paris"
"245","1503387101420100",2008,2008,2007,"Couple, No kids",NA,"Rural"
"246","1503431018040100",2008,1995,1995,"Couple, with Kids",NA,"Paris"
"247","1503431032540100",2008,1991,1991,"Single",NA,"Paris"
"248","1503431059260100",2008,2005,2005,"Single",NA,"Urban 200000 to 1999999"
"249","1503431095500100",2008,2007,2007,"Couple, with Kids",NA,"Paris"
"250","1503431112370100",2008,1990,1990,"Couple, No kids",NA,"Paris"
"251","1503431122680100",2008,2002,2002,"Couple, with Kids",NA,"Paris"
"252","1503516014970100",2008,1994,1992,"Single",NA,"Urban 2000 to 4999"
"253","1503516039370100",2008,1976,1976,"Couple, No kids",NA,"Urban 20000 to 49999"
"254","1503516075690100",2008,2002,2002,"Couple, No kids",NA,"Urban 2000 to 4999"
"255","1503518087500100",2008,1998,1978,"Single",NA,"Urban 200000 to 1999999"
"256","1503518087500101",2008,2007,2007,"Single Parent",NA,"Urban 200000 to 1999999"
"257","1503518114960100",2008,1999,2007,"Single",NA,"Urban 20000 to 49999"
"258","1503518126670100",2008,1988,NA,"Single",NA,"Rural"
"259","1503559020540100",2008,1999,1999,"Single",NA,"Rural"
"260","1503559055140100",2008,1991,1992,"Single Parent",NA,"Urban 100000 to 199999"
"261","1503559055140101",2008,2007,2007,"Single",NA,"Urban 100000 to 199999"
"262","1503559078730100",2008,1972,1990,"Single Parent",NA,"Urban 100000 to 199999"
"263","1503559125520100",2008,1986,1986,"Couple, No kids",NA,"Urban 100000 to 199999"
"264","1503559125520101",2008,2006,2006,"Single",NA,"Urban 100000 to 199999"
"265","1503663011670100",2008,1984,1984,"Couple, with Kids",NA,"Urban 20000 to 49999"
"266","1503663011670101",2008,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"267","1503663011670102",2008,2008,2008,"Single",NA,"Rural"
"268","1503747016060100",2008,1948,1948,"Single",NA,"Urban 100000 to 199999"
"269","1503778015750101",2008,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"270","1503778089680100",2008,1996,1996,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"271","1503868099400100",2008,2002,2002,"Single",NA,"Paris"
"272","1503868101420100",2008,1996,1996,"Couple, with Kids",NA,"Paris"
"273","1503868124040100",2008,1957,1957,"Single",NA,"Paris"
"274","1503933012930100",2008,1974,1999,"Couple, No kids",NA,"Urban 200000 to 1999999"
"275","1503933023850100",2008,1986,2002,"Single",NA,"Urban 200000 to 1999999"
"276","1503933039590100",2008,2001,2001,"Other",NA,"Rural"
"277","1503933082450100",2008,1990,1990,"Couple, No kids",NA,"Urban 200000 to 1999999"
"278","1503933086440100",2008,1998,1995,"Single",NA,"Urban 200000 to 1999999"
"279","1503974017390100",2008,2004,2004,"Couple, with Kids",NA,"Paris"
"280","1503974042350100",2008,1969,1969,"Single",NA,"Paris"
"281","1503974104200100",2008,1983,1996,"Couple, No kids",NA,"Urban 10000 to 19999"
"282","1503986026420100",2008,2006,2006,"Couple, with Kids",NA,"Urban 50000 to 99999"
"283","1503986059260100",2008,1996,1996,"Other",NA,"Urban 200000 to 1999999"
"284","1503986106580100",2008,1987,1987,"Single Parent",NA,"Urban 200000 to 1999999"
"285","1503986106580101",2008,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"286","1503986123980100",2008,1975,1975,"Couple, No kids",NA,"Urban 200000 to 1999999"
"287","1504014075690100",2008,1955,1955,"Other",NA,"Urban 20000 to 49999"
"288","1504014088460100",2008,1972,1973,"Single",NA,"Urban 20000 to 49999"
"289","1504014114960100",2008,1980,1980,"Couple, with Kids",NA,"Urban 20000 to 49999"
"290","1504021012180100",2008,1997,1997,"Single",NA,"Urban 50000 to 99999"
"291","1504021023470100",2008,1983,1981,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"292","1504021023470101",2008,2006,2006,"Couple, No kids",NA,"Urban 200000 to 1999999"
"293","1504021039590100",2008,2002,NA,"Other",NA,"Urban 200000 to 1999999"
"294","1504021039590101",2008,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"295","1504021057590100",2008,2006,2006,"Couple, No kids",NA,"Urban 50000 to 99999"
"296","1504021059550100",2008,2003,2003,"Single",NA,"Urban 50000 to 99999"
"297","1504021095380100",2008,1987,1987,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"298","1504021109060100",2008,1992,1992,"Single Parent",NA,"Urban 50000 to 99999"
"299","1504021110640100",2008,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"300","1504135027210100",2008,1998,1998,"Couple, No kids",NA,"Urban 5000 to 9999"
"301","1504135124060100",2008,2001,2001,"Single Parent",NA,"Urban 2000 to 4999"
"302","1504135126670100",2008,1997,1997,"Single Parent",NA,"Urban 5000 to 9999"
"303","1504199092030100",2008,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"304","1504363001240100",2008,1974,1974,"Single Parent",NA,"Paris"
"305","1504363013160100",2008,1980,1980,"Couple, No kids",NA,"Paris"
"306","1504363057530100",2008,2002,2000,"Couple, No kids",NA,"Paris"
"307","1504363124040100",2008,1965,1965,"Single",NA,"Paris"
"308","1504411039590100",2008,1997,1997,"Couple, with Kids",NA,"Urban 20000 to 49999"
"309","1504411059260100",2008,1961,1961,"Single",NA,"Urban 20000 to 49999"
"310","1504411095500100",2008,1966,1966,"Couple, No kids",NA,"Urban 5000 to 9999"
"311","1504411101960100",2008,2006,2006,"Couple, No kids",NA,"Rural"
"312","1504411103840100",2008,1995,1995,"Couple, with Kids",NA,"Urban 100000 to 199999"
"313","1504495012180100",2008,1996,1996,"Couple, No kids",NA,"Paris"
"314","1504495025180100",2008,2001,2001,"Couple, with Kids",NA,"Paris"
"315","1504495084110100",2008,2000,2000,"Single Parent",NA,"Paris"
"316","1504495084110101",2008,2008,2008,"Couple, No kids",NA,"Paris"
"317","1504532118640100",2008,2001,1999,"Single",NA,"Urban 100000 to 199999"
"318","1504532122000100",2008,1989,2003,"Single Parent",NA,"Urban 100000 to 199999"
"319","1504644032540100",2008,2007,2007,"Single Parent",NA,"Urban 5000 to 9999"
"320","1504644032540101",2008,2006,2006,"Couple, No kids",NA,"Urban 200000 to 1999999"
"321","1504644051020100",2008,1977,1977,"Single Parent",NA,"Urban 200000 to 1999999"
"322","1504644051020101",2008,2008,2008,"Couple, No kids",NA,"Rural"
"323","1504644051650100",2008,2004,2004,"Single Parent",NA,"Urban 200000 to 1999999"
"324","1504644055140100",2008,1992,1992,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"325","1504644055140101",2008,2007,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"326","1504644059550100",2008,1998,2006,"Couple, No kids",NA,"Urban 200000 to 1999999"
"327","1504644109060100",2008,1994,1994,"Couple, No kids",NA,"Urban 200000 to 1999999"
"328","1504661039590100",2008,1991,1991,"Single",NA,"Urban 200000 to 1999999"
"329","1504661052310100",2008,1990,1990,"Single",NA,"Urban 200000 to 1999999"
"330","1504725055330100",2008,2006,2006,"Other",NA,"Urban 200000 to 1999999"
"331","1504725057590100",2008,2002,2002,"Single Parent",NA,"Urban 200000 to 1999999"
"332","1504725103840100",2008,1999,1999,"Single Parent",NA,"Urban 200000 to 1999999"
"333","1504796039370100",2008,1998,1988,"Single",NA,"Urban 10000 to 19999"
"334","1504796045130100",2008,2005,1994,"Couple, No kids",NA,"Paris"
"335","1504796075690100",2008,2000,2000,"Couple, with Kids",NA,"Paris"
"336","1504833017390100",2008,1981,1981,"Couple, No kids",NA,"Urban 200000 to 1999999"
"337","1504833055140100",2008,2000,2000,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"338","1504833059260100",2008,2004,2006,"Couple, No kids",NA,"Rural"
"339","1504833059260200",2008,2005,2005,"Single",NA,"Urban 200000 to 1999999"
"340","1504833099390100",2008,1987,1998,"Single Parent",NA,"Urban 200000 to 1999999"
