"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"1","1340546410299010001","3405464102990100",2019,"Retired",1,NA,"Female",83,0
"2","1310546401167010001","3105464011670100",2019,"Employed",1,"35","Male",50,0
"3","1310546401167010002","3105464011670100",2019,"Employed",0,NA,"Female",43,31987
"4","1310546401167010003","3105464011670100",2019,"Inactive",0,NA,"Male",6,NA
"5","1330546401316010001","3305464013160100",2019,"Inactive",1,NA,"Female",28,0
"6","1330546401316010002","3305464013160100",2019,"Employed",0,"23","Male",54,0
"7","1330546401316010003","3305464013160100",2019,"Inactive",0,NA,"Female",1,NA
"8","1300546406786010001","3005464067860100",2019,"Employed",1,"33","Female",61,104463
"9","1340546406786010001","3405464067860100",2019,"Retired",1,NA,"Male",72,8155
"10","1340546406786010002","3405464067860100",2019,"Retired",0,NA,"Female",71,0
"11","1320546403254010001","3205464032540100",2019,"Retired",1,NA,"Male",88,0
"12","1340546403254010001","3405464032540100",2019,"Employed",1,"37","Male",58,107710
"13","1340546403254010002","3405464032540100",2019,"Inactive",0,NA,"Female",52,0
"14","1260546410880010001","2605464108800100",2019,"Inactive",1,NA,"Female",33,44672
"15","2260546410880010002","2605464108800100",2019,"Employed",0,"37","Male",34,22043
"16","1260546410880010002","2605464108800100",2019,"Inactive",0,NA,"Male",5,NA
"17","1260546410880010003","2605464108800100",2019,"Inactive",0,NA,"Male",3,NA
"18","1260546410880010004","2605464108800100",2019,"Inactive",0,NA,"Male",0,NA
"19","1300546410880010001","3005464108800100",2019,"Employed",1,"33","Male",53,63983
"20","1300546410880010002","3005464108800100",2019,"Employed",0,"22","Female",51,40928
"21","1300546410880010004","3005464108800100",2019,"Inactive",0,NA,"Female",20,1079
"22","1320546410880010001","3205464108800100",2019,"Retired",1,NA,"Male",84,0
"23","1320546410880010002","3205464108800100",2019,"Retired",0,NA,"Female",86,0
"24","1340546410880010001","3405464108800100",2019,"Retired",1,NA,"Male",64,232124
"25","1280546401760010001","2805464017600100",2019,"Employed",1,"33","Female",62,1630
"26","1320546401760010001","3205464017600100",2019,"Employed",1,"34","Female",26,20951
"27","1320546401760010002","3205464017600100",2019,"Inactive",0,"22","Male",23,9595
"28","1300546408968010001","3005464089680100",2019,"Employed",1,"34","Male",37,50744
"29","1300546408968010002","3005464089680100",2019,"Unemployed",0,NA,"Female",35,36857
"30","1300546408968010003","3005464089680100",2019,"Inactive",0,NA,"Female",2,NA
"31","1310546404058010001","3105464040580100",2019,"Retired",1,NA,"Male",89,0
"32","1310546404058010002","3105464040580100",2019,"Retired",0,NA,"Female",89,0
"33","1330546404058010001","3305464040580100",2019,"Inactive",1,"34","Female",24,2133
"34","1310546405741010001","3105464057410100",2019,"Retired",1,NA,"Female",63,4640
"35","1310546405741010002","3105464057410100",2019,"Inactive",0,NA,"Male",21,0
"36","2310546405741010003","3105464057410100",2019,"Inactive",0,NA,"Female",20,0
"37","1340546405741010001","3405464057410100",2019,"Unemployed",1,NA,"Female",28,23156
"38","1340546402054010001","3405464020540100",2019,"Employed",1,"37","Male",36,71173
"39","1340546402054010002","3405464020540100",2019,"Employed",0,"37","Female",36,79188
"40","1340546402054010003","3405464020540100",2019,"Inactive",0,NA,"Male",5,NA
"41","1310546409437010001","3105464094370100",2019,"Retired",1,NA,"Male",63,175426
"42","1310546409437010002","3105464094370100",2019,"Employed",0,"46","Female",62,21895
"43","1310546409437010003","3105464094370100",2019,"Inactive",0,NA,"Male",22,0
"44","1310546409437010004","3105464094370100",2019,"Inactive",0,NA,"Female",20,0
"45","1310546409437010005","3105464094370100",2019,"Inactive",0,NA,"Female",17,0
"46","1330546409437010001","3305464094370100",2019,"Retired",1,NA,"Female",83,0
"47","1340546404331010001","3405464043310100",2019,"Employed",1,"46","Male",66,0
"48","1340546404331010002","3405464043310100",2019,"Employed",0,"46","Female",64,0
"49","1300546402092010001","3005464020920100",2019,"Employed",1,"46","Male",56,15408
"50","1300546402092010002","3005464020920100",2019,"Employed",0,"37","Female",52,0
"51","1340546402092010001","3405464020920100",2019,"Employed",1,"37","Male",59,232126
"52","1330546401606010001","3305464016060100",2019,"Employed",1,"56","Female",45,17784
"53","1340546401606010001","3405464016060100",2019,"Retired",1,NA,"Male",73,0
"54","1320546402006010001","3205464020060100",2019,"Employed",1,"37","Male",48,123756
"55","1320546402006010002","3205464020060100",2019,"Employed",0,"33","Female",46,129088
"56","1320546402006010003","3205464020060100",2019,"Inactive",0,NA,"Female",21,0
"57","1320546402006010004","3205464020060100",2019,"Inactive",0,NA,"Male",19,0
"58","1330546402006010001","3305464020060100",2019,"Employed",1,"37","Female",51,0
"59","1330546402006010002","3305464020060100",2019,"Employed",0,"31","Male",50,34908
"60","1330546402006010003","3305464020060100",2019,"Inactive",0,NA,"Female",9,NA
"61","1300546408203010001","3005464082030100",2019,"Retired",1,NA,"Male",87,0
"62","1300546408203010002","3005464082030100",2019,"Inactive",0,NA,"Female",85,0
"63","1330546408203010001","3305464082030100",2019,"Retired",1,NA,"Male",70,0
"64","1340546408203010001","3405464082030100",2019,"Unemployed",1,NA,"Male",56,45200
"65","1340546408203010002","3405464082030100",2019,"Retired",0,NA,"Female",63,0
"66","1340546408203010003","3405464082030100",2019,"Inactive",0,NA,"Female",23,0
"67","1320546411845010001","3205464118450100",2019,"Employed",1,"37","Female",49,36215
"68","1320546411845010002","3205464118450100",2019,"Employed",0,"46","Male",49,36391
"69","1320546411845010003","3205464118450100",2019,"Employed",0,"37","Female",23,27544
"70","1320546411845010004","3205464118450100",2019,"Inactive",0,NA,"Female",17,0
"71","1330546411845010001","3305464118450100",2019,"Employed",1,"56","Male",75,77247
"72","1330546411845010002","3305464118450100",2019,"Employed",0,"56","Female",74,77247
"73","1310546401707010001","3105464017070100",2019,"Employed",1,"54","Female",46,42600
"74","1310546401707010002","3105464017070100",2019,"Employed",0,"33","Male",45,49177
"75","1310546401707010003","3105464017070100",2019,"Inactive",0,NA,"Female",17,2698
"76","1310546401707010004","3105464017070100",2019,"Inactive",0,NA,"Male",12,NA
"77","1310546401707010005","3105464017070100",2019,"Inactive",0,NA,"Female",8,NA
"78","1280546410196010001","2805464101960100",2019,"Retired",1,NA,"Female",80,0
"79","1320546410196010001","3205464101960100",2019,"Employed",1,"34","Female",37,34365
"80","1320546410196010002","3205464101960100",2019,"Employed",0,"46","Male",44,34481
"81","1320546410196010003","3205464101960100",2019,"Inactive",0,NA,"Female",2,NA
"82","1330546410196010001","3305464101960100",2019,"Employed",1,"31","Male",74,0
"83","1330546410196010002","3305464101960100",2019,"Inactive",0,NA,"Female",81,0
"84","1340546410196010001","3405464101960100",2019,"Retired",1,NA,"Female",73,3480
"85","1310546405102010002","3105464051020100",2019,"Employed",0,"46","Female",38,40290
"86","1310546405102010003","3105464051020100",2019,"Inactive",0,NA,"Female",14,NA
"87","1310546405102010001","3105464051020101",2019,"Employed",1,"21","Male",37,0
"88","1330546405102010001","3305464051020100",2019,"Employed",1,"42","Female",25,19364
"89","1280546412667010001","2805464126670100",2019,"Employed",1,"37","Male",38,77638
"90","2280546412667010002","2805464126670100",2019,"Employed",0,"37","Female",33,54817
"91","1310546412667010001","3105464126670100",2019,"Employed",1,"31","Female",41,0
"92","2310546412667010002","3105464126670100",2019,"Employed",0,"46","Male",39,48772
"93","1330546412667010001","3305464126670100",2019,"Employed",1,"23","Female",49,207015
"94","1330546412667010002","3305464126670100",2019,"Inactive",0,"56","Male",19,5087
"95","1330546402642010001","3305464026420100",2019,"Employed",1,"46","Female",24,1760
"96","1330546402642010002","3305464026420100",2019,"Inactive",0,NA,"Male",23,0
"97","1330546411575010001","3305464115750100",2019,"Employed",1,"34","Male",43,39614
"98","1320546404235010001","3205464042350100",2019,"Retired",1,NA,"Female",72,0
"99","1330546404235010001","3305464042350100",2019,"Employed",1,"34","Male",56,68729
"100","1330546404235010002","3305464042350100",2019,"Employed",0,"34","Female",50,43932
"101","1330546404235010003","3305464042350100",2019,"Inactive",0,NA,"Male",18,0
"102","1330546404235010004","3305464042350100",2019,"Inactive",0,NA,"Female",12,NA
"103","1340546404235010001","3405464042350100",2019,"Retired",1,NA,"Male",82,0
"104","1340546404235010002","3405464042350100",2019,"Inactive",0,NA,"Female",79,0
"105","1300546409203010001","3005464092030100",2019,"Retired",1,NA,"Female",73,0
"106","1340546409203010001","3405464092030100",2019,"Inactive",1,NA,"Female",24,0
"107","1300546408245010001","3005464082450100",2019,"Employed",1,"34","Female",45,54317
"108","1300546408245010002","3005464082450100",2019,"Employed",0,"34","Male",44,82375
"109","1300546408245010003","3005464082450100",2019,"Inactive",0,NA,"Female",17,0
"110","1300546408245010004","3005464082450100",2019,"Inactive",0,NA,"Female",14,NA
"111","1300546408245010005","3005464082450100",2019,"Inactive",0,NA,"Male",10,NA
"112","1320546401497010001","3205464014970100",2019,"Employed",1,"37","Female",26,36699
"113","1320546401497010002","3205464014970100",2019,"Employed",0,"46","Male",26,20872
"114","1330546401497010001","3305464014970100",2019,"Employed",1,"37","Female",30,40677
"115","1340546401497010001","3405464014970100",2019,"Employed",1,"37","Female",44,131547
"116","1340546401497010002","3405464014970100",2019,"Inactive",0,NA,"Male",19,0
"117","1340546401497010003","3405464014970100",2019,"Inactive",0,NA,"Male",14,NA
"118","1320546412406010001","3205464124060100",2019,"Employed",1,"38","Female",32,44790
"119","1330546412406010001","3305464124060100",2019,"Retired",1,NA,"Male",68,6333
"120","1330546412406010002","3305464124060100",2019,"Retired",0,NA,"Female",73,0
"121","1280546410384010001","2805464103840100",2019,"Employed",1,"46","Male",32,50132
"122","1280546410384010002","2805464103840100",2019,"Employed",0,"34","Female",31,55576
