"","idmen","year","datent","myear","mstatus","move","location"
"84","1200772044120100",2005,2002,2002,"Single",NA,"Urban 100000 to 199999"
"85","1200772052310100",2005,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"86","1200772057590100",2005,1985,1985,"Couple, with Kids",NA,"Rural"
"87","1200772082030100",2005,1985,1985,"Couple, with Kids",NA,"Urban 50000 to 99999"
"88","1200772102990100",2005,1964,1964,"Couple, No kids",NA,"Paris"
"89","1200772108800100",2005,2001,2001,"Couple, with Kids",NA,"Rural"
"90","1200817032540100",2005,1989,1989,"Single Parent",NA,"Rural"
"91","1200817064920100",2005,1990,1988,"Couple, with Kids",NA,"Urban 5000 to 9999"
"92","1200817084110100",2005,1991,1981,"Couple, No kids",NA,"Urban 5000 to 9999"
"93","1200817091130100",2005,1992,1991,"Couple, No kids",NA,"Urban 5000 to 9999"
"94","1200817106580100",2005,1983,1983,"Couple, No kids",NA,"Rural"
"95","1200817109060100",2005,1982,1990,"Single",NA,"Rural"
"96","1200817114960100",2005,1981,2005,"Single",NA,"Rural"
"97","1200820051020100",2005,1997,1997,"Couple, with Kids",NA,"Urban 10000 to 19999"
"98","1200820067050100",2005,1992,1996,"Couple, with Kids",NA,"Urban 20000 to 49999"
"99","1200820073230100",2005,2002,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"100","1200820095500100",2005,1958,1958,"Couple, No kids",NA,"Urban 50000 to 99999"
"101","1200820122000100",2005,1995,1995,"Couple, with Kids",NA,"Urban 50000 to 99999"
"102","1200820124040100",2005,1986,1986,"Couple, with Kids",NA,"Urban 50000 to 99999"
"103","1200896001000100",2005,2001,2001,"Single Parent",NA,"Paris"
"104","1200896012620100",2005,2004,2004,"Single",NA,"Paris"
"105","1200896030630100",2005,1981,1979,"Couple, with Kids",NA,"Paris"
"106","1200896031690100",2005,1998,1998,"Couple, with Kids",NA,"Paris"
"107","1200896051020100",2005,1988,1988,"Couple, with Kids",NA,"Paris"
"108","1200896051020101",2005,2005,2005,"Single",NA,"Paris"
"109","1200896067860100",2005,2000,2000,"Single",NA,"Paris"
"110","1200896086440100",2005,2001,2001,"Couple, No kids",NA,"Paris"
"111","1200896118640100",2005,1999,1999,"Other",NA,"Paris"
"112","1200898014970100",2005,1999,1999,"Couple, with Kids",NA,"Urban 20000 to 49999"
"113","1200898018040100",2005,1948,1973,"Couple, No kids",NA,"Rural"
"114","1200898026420100",2005,1960,1960,"Single",NA,"Urban 20000 to 49999"
"115","1200898027210100",2005,1951,1977,"Couple, No kids",NA,"Rural"
"116","1200898082450100",2005,1975,1975,"Couple, No kids",NA,"Urban 20000 to 49999"
"117","1200898089680100",2005,2004,1977,"Couple, No kids",NA,"Rural"
"118","1200898126670100",2005,1922,1979,"Single",NA,"Rural"
"119","1200913012930100",2005,1988,1988,"Single Parent",NA,"Rural"
"120","1200913031690100",2005,2002,2002,"Couple, No kids",NA,"Rural"
"121","1200913031690101",2005,2004,2004,"Single",NA,"Urban 10000 to 19999"
"122","1200913043310100",2005,1982,1982,"Single",NA,"Rural"
"123","1200913051770100",2005,1976,1976,"Single Parent",NA,"Rural"
"124","1200913073230100",2005,1990,1993,"Couple, with Kids",NA,"Rural"
"125","1200913094370100",2005,1982,1982,"Couple, No kids",NA,"Rural"
"126","1201013011670100",2005,1999,1999,"Couple, No kids",NA,"Urban 5000 to 9999"
"127","1201013040580100",2005,1988,1988,"Couple, with Kids",NA,"Urban 5000 to 9999"
"128","1201013057590100",2005,2002,2002,"Single",NA,"Urban 50000 to 99999"
"129","1201013063150100",2005,1956,1965,"Single Parent",NA,"Rural"
"130","1201013073510100",2005,1993,1982,"Couple, No kids",NA,"Urban 20000 to 49999"
"131","1201013082450100",2005,1998,1994,"Couple, with Kids",NA,"Urban 5000 to 9999"
"132","1201013118450100",2005,2002,2002,"Single",NA,"Urban 5000 to 9999"
"133","1201013118740100",2005,1976,1981,"Other",NA,"Rural"
"134","1201013121140100",2005,2003,2003,"Couple, with Kids",NA,"Urban 50000 to 99999"
"135","1201013123980100",2005,1978,1978,"Couple, with Kids",NA,"Rural"
"136","1201042017390100",2005,1993,1993,"Couple, No kids",NA,"Rural"
"137","1201042023470100",2005,2000,2000,"Single",NA,"Urban 2000 to 4999"
"138","1201042040580100",2005,2000,2000,"Couple, with Kids",NA,"Rural"
"139","1201042082450100",2005,1994,1994,"Couple, with Kids",NA,"Rural"
"140","1201042095500100",2005,1954,1954,"Single",NA,"Rural"
"141","1201042124060100",2005,1998,1998,"Couple, with Kids",NA,"Rural"
"142","1201181026420100",2005,2002,2002,"Single",NA,"Urban 200000 to 1999999"
"143","1201181042350100",2005,1998,1998,"Couple, with Kids",NA,"Urban 50000 to 99999"
"144","1201181084110100",2005,1966,1966,"Couple, No kids",NA,"Urban 2000 to 4999"
"145","1201181113300100",2005,1941,1940,"Single",NA,"Rural"
"146","1201181114960100",2005,1945,1945,"Couple, No kids",NA,"Rural"
"147","1201386020540100",2005,1972,1972,"Couple, No kids",NA,"Paris"
"148","1201386067860100",2005,2004,2004,"Single",NA,"Paris"
"149","1201386095380100",2005,1992,1992,"Single Parent",NA,"Paris"
"150","1201386101960100",2005,2005,2005,"Couple, No kids",NA,"Paris"
"151","1201386106580100",2005,2004,2004,"Couple, with Kids",NA,"Paris"
"152","1201386124060100",2005,2005,2005,"Couple, No kids",NA,"Paris"
"153","1201483017070100",2005,1971,1971,"Single",NA,"Urban 200000 to 1999999"
"154","1201483020920100",2005,1981,1981,"Single",NA,"Urban 200000 to 1999999"
"155","1201483053790100",2005,1985,1985,"Couple, with Kids",NA,"Urban 50000 to 99999"
"156","1201483081230100",2005,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"157","1201483118640100",2005,1994,1994,"Single",NA,"Urban 200000 to 1999999"
"158","1201483118640101",2005,2004,2004,"Couple, No kids",NA,"Urban 100000 to 199999"
"159","1201497039370100",2005,1992,1992,"Couple, with Kids",NA,"Urban 50000 to 99999"
"160","1201497044120100",2005,1975,1975,"Couple, No kids",NA,"Urban 50000 to 99999"
"161","1201497051020100",2005,1938,1990,"Single",NA,"Rural"
"162","1201497067860100",2005,1989,1989,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"163","1201497091130100",2005,2001,2001,"Couple, with Kids",NA,"Urban 50000 to 99999"
"164","1201497102990100",2005,2001,2001,"Couple, with Kids",NA,"Urban 50000 to 99999"
"165","1201575043310100",2005,1990,2003,"Couple, with Kids",NA,"Rural"
"166","1201575063150100",2005,1992,1992,"Single",NA,"Urban 10000 to 19999"
"167","1201575073230100",2005,2001,2001,"Couple, with Kids",NA,"Rural"
"168","1201580012180100",2005,2004,1978,"Couple, No kids",NA,"Rural"
"169","1201580014970100",2005,2002,2002,"Single",NA,"Urban 200000 to 1999999"
"170","1201580017070100",2005,1982,1999,"Other",NA,"Urban 200000 to 1999999"
"171","1201580057410100",2005,1961,1961,"Single",NA,"Urban 200000 to 1999999"
"172","1201580081230100",2005,1996,1996,"Single Parent",NA,"Urban 100000 to 199999"
"173","1201580095500100",2005,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"174","1201607001000100",2005,1957,1957,"Single",NA,"Urban 20000 to 49999"
"175","1201607012930100",2005,2001,2001,"Single Parent",NA,"Urban 2000 to 4999"
"176","1201607015750100",2005,1990,1990,"Couple, No kids",NA,"Rural"
"177","1201607039590100",2005,2003,2003,"Couple, with Kids",NA,"Urban 20000 to 49999"
"178","1201607042000100",2005,1981,1981,"Couple, No kids",NA,"Urban 2000 to 4999"
"179","1201607067860100",2005,2000,2000,"Couple, with Kids",NA,"Rural"
"180","1201607086440100",2005,1969,1969,"Single",NA,"Urban 20000 to 49999"
"181","1201607118450100",2005,1989,1989,"Single",NA,"Rural"
"182","1201686013160100",2005,1993,1993,"Single",NA,"Paris"
"183","1201686057530100",2005,1992,1992,"Couple, with Kids",NA,"Paris"
"184","1201686106930100",2005,2004,2003,"Couple, with Kids",NA,"Paris"
"185","1201686121140100",2005,1993,1993,"Couple, with Kids",NA,"Paris"
"186","1201728010270100",2005,1990,1990,"Single Parent",NA,"Paris"
"187","1201728031690100",2005,1994,1994,"Couple, No kids",NA,"Paris"
"188","1201728032540100",2005,1997,1997,"Couple, with Kids",NA,"Paris"
"189","1201728043310100",2005,1980,1980,"Couple, No kids",NA,"Paris"
"190","1201728053790100",2005,1999,1999,"Couple, with Kids",NA,"Paris"
"191","1201728117610100",2005,2003,2003,"Single",NA,"Paris"
"192","1201746020920100",2005,1979,1979,"Couple, No kids",NA,"Rural"
"193","1201746032540100",2005,1990,1990,"Couple, with Kids",NA,"Rural"
"194","1201746033220100",2005,1992,1992,"Single",NA,"Rural"
"195","1201746055140100",2005,2000,2000,"Single",NA,"Urban 20000 to 49999"
"196","1201746073620100",2005,2002,2002,"Couple, with Kids",NA,"Rural"
"197","1201746102990100",2005,1961,1990,"Couple, No kids",NA,"Rural"
"198","1201787025180100",2005,1974,1974,"Single",NA,"Paris"
"199","1201787059550100",2005,2000,2000,"Couple, with Kids",NA,"Paris"
"200","1201787094370100",2005,1996,1996,"Couple, No kids",NA,"Urban 20000 to 49999"
"201","1202178044120100",2005,2001,2001,"Couple, with Kids",NA,"Urban 20000 to 49999"
"202","1202178051020100",2005,1981,1981,"Couple, with Kids",NA,"Urban 5000 to 9999"
"203","1202178055140100",2005,1988,1987,"Single",NA,"Urban 5000 to 9999"
"204","1202178063150100",2005,2002,2002,"Couple, with Kids",NA,"Urban 20000 to 49999"
"205","1202178078730100",2005,2000,2000,"Couple, with Kids",NA,"Urban 5000 to 9999"
"206","1202178095500100",2005,1988,1988,"Single Parent",NA,"Urban 5000 to 9999"
"207","1202178103840100",2005,1962,NA,"Single",NA,"Urban 5000 to 9999"
"208","1202243012930100",2005,2004,2004,"Couple, No kids",NA,"Rural"
"209","1202243013160100",2005,1988,1988,"Couple, with Kids",NA,"Rural"
"210","1202243013160200",2005,1988,1988,"Single",NA,"Rural"
"211","1202243013160300",2005,1988,1988,"Single",NA,"Rural"
"212","1202243015750100",2005,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"213","1202243039590100",2005,1974,1974,"Single",NA,"Urban 20000 to 49999"
"214","1202243042000100",2005,1954,1954,"Single",NA,"Urban 20000 to 49999"
"215","1202243045130100",2005,1978,1978,"Other",NA,"Urban 20000 to 49999"
"216","1202243055140100",2005,2002,2001,"Couple, No kids",NA,"Rural"
"217","1202264012930100",2005,1992,1992,"Couple, with Kids",NA,"Rural"
"218","1202264013160100",2005,1963,1963,"Couple, No kids",NA,"Rural"
"219","1202264030630100",2005,1967,1992,"Couple, No kids",NA,"Rural"
"220","1202264043310100",2005,2003,2003,"Couple, No kids",NA,"Rural"
"221","1202264043340100",2005,2000,2000,"Couple, with Kids",NA,"Rural"
"222","1202264064920100",2005,2003,2003,"Couple, with Kids",NA,"Urban 20000 to 49999"
"223","1202264073230100",2005,1994,2005,"Single Parent",NA,"Urban 2000 to 4999"
"224","1202363012180100",2005,2005,2005,"Single",NA,"Urban 2000 to 4999"
"225","1202363031690100",2005,1996,1996,"Single Parent",NA,"Urban 2000 to 4999"
"226","1202363051020100",2005,1981,1981,"Couple, with Kids",NA,"Urban 2000 to 4999"
"227","1202363073620100",2005,2003,2003,"Couple, with Kids",NA,"Urban 2000 to 4999"
"228","1202363122000100",2005,2001,2001,"Couple, with Kids",NA,"Urban 100000 to 199999"
"229","1202363124040100",2005,1975,1975,"Couple, No kids",NA,"Urban 100000 to 199999"
"230","1202492001000100",2005,1948,1948,"Single",NA,"Urban 200000 to 1999999"
"231","1202492018040100",2005,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"232","1202492053790100",2005,2002,NA,"Single",NA,"Urban 100000 to 199999"
"233","1202492075690100",2005,1982,1982,"Single Parent",NA,"Urban 100000 to 199999"
"234","1202492089680100",2005,2004,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"235","1202492113300100",2005,2004,2004,"Couple, with Kids",NA,"Urban 100000 to 199999"
"236","1202492124040100",2005,2005,2005,"Couple, with Kids",NA,"Urban 100000 to 199999"
"237","1202603023470100",2005,1969,2000,"Single",NA,"Urban 50000 to 99999"
"238","1202603030630100",2005,2000,2000,"Single Parent",NA,"Urban 20000 to 49999"
"239","1202603067050100",2005,1933,1981,"Couple, No kids",NA,"Urban 20000 to 49999"
"240","1202603088460100",2005,1999,1999,"Couple, No kids",NA,"Urban 50000 to 99999"
"241","1202603094370100",2005,1988,1994,"Couple, with Kids",NA,"Urban 5000 to 9999"
"242","1202603108800100",2005,2002,2000,"Couple, with Kids",NA,"Urban 5000 to 9999"
"243","1202633032540100",2005,2001,2001,"Couple, with Kids",NA,"Urban 100000 to 199999"
"244","1202633089680100",2005,1995,1995,"Single Parent",NA,"Urban 100000 to 199999"
"245","1202651073620100",2005,1992,1992,"Single",NA,"Urban 20000 to 49999"
"246","1202682020920100",2005,2002,2005,"Single",NA,"Rural"
"247","1202682041200100",2005,2000,2000,"Couple, with Kids",NA,"Rural"
"248","1202682099400100",2005,1998,NA,"Couple, with Kids",NA,"Urban 10000 to 19999"
"249","1202682114470100",2005,2001,2001,"Couple, No kids",NA,"Rural"
"250","1202738051020100",2005,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"251","1202738057530100",2005,2005,2005,"Other",NA,"Urban 200000 to 1999999"
"252","1202738106930100",2005,1968,1968,"Couple, No kids",NA,"Urban 200000 to 1999999"
"253","1202827017390100",2005,1986,1986,"Couple, No kids",NA,"Urban 10000 to 19999"
"254","1202827018040100",2005,1985,1985,"Single",NA,"Urban 50000 to 99999"
"255","1202827039590100",2005,2003,2003,"Couple, with Kids",NA,"Urban 50000 to 99999"
"256","1202827052310100",2005,1998,1998,"Single",NA,"Urban 50000 to 99999"
"257","1202827112370100",2005,2001,2000,"Single",NA,"Urban 50000 to 99999"
"258","1202827112370101",2005,2004,2004,"Couple, No kids",NA,"Urban 5000 to 9999"
"259","1202827113300100",2005,1979,2001,"Single",NA,"Urban 10000 to 19999"
"260","1202827122680100",2005,1996,1996,"Couple, with Kids",NA,"Urban 50000 to 99999"
"261","1202837031690100",2005,2001,2001,"Single",NA,"Urban 5000 to 9999"
"262","1202837039590100",2005,1970,1977,"Couple, No kids",NA,"Urban 20000 to 49999"
"263","1202837053790100",2005,1972,1970,"Single",NA,"Urban 10000 to 19999"
"264","1202837122680100",2005,2003,2003,"Single",NA,"Urban 10000 to 19999"
"265","1202839018040100",2005,1964,1964,"Single",NA,"Paris"
"266","1202839020060100",2005,1999,1999,"Couple, with Kids",NA,"Paris"
"267","1202839031690100",2005,1996,1974,"Single",NA,"Paris"
"268","1202839034710100",2005,2000,2000,"Couple, No kids",NA,"Paris"
"269","1202839040950100",2005,1998,1998,"Single Parent",NA,"Paris"
"270","1202839044120100",2005,2004,2000,"Couple, No kids",NA,"Paris"
"271","1202839051650100",2005,1980,1980,"Couple, No kids",NA,"Paris"
"272","1202839052310100",2005,1993,1993,"Couple, with Kids",NA,"Paris"
"273","1202839101420100",2005,2004,2004,"Couple, with Kids",NA,"Paris"
"274","1202969015750100",2005,2005,2005,"Couple, No kids",NA,"Urban 100000 to 199999"
"275","1202969108800100",2005,1997,1997,"Single Parent",NA,"Urban 100000 to 199999"
"276","1203194016060100",2005,2001,2001,"Couple, with Kids",NA,"Urban 2000 to 4999"
"277","1203194017600100",2005,2003,NA,"Couple, with Kids",NA,"Urban 2000 to 4999"
"278","1203194066630100",2005,2001,2000,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"279","1203194122680100",2005,1996,1996,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"280","1203298014970100",2005,1992,1992,"Couple, with Kids",NA,"Urban 20000 to 49999"
"281","1203298075690100",2005,1981,1981,"Single",NA,"Urban 50000 to 99999"
"282","1203298082030100",2005,1989,1989,"Single",NA,"Urban 20000 to 49999"
"283","1203298087500100",2005,2000,2000,"Couple, with Kids",NA,"Rural"
"284","1203298103840100",2005,1999,1999,"Couple, No kids",NA,"Urban 20000 to 49999"
"285","1203387034710100",2005,1984,NA,"Couple, with Kids",NA,"Paris"
"286","1203387057530100",2005,2004,2004,"Couple, No kids",NA,"Paris"
"287","1203387073230100",2005,1987,1982,"Couple, with Kids",NA,"Paris"
"288","1203387073510100",2005,1978,1978,"Couple, No kids",NA,"Paris"
"289","1203387073620100",2005,1989,1989,"Couple, with Kids",NA,"Urban 2000 to 4999"
"290","1203387092030100",2005,1999,1999,"Couple, with Kids",NA,"Urban 2000 to 4999"
"291","1203387094370100",2005,1996,1996,"Couple, with Kids",NA,"Urban 2000 to 4999"
"292","1203431023470100",2005,1987,NA,"Other",NA,"Paris"
"293","1203431039590100",2005,1986,1986,"Couple, No kids",NA,"Paris"
"294","1203431051650100",2005,2000,2000,"Single",NA,"Paris"
"295","1203431057410100",2005,1998,1998,"Couple, No kids",NA,"Paris"
"296","1203431075690100",2005,2004,2004,"Couple, with Kids",NA,"Paris"
"297","1203431088460100",2005,1972,1972,"Couple, No kids",NA,"Paris"
"298","1203431113300100",2005,1998,1998,"Couple, with Kids",NA,"Paris"
"299","1203431114960100",2005,1970,1970,"Couple, No kids",NA,"Paris"
"300","1203431126670100",2005,1986,1986,"Couple, with Kids",NA,"Paris"
"301","1203516015750100",2005,1974,1977,"Couple, with Kids",NA,"Urban 2000 to 4999"
"302","1203516020060100",2005,1961,1961,"Single",NA,"Urban 2000 to 4999"
"303","1203516042350100",2005,1979,1979,"Couple, No kids",NA,"Urban 2000 to 4999"
"304","1203516043310100",2005,2001,2001,"Couple, No kids",NA,"Urban 2000 to 4999"
"305","1203516043310101",2005,2005,2005,"Single",NA,"Rural"
"306","1203516057590100",2005,2004,2004,"Couple, with Kids",NA,"Urban 2000 to 4999"
"307","1203516073230100",2005,1996,1996,"Couple, with Kids",NA,"Urban 2000 to 4999"
"308","1203516088460100",2005,1978,1978,"Couple, No kids",NA,"Urban 2000 to 4999"
"309","1203516091130100",2005,2003,2003,"Couple, with Kids",NA,"Urban 50000 to 99999"
"310","1203516121140100",2005,1946,1963,"Couple, with Kids",NA,"Urban 2000 to 4999"
"311","1203518016060100",2005,1977,1977,"Couple, No kids",NA,"Rural"
"312","1203518073230100",2005,1972,1962,"Single Parent",NA,"Urban 20000 to 49999"
"313","1203518088460100",2005,2002,2002,"Couple, with Kids",NA,"Urban 20000 to 49999"
"314","1203518124040100",2005,2002,2002,"Single",NA,"Urban 20000 to 49999"
"315","1203559023850100",2005,2004,2004,"Couple, with Kids",NA,"Rural"
"316","1203559051770100",2005,1995,1995,"Couple, No kids",NA,"Rural"
"317","1203559073620100",2005,1941,1976,"Couple, No kids",NA,"Rural"
"318","1203559075690100",2005,1999,1999,"Couple, with Kids",NA,"Urban 100000 to 199999"
"319","1203559113300100",2005,1998,1998,"Couple, No kids",NA,"Urban 100000 to 199999"
"320","1203559115750100",2005,1981,1975,"Couple, No kids",NA,"Rural"
"321","1203747067860100",2005,2001,2001,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"322","1203747092030100",2005,1988,1988,"Single Parent",NA,"Urban 100000 to 199999"
"323","1203747092030101",2005,2004,2004,"Couple, with Kids",NA,"Rural"
"324","1203747092030102",2005,2004,2004,"Single",NA,"Urban 100000 to 199999"
"325","1203778013160100",2005,1989,1989,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"326","1203778032540100",2005,2001,2001,"Couple, No kids",NA,"Urban 200000 to 1999999"
"327","1203868018040100",2005,2003,2003,"Couple, with Kids",NA,"Paris"
"328","1203868027210100",2005,1997,1997,"Couple, with Kids",NA,"Paris"
"329","1203868039370100",2005,1999,2005,"Couple, No kids",NA,"Paris"
"330","1203868042350100",2005,1999,1999,"Couple, with Kids",NA,"Paris"
"331","1203868045130100",2005,1953,1953,"Single",NA,"Paris"
"332","1203868058220100",2005,2001,2001,"Couple, with Kids",NA,"Paris"
"333","1203868099390100",2005,2004,2004,"Single",NA,"Paris"
"334","1203868122680100",2005,1996,1995,"Single",NA,"Paris"
"335","1203933010270100",2005,2001,2001,"Single",NA,"Urban 200000 to 1999999"
"336","1203933016060100",2005,2002,2004,"Single",NA,"Urban 200000 to 1999999"
"337","1203933016060101",2005,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"338","1203933017600100",2005,1987,1987,"Single",NA,"Urban 200000 to 1999999"
"339","1203933115750100",2005,1999,1999,"Single Parent",NA,"Urban 200000 to 1999999"
"340","1203974075690100",2005,1992,1992,"Single",NA,"Urban 2000 to 4999"
"341","1203974095380100",2005,1978,1978,"Couple, No kids",NA,"Urban 10000 to 19999"
"342","1203974106930100",2005,1971,1971,"Couple, No kids",NA,"Urban 2000 to 4999"
"343","1203974113300100",2005,2001,2001,"Couple, with Kids",NA,"Urban 2000 to 4999"
"344","1203974125520100",2005,1989,1988,"Couple, with Kids",NA,"Urban 2000 to 4999"
