"","idmen","year","datent","myear","mstatus","move","location"
"47","2210069084110100",2015,1997,NA,"Single Parent",1,"Paris"
"48","2210069001000100",2015,2003,NA,"Single Parent",1,"Paris"
"49","2210069051770100",2015,1957,NA,"Single",1,"Paris"
"50","2210069081230100",2015,2012,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"51","2210069039590100",2015,1990,NA,"Couple, with Kids",1,"Paris"
"52","2202682016060100",2015,1973,NA,"Single",1,"Urban 10000 to 19999"
"53","2202682012180100",2015,1984,NA,"Single",1,"Paris"
"54","2202682113300100",2015,2012,NA,"Single Parent",1,"Urban 20000 to 49999"
"55","2202682012930100",2015,2006,NA,"Couple, with Kids",1,"Paris"
"56","2202682012930101",2015,2011,NA,"Couple, with Kids",1,"Paris"
"57","2202682023850100",2015,2010,NA,"Single Parent",1,"Urban 50000 to 99999"
"58","2202682010270100",2015,1977,NA,"Couple, No kids",1,"Rural"
"59","2202682040950101",2015,2013,NA,"Couple, with Kids",1,"Rural"
"60","2202682124040100",2015,1992,NA,"Single Parent",1,"Urban 100000 to 199999"
"61","2202682124040101",2015,2010,NA,"Couple, with Kids",1,"Urban 100000 to 199999"
"62","2202682051650100",2015,1964,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"63","2202682086440100",2015,1982,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"64","2202682044120100",2015,2011,NA,"Couple, with Kids",1,"Rural"
"65","2202682023470100",2015,1998,NA,"Couple, with Kids",1,"Rural"
"66","2202682052310100",2015,1988,NA,"Couple, No kids",1,"Rural"
"67","2202682051770100",2015,1963,NA,"Couple, No kids",1,"Rural"
"68","2202682110640100",2015,1988,NA,"Single Parent",1,"Rural"
"69","2202682099400100",2015,1966,NA,"Single",1,"Urban 50000 to 99999"
"70","2200820013160100",2015,2012,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"71","2200820073620100",2015,2006,NA,"Single",1,"Urban 200000 to 1999999"
"72","2200820032540100",2015,1997,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"73","2200820040580100",2015,1977,NA,"Couple, No kids",1,"Rural"
"74","2200820020540100",2015,1957,NA,"Couple, No kids",1,"Rural"
"75","2200820016060100",2015,1983,NA,"Couple, No kids",1,"Rural"
"76","2200820082030100",2015,1978,NA,"Couple, No kids",1,"Rural"
"77","2200820092030100",2015,1959,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"78","2200820124060100",2015,2002,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"79","2201042013160100",2015,1984,NA,"Couple, No kids",1,"Rural"
"80","2201042040580100",2015,2003,NA,"Couple, with Kids",1,"Rural"
"81","2201042094370100",2015,1995,NA,"Single",1,"Urban 2000 to 4999"
"82","2201042020920100",2015,2005,NA,"Single",1,"Urban 2000 to 4999"
"83","2201042020060100",2015,1970,NA,"Single",1,"Urban 2000 to 4999"
"84","2201042017070100",2015,2000,NA,"Single",1,"Urban 20000 to 49999"
"85","2201042051020100",2015,1984,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"86","2201042124060100",2015,2014,NA,"Couple, with Kids",2,"Rural"
"87","2201042058220100",2015,1998,NA,"Couple, with Kids",1,"Rural"
"88","2201042058220101",2015,2014,NA,"Couple, with Kids",2,"Urban 2000 to 4999"
"89","2201042055140100",2015,1976,NA,"Single",1,"Rural"
"90","2201042030630100",2015,2002,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"91","2201042057590100",2015,2001,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"92","2201042012180100",2015,1990,NA,"Single",1,"Urban 2000 to 4999"
"93","2201042117610100",2015,1999,NA,"Other",1,"Urban 2000 to 4999"
"94","2201042078730100",2015,1992,NA,"Single",1,"Urban 100000 to 199999"
"95","2201042001240100",2015,1968,NA,"Couple, with Kids",1,"Urban 100000 to 199999"
"96","2201042121140101",2015,2014,NA,"Single Parent",1,"Urban 100000 to 199999"
"97","2201042075690101",2015,2013,NA,"Couple, with Kids",2,"Rural"
"98","2201042109060100",2015,1978,NA,"Single",1,"Rural"
"99","2201042095500100",2015,1983,NA,"Couple, No kids",1,"Rural"
"100","2201042118640100",2015,2005,NA,"Couple, with Kids",1,"Rural"
"101","2201042114960100",2015,2004,NA,"Couple, with Kids",1,"Rural"
"102","2201042040950100",2015,2005,NA,"Couple, with Kids",1,"Rural"
"103","2201042018040100",2015,2014,NA,"Couple, with Kids",2,"Rural"
"104","2201042123980100",2015,2010,NA,"Couple, with Kids",1,"Rural"
"105","2201042012620100",2015,1978,NA,"Couple, No kids",1,"Rural"
"106","2201042088460100",2015,2011,NA,"Couple, with Kids",1,"Rural"
"107","2201042063150100",2015,1966,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"108","2201042051650100",2015,1999,NA,"Single Parent",1,"Urban 5000 to 9999"
"109","2201042122000100",2015,1985,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"110","2201042122000101",2015,2010,NA,"Couple, No kids",1,"Urban 50000 to 99999"
"111","2201042122000102",2015,2010,NA,"Couple, No kids",1,"Rural"
"112","2201042044120101",2015,2013,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"113","2201042084110100",2015,1975,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"114","2201042023470100",2015,1979,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"115","2201042053790100",2015,2006,NA,"Couple, with Kids",1,"Urban 100000 to 199999"
"116","2201042045130100",2015,2010,NA,"Single Parent",1,"Urban 100000 to 199999"
"117","2201042059260100",2015,2003,NA,"Single",1,"Urban 100000 to 199999"
"118","2201042118740100",2015,2013,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"119","2201042057530100",2015,2014,NA,"Couple, with Kids",2,"Rural"
"120","2201042052310100",2015,2013,NA,"Couple, with Kids",1,"Rural"
"121","2209201013160100",2015,1992,NA,"Couple, with Kids",1,"Rural"
"122","2209201020540100",2015,1989,NA,"Couple, No kids",1,"Paris"
"123","2209201118450100",2015,2005,NA,"Couple, with Kids",1,"Paris"
"124","2209201042350100",2015,2009,NA,"Couple, with Kids",1,"Paris"
"125","2209201092030100",2015,1995,NA,"Single",1,"Paris"
"126","2209201014970100",2015,1996,NA,"Other",1,"Paris"
"127","2209201025180100",2015,2012,NA,"Couple, with Kids",1,"Paris"
"128","2209201075690100",2015,1973,NA,"Single Parent",1,"Rural"
"129","2209201027210100",2015,1985,NA,"Couple, No kids",1,"Rural"
"130","2209201012620101",2015,2012,NA,"Single",1,"Urban 10000 to 19999"
"131","2209201051650100",2015,1986,NA,"Other",1,"Rural"
"132","2209201051650101",2015,2010,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"133","2209201086440100",2015,2010,NA,"Single",1,"Rural"
"134","2209201044120100",2015,1971,NA,"Single",1,"Urban 20000 to 49999"
"135","2209201084110100",2015,1992,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"136","2209201023470100",2015,1953,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"137","2209201053790100",2015,2013,NA,"Couple, No kids",1,"Rural"
"138","2209201052310100",2015,2010,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"139","2209201051770100",2015,2014,NA,"Couple, with Kids",2,"Urban 200000 to 1999999"
"140","2209201099400100",2015,2000,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"141","2209201099400101",2015,2013,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"142","2209201039590100",2015,2000,NA,"Single",1,"Urban 200000 to 1999999"
"143","2205191102990100",2015,2001,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"144","2205191011670100",2015,1993,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"145","2205191013160100",2015,2005,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"146","2205191108800100",2015,2009,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"147","2205191015750100",2015,1996,NA,"Single",1,"Urban 200000 to 1999999"
"148","2203387013160100",2015,2005,NA,"Single",1,"Urban 20000 to 49999"
"149","2203387108800100",2015,2006,NA,"Couple, with Kids",1,"Paris"
"150","2203387017600100",2015,1985,NA,"Single",1,"Paris"
"151","2203387015750100",2015,2013,NA,"Single Parent",1,"Paris"
"152","2203387020540100",2015,2006,NA,"Single",1,"Paris"
"153","2203387016060100",2015,2013,NA,"Single Parent",1,"Urban 10000 to 19999"
"154","2203387020060100",2015,2008,NA,"Couple, with Kids",1,"Paris"
"155","2203387082450100",2015,1976,NA,"Couple, with Kids",1,"Paris"
"156","2203387017390100",2015,1980,NA,"Couple, No kids",1,"Paris"
"157","2203387067050100",2015,2005,NA,"Couple, with Kids",1,"Paris"
"158","2203387117610100",2015,1990,NA,"Couple, No kids",1,"Paris"
"159","2203387078730100",2015,1959,NA,"Single",1,"Paris"
"160","2203387025180100",2015,1988,NA,"Single",1,"Urban 10000 to 19999"
"161","2203387075690100",2015,1988,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"162","2203387027210100",2015,1969,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"163","2203387118640100",2015,1976,NA,"Single",1,"Urban 5000 to 9999"
"164","2203387018040100",2015,2011,NA,"Couple, with Kids",1,"Rural"
"165","2203387095380100",2015,2005,NA,"Couple, with Kids",1,"Rural"
"166","2203387042000100",2015,2007,NA,"Couple, with Kids",1,"Rural"
"167","2203387122680100",2015,1979,NA,"Couple, No kids",1,"Rural"
"168","2203387106930100",2015,2012,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"169","2203387118740100",2015,2006,NA,"Single",1,"Urban 50000 to 99999"
"170","2203387057530100",2015,2010,NA,"Couple, with Kids",1,"Urban 50000 to 99999"
"171","2203387052310100",2015,2011,NA,"Couple, with Kids",1,"Urban 50000 to 99999"
"172","2203387039370100",2015,1929,NA,"Single",1,"Rural"
"173","2203387073510100",2015,2003,NA,"Single",1,"Urban 200000 to 1999999"
"174","2203387087500100",2015,1981,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"175","2200896089680100",2015,1995,NA,"Single",1,"Rural"
"176","2200896082450100",2015,1998,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"177","2200896017390100",2015,1993,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"178","2200896030630100",2015,2012,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"179","2200896057590100",2015,1992,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"180","2200896101420100",2015,2014,NA,"Couple, with Kids",2,"Urban 200000 to 1999999"
"181","2200896118640100",2015,2002,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"182","2200896118640101",2015,2015,NA,"Couple, with Kids",2,"Urban 200000 to 1999999"
"183","2200896073230100",2015,1987,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"184","2210308067860100",2015,2006,NA,"Single Parent",1,"Rural"
"185","2210308108800100",2015,1966,NA,"Single",1,"Urban 5000 to 9999"
"186","2210308015750100",2015,1971,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"187","2210308020540100",2015,1994,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"188","2210308043310100",2015,1993,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"189","2210308017390100",2015,2000,NA,"Couple, No kids",1,"Rural"
"190","2210308109060100",2015,1969,NA,"Couple, No kids",1,"Urban 50000 to 99999"
"191","2210308027210100",2015,2003,NA,"Single",1,"Urban 50000 to 99999"
"192","2210308095500100",2015,1986,NA,"Couple, No kids",1,"Rural"
"193","2210308095500101",2015,2013,NA,"Couple, with Kids",1,"Rural"
"194","2210308023850100",2015,2003,NA,"Couple, with Kids",1,"Rural"
"195","2210308023850101",2015,2009,NA,"Couple, with Kids",1,"Rural"
"196","2210308073230100",2015,2006,NA,"Other",1,"Rural"
"197","2210308059550100",2015,1972,NA,"Couple, No kids",1,"Rural"
"198","2210308018040100",2015,1979,NA,"Couple, No kids",1,"Rural"
"199","2210308123980100",2015,2000,NA,"Couple, with Kids",1,"Rural"
"200","2210308042000100",2015,1998,NA,"Couple, No kids",1,"Rural"
"201","2210308122680100",2015,2013,NA,"Couple, No kids",1,"Rural"
"202","2210308086440100",2015,1978,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"203","2207953011670100",2015,2001,NA,"Single",1,"Rural"
"204","2207953073620100",2015,2006,NA,"Couple, with Kids",1,"Rural"
"205","2207953108800100",2015,1998,NA,"Single Parent",1,"Rural"
"206","2207953017600100",2015,1999,NA,"Couple, with Kids",1,"Rural"
"207","2207953089680100",2015,1963,NA,"Single",1,"Rural"
"208","2207953040580100",2015,1998,NA,"Single",1,"Urban 2000 to 4999"
"209","2207953126670100",2015,2000,NA,"Single",1,"Urban 200000 to 1999999"
"210","2207953026420100",2015,2009,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"211","2207953092030100",2015,1988,NA,"Single",1,"Urban 200000 to 1999999"
"212","2207953124060100",2015,2008,NA,"Couple, with Kids",1,"Rural"
"213","2207953031690100",2015,1992,NA,"Single",1,"Urban 50000 to 99999"
"214","2207953058220100",2015,1989,NA,"Single",1,"Urban 50000 to 99999"
"215","2207953055140100",2015,2009,NA,"Single",1,"Urban 200000 to 1999999"
"216","2207953030630100",2015,1970,NA,"Couple, No kids",1,"Rural"
"217","2207953117610100",2015,1970,NA,"Couple, No kids",1,"Rural"
"218","2207953001240100",2015,1975,NA,"Couple, No kids",1,"Rural"
"219","2207953095500100",2015,1956,NA,"Single",1,"Rural"
"220","2207953059550100",2015,2002,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"221","2207953018040100",2015,2011,NA,"Single",1,"Urban 20000 to 49999"
"222","2207953123980100",2015,2008,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"223","2207953063150100",2015,1997,NA,"Other",1,"Urban 50000 to 99999"
"224","2207953023470100",2015,2015,NA,"Couple, with Kids",2,"Urban 2000 to 4999"
"225","2207953001000100",2015,2007,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"226","2207953052310100",2015,1983,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"227","2206477013160100",2015,1977,NA,"Couple, No kids",1,"Rural"
"228","2206477067860100",2015,1976,NA,"Single Parent",1,"Rural"
"229","2206477017600100",2015,2014,NA,"Single",2,"Rural"
"230","2206477015750100",2015,1995,NA,"Single",1,"Rural"
"231","2206477082030100",2015,2006,NA,"Couple, No kids",1,"Urban 50000 to 99999"
"232","2206477017070100",2015,2001,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"233","2206477101960100",2015,2014,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"234","2206477051020100",2015,1962,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"235","2206477126670100",2015,2001,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"236","2206477115750100",2015,2015,NA,"Couple, No kids",2,"Rural"
"237","2206477082450100",2015,2006,NA,"Single",1,"Urban 10000 to 19999"
"238","2206477014970100",2015,2012,NA,"Single Parent",1,"Urban 10000 to 19999"
"239","2206477103840100",2015,2010,NA,"Couple, with Kids",1,"Rural"
"240","2206477106580100",2015,1989,NA,"Single",1,"Urban 200000 to 1999999"
"241","2206477106580101",2015,2007,NA,"Couple, No kids",1,"Urban 50000 to 99999"
"242","2206477001240100",2015,1993,NA,"Couple, No kids",1,"Urban 100000 to 199999"
"243","2206477075690100",2015,2004,NA,"Couple, with Kids",1,"Urban 100000 to 199999"
"244","2206477114960101",2015,2008,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"245","2206477123980100",2015,2006,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"246","2206477012620100",2015,1976,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"247","2206477095380100",2015,1997,NA,"Single Parent",1,"Urban 200000 to 1999999"
"248","2206477095380102",2015,2014,NA,"Other",NA,"Urban 50000 to 99999"
"249","2206477042000100",2015,1963,NA,"Single",1,"Urban 200000 to 1999999"
"250","2206477106930100",2015,2007,NA,"Single Parent",1,"Urban 200000 to 1999999"
"251","2206477023470100",2015,1978,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"252","2206477117130100",2015,2012,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"253","2206477064920100",2015,2005,NA,"Other",1,"Urban 200000 to 1999999"
"254","2206477027230100",2015,2007,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"255","2206477039370100",2015,2013,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"256","2206477066630100",2015,2000,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"257","2206477099400100",2015,1998,NA,"Single",1,"Urban 200000 to 1999999"
"258","2202178108800100",2015,1985,NA,"Single Parent",1,"Urban 200000 to 1999999"
"259","2202178051020100",2015,2003,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"260","2202178026420101",2015,2010,NA,"Other",1,"Urban 200000 to 1999999"
"261","2202178115750100",2015,1971,NA,"Single",1,"Urban 200000 to 1999999"
"262","2202178042350100",2015,1991,NA,"Couple, No kids",1,"Urban 50000 to 99999"
"263","2202178055140100",2015,2010,NA,"Single",1,"Urban 50000 to 99999"
"264","2202178057590100",2015,1986,NA,"Single",1,"Urban 50000 to 99999"
"265","2202178012930100",2015,2000,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"266","2202178025180100",2015,1972,NA,"Single",1,"Urban 200000 to 1999999"
"267","2202178109060100",2015,1985,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"268","2202178027210100",2015,2006,NA,"Single Parent",1,"Urban 200000 to 1999999"
"269","2202178023850100",2015,1938,NA,"Single",1,"Urban 200000 to 1999999"
"270","2202178059550100",2015,1981,NA,"Single",1,"Urban 200000 to 1999999"
"271","2202178095380100",2015,2004,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"272","2202178104200100",2015,2002,NA,"Couple, with Kids",1,"Urban 50000 to 99999"
"273","2202243073620100",2015,1982,NA,"Couple, No kids",1,"Rural"
"274","2202243032540100",2015,1944,NA,"Single",1,"Rural"
"275","2202243017600100",2015,1958,NA,"Single",1,"Rural"
"276","2202243040580100",2015,1980,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"277","2202243020540100",2015,2005,NA,"Single",1,"Urban 20000 to 49999"
"278","2202243094370100",2015,1976,NA,"Single",1,"Urban 20000 to 49999"
"279","2202243082030100",2015,1965,NA,"Single",1,"Urban 20000 to 49999"
"280","2202243017070100",2015,2003,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"281","2202243126670100",2015,2005,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"282","2202243031690100",2015,1993,NA,"Single",1,"Urban 200000 to 1999999"
"283","2202243030630100",2015,2008,NA,"Single Parent",1,"Urban 20000 to 49999"
"284","2202243121140100",2015,1967,NA,"Single Parent",1,"Rural"
"285","2202243062870100",2015,1980,NA,"Single",1,"Rural"
"286","2202243062870101",2015,2009,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"287","2202243098040100",2015,2005,NA,"Couple, with Kids",1,"Rural"
"288","2202243027210100",2015,2010,NA,"Single",1,"Rural"
"289","2202243095500100",2015,2006,NA,"Couple, with Kids",1,"Rural"
"290","2202243023850100",2015,2003,NA,"Couple, with Kids",1,"Rural"
"291","2202243073230100",2015,2007,NA,"Couple, with Kids",1,"Rural"
"292","2202243125520100",2015,1992,NA,"Couple, with Kids",1,"Rural"
"293","2202243125520101",2015,2013,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"294","2202243059550100",2015,2002,NA,"Couple, with Kids",1,"Rural"
"295","2202243040950100",2015,2007,NA,"Single",1,"Urban 100000 to 199999"
"296","2202243123980100",2015,2003,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"297","2202243042000100",2015,2008,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"298","2202243042000101",2015,2012,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"299","2202243042000102",2015,2011,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"300","2202243122680100",2015,2008,NA,"Couple, with Kids",1,"Urban 50000 to 99999"
"301","2202243106930100",2015,1967,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"302","2202243044120100",2015,2004,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"303","2202243084110100",2015,2008,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"304","2202243059260100",2015,1999,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"305","2202243052310100",2015,1982,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"306","2202243110640100",2015,2012,NA,"Single",1,"Urban 100000 to 199999"
"307","2202243066630100",2015,2003,NA,"Couple, No kids",1,"Urban 100000 to 199999"
"308","2200597108800100",2015,1996,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"309","2206457108800100",2015,1968,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"310","2206457040580100",2015,2008,NA,"Couple, with Kids",1,"Urban 50000 to 99999"
"311","2206457057410100",2015,2001,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"312","2206457020920100",2015,1981,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"313","2206457020060100",2015,2009,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"314","2206457082030100",2015,2008,NA,"Single Parent",1,"Rural"
"315","2206457103840100",2015,1986,NA,"Single",1,"Urban 200000 to 1999999"
"316","2206457030630100",2015,1992,NA,"Single",1,"Urban 200000 to 1999999"
"317","2206457067050100",2015,1991,NA,"Single Parent",1,"Urban 200000 to 1999999"
"318","2206457106580100",2015,2011,NA,"Single",1,"Urban 200000 to 1999999"
"319","2206457078730100",2015,2005,NA,"Single",1,"Urban 200000 to 1999999"
"320","2206457101420100",2015,1937,NA,"Single",1,"Rural"
"321","2206457027210100",2015,2007,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"322","2206457023850100",2015,1982,NA,"Couple, with Kids",1,"Urban 20000 to 49999"
"323","2210180102990100",2015,1989,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"324","2210180011670100",2015,1981,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"325","2210180032540100",2015,2002,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"326","2210180108800100",2015,2014,NA,"Couple, No kids",2,"Urban 20000 to 49999"
"327","2210180020920100",2015,2013,NA,"Single Parent",1,"Urban 100000 to 199999"
"328","2210180020060100",2015,1999,NA,"Couple, No kids",1,"Urban 100000 to 199999"
"329","2210180020060101",2015,2015,NA,"Couple, No kids",2,"Urban 2000 to 4999"
"330","2210180118450100",2015,1993,NA,"Couple, No kids",1,"Rural"
"331","2210180014970100",2015,1979,NA,"Single",1,"Rural"
"332","2210180034710100",2015,2007,NA,"Couple, No kids",1,"Urban 100000 to 199999"
"333","2210180055140100",2015,2011,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"334","2210180067050100",2015,1960,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"335","2210180117610100",2015,2010,NA,"Single",1,"Rural"
"336","2210180099390100",2015,1996,NA,"Single Parent",1,"Rural"
"337","2210180012930101",2015,2011,NA,"Couple, with Kids",1,"Rural"
"338","2210180101420100",2015,2000,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"339","2210180101420101",2015,2009,NA,"Single Parent",1,"Urban 2000 to 4999"
"340","2210180001240100",2015,2014,NA,"Single Parent",2,"Rural"
"341","2210180121140100",2015,2012,NA,"Couple, with Kids",1,"Urban 100000 to 199999"
"342","2210180075690100",2015,1978,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"343","2210180109060100",2015,2006,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"344","2210180027210100",2015,2010,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"345","2210180095500100",2015,2007,NA,"Single",1,"Urban 10000 to 19999"
"346","2210180125520100",2015,1997,NA,"Couple, No kids",1,"Rural"
"347","2210180125520101",2015,2013,NA,"Couple, No kids",1,"Urban 100000 to 199999"
"348","2210180010270100",2015,1998,NA,"Couple, with Kids",1,"Rural"
"349","2207759015750102",2015,2013,NA,"Single",1,"Urban 200000 to 1999999"
"350","2207759057410100",2015,2010,NA,"Couple, with Kids",1,"Rural"
"351","2207759020060100",2015,2001,NA,"Single",1,"Urban 100000 to 199999"
"352","2207759126670100",2015,2004,NA,"Single",1,"Urban 100000 to 199999"
"353","2207759026420100",2015,2014,NA,"Single",2,"Urban 200000 to 1999999"
