"","idmen","year","datent","myear","mstatus","move","location"
"39","1800612075690100",2011,2009,2009,"Couple, No kids",NA,"Rural"
"40","1800612082030100",2011,1977,1977,"Couple, No kids",NA,"Urban 100000 to 199999"
"41","1800612114960100",2011,1962,1964,"Single",NA,"Rural"
"42","1800707031690100",2011,2005,2005,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"43","1800707040580100",2011,2007,2007,"Couple, with Kids",NA,"Urban 20000 to 49999"
"44","1800707052310100",2011,2006,2006,"Couple, with Kids",NA,"Urban 5000 to 9999"
"45","1800707118740100",2011,1988,1988,"Other",NA,"Rural"
"46","1800707122000100",2011,1985,1985,"Single",NA,"Rural"
"47","1800742057590100",2011,2008,2009,"Couple, with Kids",NA,"Urban 5000 to 9999"
"48","1800742121140100",2011,1967,1967,"Single",NA,"Urban 5000 to 9999"
"49","1800772001000100",2011,1977,1977,"Couple, No kids",NA,"Urban 100000 to 199999"
"50","1800772017390100",2011,1991,1991,"Single",NA,"Urban 50000 to 99999"
"51","1800772018040100",2011,1971,1971,"Couple, with Kids",NA,"Rural"
"52","1800772026420100",2011,2003,2003,"Single",NA,"Urban 50000 to 99999"
"53","1800820057590100",2011,1997,1997,"Couple, with Kids",NA,"Urban 20000 to 49999"
"54","1800820122680100",2011,1981,1981,"Single",NA,"Urban 50000 to 99999"
"55","1800896034710100",2011,2001,2002,"Couple, with Kids",NA,"Paris"
"56","1800896053790100",2011,1989,1989,"Couple, No kids",NA,"Paris"
"57","1800896063150100",2011,1997,1999,"Single",NA,"Paris"
"58","1800898032540100",2011,1981,1973,"Single",NA,"Rural"
"59","1800898043310100",2011,1982,1982,"Couple, with Kids",NA,"Rural"
"60","1800898059260100",2011,1996,1996,"Single",NA,"Urban 200000 to 1999999"
"61","1800913001000100",2011,1999,1999,"Couple, with Kids",NA,"Rural"
"62","1800913026420100",2011,1967,1966,"Single Parent",NA,"Rural"
"63","1800913099400100",2011,1948,1948,"Single",NA,"Rural"
"64","1800913101960100",2011,1976,1976,"Couple, No kids",NA,"Rural"
"65","1800913106930100",2011,1986,1986,"Couple, with Kids",NA,"Rural"
"66","1801013095380100",2011,1991,1991,"Couple, No kids",NA,"Rural"
"67","1801042016060100",2011,1979,1979,"Couple, No kids",NA,"Rural"
"68","1801042104200100",2011,1976,1976,"Single Parent",NA,"Urban 2000 to 4999"
"69","1801042106930102",2011,2007,2007,"Single",NA,"Urban 200000 to 1999999"
"70","1801042115750100",2011,1979,1979,"Couple, No kids",NA,"Rural"
"71","1801042125520100",2011,1981,1981,"Couple, No kids",NA,"Rural"
"72","1801181064920100",2011,2004,2006,"Couple, No kids",NA,"Urban 50000 to 99999"
"73","1801181124040100",2011,2010,2010,"Single",NA,"Rural"
"74","1801386051650100",2011,2002,2002,"Single",NA,"Paris"
"75","1801386055140100",2011,1971,1971,"Couple, No kids",NA,"Paris"
"76","1801386078730100",2011,1999,1999,"Single",NA,"Paris"
"77","1801483020060100",2011,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"78","1801483020060101",2011,2011,2011,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"79","1801483051650100",2011,1998,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"80","1801483058220100",2011,2003,2003,"Couple, with Kids",NA,"Rural"
"81","1801483095380100",2011,1999,1999,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"82","1801483099390100",2011,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"83","1801497040950100",2011,2000,2000,"Couple, with Kids",NA,"Rural"
"84","1801575011670100",2011,1996,1996,"Single",NA,"Rural"
"85","1801575057410100",2011,1982,1995,"Single",NA,"Rural"
"86","1801580052310100",2011,1997,1997,"Couple, with Kids",NA,"Urban 100000 to 199999"
"87","1801580075690100",2011,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"88","1801607016060100",2011,1996,1989,"Couple, No kids",NA,"Rural"
"89","1801607031690100",2011,2003,2003,"Couple, with Kids",NA,"Rural"
"90","1801607055140100",2011,2008,2008,"Couple, with Kids",NA,"Urban 20000 to 49999"
"91","1801607066630100",2011,1983,1983,"Single",NA,"Urban 20000 to 49999"
"92","1801686012930100",2011,2007,2007,"Other",NA,"Paris"
"93","1801686092030100",2011,2010,2010,"Couple, with Kids",NA,"Paris"
"94","1801728001240100",2011,2005,2004,"Couple, No kids",NA,"Paris"
"95","1801728087500100",2011,2010,2010,"Couple, with Kids",NA,"Paris"
"96","1801728125520100",2011,1980,1975,"Single",NA,"Paris"
"97","1801746101960100",2011,1997,1997,"Couple, No kids",NA,"Urban 20000 to 49999"
"98","1801787091130100",2011,2003,2003,"Single Parent",NA,"Paris"
"99","1802178017390100",2011,2004,2004,"Couple, with Kids",NA,"Urban 50000 to 99999"
"100","1802178040580100",2011,1988,1988,"Couple, with Kids",NA,"Urban 5000 to 9999"
"101","1802178082450100",2011,1995,1995,"Couple, with Kids",NA,"Urban 5000 to 9999"
"102","1802178113300100",2011,1998,1996,"Couple, with Kids",NA,"Urban 5000 to 9999"
"103","1802178118740100",2011,1997,1997,"Couple, with Kids",NA,"Urban 50000 to 99999"
"104","1802178118740101",2011,2010,2010,"Couple, with Kids",NA,"Urban 50000 to 99999"
"105","1802243082030100",2011,1955,1955,"Couple, No kids",NA,"Rural"
"106","1802243082450100",2011,1984,1984,"Single",NA,"Rural"
"107","1802243108800100",2011,1963,1967,"Single",NA,"Rural"
"108","1802243109060100",2011,1963,1972,"Single",NA,"Urban 2000 to 4999"
"109","1802243117610100",2011,1996,1996,"Couple, No kids",NA,"Rural"
"110","1802243118640100",2011,1959,1959,"Single Parent",NA,"Urban 20000 to 49999"
"111","1802264082450100",2011,1997,1996,"Single",NA,"Rural"
"112","1802264117610100",2011,1972,1965,"Couple, No kids",NA,"Rural"
"113","1802363014970100",2011,1984,1999,"Single",NA,"Urban 2000 to 4999"
"114","1802363018040100",2011,1993,2003,"Single",NA,"Urban 100000 to 199999"
"115","1802363040580100",2011,1976,1976,"Single",NA,"Urban 2000 to 4999"
"116","1802363067050100",2011,1985,1985,"Couple, No kids",NA,"Urban 2000 to 4999"
"117","1802363067050101",2011,1985,1985,"Single",NA,"Urban 2000 to 4999"
"118","1802363095500100",2011,2005,2004,"Couple, with Kids",NA,"Urban 100000 to 199999"
"119","1802492001240100",2011,2009,2008,"Couple, No kids",NA,"Urban 100000 to 199999"
"120","1802492066630100",2011,2006,2006,"Couple, with Kids",NA,"Urban 2000 to 4999"
"121","1802492073230100",2011,1987,1987,"Single Parent",NA,"Urban 100000 to 199999"
"122","1802492073230101",2011,2010,2010,"Single",NA,"Paris"
"123","1802492073230102",2011,2011,2011,"Couple, No kids",NA,"Urban 200000 to 1999999"
"124","1802651011670100",2011,1989,1989,"Couple, No kids",NA,"Urban 20000 to 49999"
"125","1802682053790100",2011,2004,2001,"Couple, with Kids",NA,"Urban 10000 to 19999"
"126","1802682059550100",2011,1977,1976,"Couple, No kids",NA,"Rural"
"127","1802682088460100",2011,1986,1986,"Couple, with Kids",NA,"Urban 10000 to 19999"
"128","1802682126670100",2011,1991,1990,"Couple, with Kids",NA,"Rural"
"129","1802738012930100",2011,2002,2002,"Single",NA,"Urban 200000 to 1999999"
"130","1802738051650100",2011,1978,1978,"Couple, No kids",NA,"Urban 200000 to 1999999"
"131","1802827088460100",2011,1949,1964,"Single",NA,"Urban 50000 to 99999"
"132","1802827102990100",2011,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"133","1802827102990101",2011,2011,2011,"Single Parent",NA,"Urban 200000 to 1999999"
"134","1802827125520100",2011,2009,2009,"Single Parent",NA,"Urban 50000 to 99999"
"135","1802837112370100",2011,1961,1975,"Single",NA,"Urban 20000 to 49999"
"136","1802837118640100",2011,1960,1960,"Single",NA,"Urban 5000 to 9999"
"137","1802839057590100",2011,1997,1997,"Couple, with Kids",NA,"Paris"
"138","1802839059260100",2011,2008,2008,"Couple, with Kids",NA,"Rural"
"139","1802839059550100",2011,1995,1999,"Couple, with Kids",NA,"Paris"
"140","1802839099390100",2011,2007,2007,"Couple, with Kids",NA,"Paris"
"141","1802969102990100",2011,2000,2000,"Couple, with Kids",NA,"Urban 100000 to 199999"
"142","1803194095380100",2011,1972,1973,"Couple, No kids",NA,"Urban 2000 to 4999"
"143","1803194125520100",2011,2004,2004,"Single",NA,"Urban 2000 to 4999"
"144","1803298026420100",2011,1965,1968,"Single",NA,"Urban 20000 to 49999"
"145","1803298082450100",2011,1998,1999,"Single Parent",NA,"Urban 20000 to 49999"
"146","1803298095500100",2011,2002,2002,"Single",NA,"Urban 50000 to 99999"
"147","1803298106930100",2011,1994,1994,"Couple, No kids",NA,"Rural"
"148","1803298122680100",2011,1979,1978,"Single",NA,"Urban 50000 to 99999"
"149","1803387011670100",2011,1991,1991,"Single",NA,"Urban 2000 to 4999"
"150","1803387059260100",2011,1966,1966,"Single",NA,"Paris"
"151","1803387095500100",2011,1976,1976,"Single",NA,"Paris"
"152","1803431001240100",2011,1993,1993,"Couple, with Kids",NA,"Paris"
"153","1803431001240101",2011,2010,2010,"Single",NA,"Urban 100000 to 199999"
"154","1803431014970100",2011,1991,1991,"Couple, No kids",NA,"Paris"
"155","1803431014970102",2011,2007,2007,"Couple, No kids",NA,"Paris"
"156","1803431089680100",2011,2000,2000,"Couple, with Kids",NA,"Paris"
"157","1803516031690100",2011,1985,1985,"Couple, No kids",NA,"Urban 2000 to 4999"
"158","1803516095500100",2011,2005,2005,"Single Parent",NA,"Urban 2000 to 4999"
"159","1803516099400101",2011,2010,2010,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"160","1803516108800100",2011,1964,1977,"Single",NA,"Urban 2000 to 4999"
"161","1803516122000100",2011,2006,2006,"Couple, No kids",NA,"Urban 20000 to 49999"
"162","1803516122680100",2011,2000,2000,"Couple, with Kids",NA,"Urban 2000 to 4999"
"163","1803516124040100",2011,1990,1990,"Couple, No kids",NA,"Urban 2000 to 4999"
"164","1803518031690100",2011,1997,1998,"Couple, No kids",NA,"Urban 20000 to 49999"
"165","1803559020920100",2011,1973,1967,"Couple, No kids",NA,"Rural"
"166","1803559095380100",2011,1976,1978,"Other",NA,"Rural"
"167","1803559118740100",2011,2005,2005,"Couple, with Kids",NA,"Rural"
"168","1803747124060100",2011,2008,2008,"Couple, with Kids",NA,"Urban 100000 to 199999"
"169","1803868012180100",2011,2007,2007,"Single Parent",NA,"Paris"
"170","1803868043310100",2011,2010,2010,"Couple, No kids",NA,"Paris"
"171","1803933094370100",2011,1980,1980,"Couple, No kids",NA,"Urban 200000 to 1999999"
"172","1803974059260100",2011,2007,2007,"Single",NA,"Paris"
"173","1803986017390100",2011,1991,1991,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"174","1803986082030100",2011,1985,1985,"Single",NA,"Urban 50000 to 99999"
"175","1803986103840100",2011,2000,2000,"Single Parent",NA,"Urban 200000 to 1999999"
"176","1803986121140100",2011,1980,1975,"Single",NA,"Urban 200000 to 1999999"
"177","1804014051650100",2011,2007,2005,"Single",NA,"Urban 20000 to 49999"
"178","1804014122680100",2011,2005,2005,"Couple, with Kids",NA,"Rural"
"179","1804014124060100",2011,2006,2006,"Single",NA,"Urban 10000 to 19999"
"180","1804021012930100",2011,1994,1994,"Couple, with Kids",NA,"Urban 50000 to 99999"
"181","1804021055140100",2011,2007,2007,"Other",NA,"Rural"
"182","1804021073510100",2011,1955,1955,"Single Parent",NA,"Urban 200000 to 1999999"
"183","1804021081230100",2011,1987,1985,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"184","1804135001000100",2011,1996,1996,"Single",NA,"Urban 5000 to 9999"
"185","1804199012180100",2011,1972,1972,"Couple, No kids",NA,"Urban 200000 to 1999999"
"186","1804199033220100",2011,2004,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"187","1804199075690100",2011,1994,1994,"Single",NA,"Urban 200000 to 1999999"
"188","1804199088460100",2011,1991,1993,"Single",NA,"Urban 200000 to 1999999"
"189","1804363032540100",2011,2001,2001,"Couple, with Kids",NA,"Paris"
"190","1804363032540101",2011,2010,2010,"Couple, No kids",NA,"Paris"
"191","1804363075690100",2011,2005,1990,"Couple, No kids",NA,"Rural"
"192","1804363088460100",2011,2002,2002,"Couple, with Kids",NA,"Paris"
"193","1804363091130100",2011,1977,1977,"Single",NA,"Paris"
"194","1804363113300100",2011,1995,1995,"Single",NA,"Paris"
"195","1804363126670100",2011,1983,1983,"Couple, No kids",NA,"Paris"
"196","1804411026420100",2011,1948,1961,"Single",NA,"Urban 100000 to 199999"
"197","1804411073230100",2011,1957,1957,"Single",NA,"Urban 5000 to 9999"
"198","1804495026420100",2011,2003,2003,"Single Parent",NA,"Paris"
"199","1804495034710100",2011,2002,2002,"Couple, with Kids",NA,"Paris"
"200","1804495040950100",2011,1999,2010,"Couple, No kids",NA,"Paris"
"201","1804495124060100",2011,2000,2000,"Couple, with Kids",NA,"Paris"
"202","1804532042350100",2011,1991,1991,"Couple, No kids",NA,"Urban 100000 to 199999"
"203","1804532042350101",2011,2009,2009,"Single",NA,"Paris"
"204","1804532118450100",2011,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"205","1804532123980100",2011,2002,2002,"Single",NA,"Urban 100000 to 199999"
"206","1804644040950100",2011,1956,1966,"Single",NA,"Urban 200000 to 1999999"
"207","1804644087970100",2011,2002,2002,"Single Parent",NA,"Urban 200000 to 1999999"
"208","1804644095380100",2011,1979,1978,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"209","1804661027210100",2011,1983,1983,"Other",NA,"Urban 200000 to 1999999"
"210","1804661040950100",2011,1967,1987,"Couple, No kids",NA,"Urban 200000 to 1999999"
"211","1804661053790100",2011,1999,1998,"Single",NA,"Urban 200000 to 1999999"
"212","1804661092030100",2011,1986,1986,"Couple, No kids",NA,"Urban 200000 to 1999999"
"213","1804661099390100",2011,2005,2005,"Couple, with Kids",NA,"Rural"
"214","1804725018040100",2011,1993,1993,"Single Parent",NA,"Urban 200000 to 1999999"
"215","1804796092030100",2011,1990,1990,"Couple, with Kids",NA,"Paris"
"216","1804833057530100",2011,2010,2010,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"217","1804833067860100",2011,2001,2001,"Single",NA,"Urban 200000 to 1999999"
"218","1804833092030100",2011,1974,1974,"Single",NA,"Urban 200000 to 1999999"
"219","1804833101420100",2011,1980,1998,"Couple, No kids",NA,"Urban 200000 to 1999999"
"220","1804833118640100",2011,1983,1983,"Couple, No kids",NA,"Urban 200000 to 1999999"
"221","1804833123980100",2011,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"222","1804850012180100",2011,1997,1997,"Single Parent",NA,"Rural"
"223","1804850012180101",2011,1979,1979,"Single Parent",NA,"Urban 2000 to 4999"
"224","1804850020540100",2011,1989,1989,"Single",NA,"Rural"
"225","1804850023850100",2011,2002,2001,"Couple, with Kids",NA,"Rural"
"226","1804850031690100",2011,1990,1990,"Single",NA,"Rural"
"227","1804850044120100",2011,1987,1988,"Couple, No kids",NA,"Urban 5000 to 9999"
"228","1804850045130100",2011,1987,1987,"Couple, No kids",NA,"Urban 5000 to 9999"
"229","1804850058220100",2011,1994,1994,"Couple, with Kids",NA,"Rural"
"230","1804850067860100",2011,1997,1997,"Couple, No kids",NA,"Rural"
"231","1804850095380100",2011,2002,2002,"Couple, with Kids",NA,"Rural"
"232","1804850123980100",2011,1996,2009,"Couple, with Kids",NA,"Rural"
"233","1804958027210100",2011,1957,1972,"Single",NA,"Urban 200000 to 1999999"
"234","1804958045130100",2011,2007,2008,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"235","1804958067050100",2011,1961,1961,"Single",NA,"Urban 50000 to 99999"
"236","1805191017070100",2011,2005,2005,"Couple, No kids",NA,"Paris"
"237","1805191025180100",2011,2005,2005,"Couple, with Kids",NA,"Rural"
"238","1805191039590100",2011,2003,2003,"Single Parent",NA,"Paris"
"239","1805191040580100",2011,1992,1995,"Couple, with Kids",NA,"Paris"
"240","1805191051650100",2011,2004,1997,"Couple, No kids",NA,"Rural"
"241","1805459013160100",2011,1972,1972,"Couple, No kids",NA,"Urban 2000 to 4999"
"242","1805459023470100",2011,2005,2005,"Couple, with Kids",NA,"Rural"
"243","1805459023850100",2011,1993,1993,"Couple, with Kids",NA,"Urban 5000 to 9999"
"244","1805459040580100",2011,2005,2005,"Other",NA,"Urban 10000 to 19999"
"245","1805459091130100",2011,1994,1988,"Couple, No kids",NA,"Urban 20000 to 49999"
"246","1805459094370100",2011,1990,1990,"Couple, No kids",NA,"Rural"
"247","1805464109060100",2011,1999,1999,"Single",NA,"Paris"
"248","1805537017070100",2011,2005,2005,"Single Parent",NA,"Paris"
"249","1805537052310100",2011,1980,1980,"Couple, with Kids",NA,"Paris"
"250","1805537095380100",2011,1978,1978,"Single",NA,"Paris"
"251","1805537106580100",2011,2009,2008,"Couple, with Kids",NA,"Paris"
"252","1805685084110100",2011,1999,1998,"Couple, with Kids",NA,"Paris"
"253","1805685095380100",2011,1981,1981,"Couple, No kids",NA,"Paris"
"254","1805685125520100",2011,1986,1989,"Couple, with Kids",NA,"Paris"
"255","1805686017600100",2011,2010,2009,"Couple, No kids",NA,"Urban 10000 to 19999"
"256","1806083027210100",2011,1995,1995,"Other",NA,"Urban 50000 to 99999"
"257","1806083118740100",2011,1964,1964,"Couple, No kids",NA,"Rural"
"258","1806124075690100",2011,2008,2008,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"259","1806124094370100",2011,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"260","1806457040950100",2011,1937,1937,"Couple, No kids",NA,"Urban 5000 to 9999"
"261","1806457053790100",2011,2009,2009,"Single",NA,"Urban 5000 to 9999"
"262","1806457063150100",2011,2001,2001,"Couple, with Kids",NA,"Urban 5000 to 9999"
"263","1806457106580100",2011,1992,1989,"Couple, No kids",NA,"Urban 2000 to 4999"
"264","1806477025180100",2011,1991,1976,"Single",NA,"Rural"
"265","1806477057530100",2011,1993,2010,"Couple, No kids",NA,"Urban 10000 to 19999"
"266","1806477073510100",2011,1976,1975,"Couple, No kids",NA,"Urban 10000 to 19999"
"267","1806791001240100",2011,2005,2005,"Couple, No kids",NA,"Urban 200000 to 1999999"
"268","1806791020540100",2011,1991,1991,"Single",NA,"Urban 50000 to 99999"
"269","1806791023470100",2011,1994,1994,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"270","1806791101960100",2011,1996,1996,"Single Parent",NA,"Urban 200000 to 1999999"
"271","1806791101960101",2011,2011,2011,"Single",NA,"Urban 50000 to 99999"
"272","1806791124060100",2011,1982,1982,"Single",NA,"Urban 200000 to 1999999"
"273","1806865087500100",2011,1995,1995,"Couple, with Kids",NA,"Urban 50000 to 99999"
"274","1806947012620100",2011,1999,1999,"Couple, No kids",NA,"Rural"
"275","1806947020920100",2011,1970,1966,"Single",NA,"Rural"
"276","1806947031690100",2011,1981,1981,"Single",NA,"Rural"
"277","1806947073620100",2011,2011,2011,"Couple, No kids",NA,"Rural"
"278","1806947082450100",2011,1974,1977,"Couple, No kids",NA,"Rural"
"279","1806947106580100",2011,1980,1980,"Single",NA,"Rural"
"280","1806947118640100",2011,1980,1980,"Couple, No kids",NA,"Rural"
"281","1806947122000100",2011,1974,1954,"Single",NA,"Rural"
"282","1807144124040100",2011,1974,1974,"Single",NA,"Urban 5000 to 9999"
"283","1807480033220100",2011,2006,2006,"Couple, with Kids",NA,"Paris"
"284","1807480092030100",2011,2009,2009,"Couple, with Kids",NA,"Paris"
"285","1807670020920100",2011,2007,2007,"Single Parent",NA,"Urban 20000 to 49999"
"286","1807759091130100",2011,1991,1991,"Couple, with Kids",NA,"Urban 100000 to 199999"
"287","1807759091130101",2011,2007,2008,"Single",NA,"Paris"
"288","1807759095380100",2011,2000,2000,"Couple, with Kids",NA,"Urban 5000 to 9999"
"289","1807764039370100",2011,2001,2001,"Single Parent",NA,"Rural"
"290","1807764042350100",2011,2004,2004,"Couple, with Kids",NA,"Urban 50000 to 99999"
"291","1807764058220100",2011,1975,1975,"Couple, No kids",NA,"Urban 50000 to 99999"
"292","1807764122680100",2011,2009,2008,"Couple, with Kids",NA,"Rural"
"293","1807811058220100",2011,1962,1982,"Single",NA,"Paris"
"294","1807811081230100",2011,2006,2009,"Single",NA,"Paris"
"295","1807833052310100",2011,1955,1955,"Couple, with Kids",NA,"Urban 50000 to 99999"
"296","1807833052310101",2011,2008,2008,"Couple, No kids",NA,"Urban 50000 to 99999"
"297","1807833075690100",2011,2010,2009,"Couple, with Kids",NA,"Rural"
"298","1807833108800100",2011,1989,1989,"Couple, with Kids",NA,"Rural"
"299","1807833108800101",2011,2007,2007,"Couple, No kids",NA,"Rural"
"300","1807833122680100",2011,1987,1987,"Couple, with Kids",NA,"Urban 50000 to 99999"
"301","1807839110640100",2011,1998,2005,"Single",NA,"Paris"
"302","1807886059260100",2011,1992,1992,"Single",NA,"Urban 200000 to 1999999"
"303","1807953103840100",2011,2010,2010,"Couple, No kids",NA,"Urban 5000 to 9999"
"304","1807953118450100",2011,2008,2008,"Single",NA,"Rural"
"305","1807953121140100",2011,1986,1986,"Couple, No kids",NA,"Rural"
"306","1807953121140101",2011,2008,2008,"Single",NA,"Rural"
"307","1807980015750100",2011,1975,1975,"Single",NA,"Paris"
"308","1807989057410100",2011,1991,1991,"Couple, No kids",NA,"Urban 200000 to 1999999"
"309","1808001040580100",2011,1983,1986,"Single",NA,"Rural"
"310","1808001064920100",2011,1977,1974,"Couple, No kids",NA,"Urban 2000 to 4999"
"311","1808001102990100",2011,2006,2007,"Single",NA,"Rural"
"312","1808001121140101",2011,2008,2008,"Couple, with Kids",NA,"Urban 5000 to 9999"
"313","1808044026420100",2011,2010,2010,"Single",NA,"Urban 20000 to 49999"
"314","1808045001240100",2011,1981,1981,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"315","1808045016060100",2011,2007,2007,"Couple, with Kids",NA,"Urban 20000 to 49999"
"316","1808045094370100",2011,1998,1998,"Other",NA,"Urban 20000 to 49999"
"317","1808045099400100",2011,2002,NA,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"318","1808045122000100",2011,1986,1986,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"319","1808080053790100",2011,1987,1987,"Couple, No kids",NA,"Rural"
"320","1808080057530100",2011,2010,2010,"Single",NA,"Rural"
"321","1808080057530101",2011,2009,2009,"Couple, No kids",NA,"Rural"
"322","1808080095380100",2011,1980,1980,"Couple, No kids",NA,"Rural"
"323","1808080101960100",2011,1994,1993,"Couple, with Kids",NA,"Rural"
"324","1808080101960101",2011,2011,2011,"Couple, No kids",NA,"Urban 50000 to 99999"
"325","1808087020060100",2011,2008,2008,"Single Parent",NA,"Urban 2000 to 4999"
"326","1808087020060101",2011,2005,2006,"Couple, No kids",NA,"Rural"
"327","1808087126670100",2011,1991,1991,"Couple, with Kids",NA,"Rural"
"328","1808112027210100",2011,2010,2010,"Single",NA,"Urban 2000 to 4999"
"329","1808112042350100",2011,2004,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"330","1808112058220100",2011,1983,2000,"Single",NA,"Urban 200000 to 1999999"
"331","1808112104200100",2011,2000,2000,"Single Parent",NA,"Rural"
"332","1808116020540100",2011,1988,1998,"Couple, with Kids",NA,"Rural"
"333","1808116026420100",2011,1993,1991,"Couple, with Kids",NA,"Urban 10000 to 19999"
"334","1808116026420101",2011,2009,NA,"Couple, No kids",NA,"Urban 200000 to 1999999"
"335","1808116051650100",2011,2001,NA,"Single",NA,"Urban 50000 to 99999"
"336","1808116055140100",2011,1979,1979,"Couple, No kids",NA,"Urban 10000 to 19999"
"337","1808116055140102",2011,2011,2011,"Couple, No kids",NA,"Urban 50000 to 99999"
"338","1808116087500100",2011,1987,1987,"Single",NA,"Urban 200000 to 1999999"
"339","1808116087500101",2011,2008,2008,"Single",NA,"Urban 200000 to 1999999"
"340","1808160031690100",2011,1991,1991,"Couple, with Kids",NA,"Rural"
"341","1808160057410100",2011,1999,1999,"Couple, No kids",NA,"Rural"
"342","1808160113300100",2011,2006,2006,"Couple, with Kids",NA,"Rural"
"343","1808260051770100",2011,1991,1991,"Couple, with Kids",NA,"Urban 2000 to 4999"
"344","1808260051770101",2011,2010,2011,"Single",NA,"Urban 2000 to 4999"
"345","1808260051770102",2011,2011,2011,"Couple, with Kids",NA,"Urban 2000 to 4999"
"346","1808260091130100",2011,1999,1999,"Single",NA,"Urban 2000 to 4999"
"347","1808260101420101",2011,2005,2005,"Couple, with Kids",NA,"Urban 5000 to 9999"
"348","1808471059550100",2011,1989,1985,"Couple, with Kids",NA,"Rural"
