"","idmen","year","datent","myear","mstatus","move","location"
"1165","1709667094370101",2009,2005,2005,"Couple, No kids",NA,"Paris"
"1166","1709667099400100",2009,1981,1981,"Couple, with Kids",NA,"Rural"
"1167","1709667104200100",2009,2004,1996,"Couple, with Kids",NA,"Rural"
"1168","1709727014970100",2009,1970,1970,"Couple, No kids",NA,"Rural"
"1169","1709727082030100",2009,2000,2000,"Couple, No kids",NA,"Rural"
"1170","1709752001000100",2009,1997,1997,"Single Parent",NA,"Paris"
"1171","1709752018040100",2009,2004,2004,"Single",NA,"Paris"
"1172","1709752033220100",2009,1977,2002,"Couple, No kids",NA,"Paris"
"1173","1709752066630100",2009,2003,2003,"Couple, with Kids",NA,"Paris"
"1174","1709752092030100",2009,1977,NA,"Single Parent",NA,"Paris"
"1175","1710069017600100",2009,2003,NA,"Couple, with Kids",NA,"Paris"
"1176","1710069039370100",2009,1992,1992,"Single",NA,"Paris"
"1177","1710086016060100",2009,1935,1955,"Single",NA,"Rural"
"1178","1710086023850100",2009,1997,2007,"Single",NA,"Urban 2000 to 4999"
"1179","1710086057410100",2009,1984,1996,"Couple, No kids",NA,"Urban 20000 to 49999"
"1180","1710086123980100",2009,1999,1999,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1181","1710086126670100",2009,1994,1991,"Couple, with Kids",NA,"Rural"
"1182","1710180014970100",2009,2002,2002,"Single",NA,"Urban 100000 to 199999"
"1183","1710180017600100",2009,2008,2008,"Single Parent",NA,"Rural"
"1184","1710180023470100",2009,1983,1983,"Single",NA,"Urban 100000 to 199999"
"1185","1710180051770100",2009,2008,2008,"Single",NA,"Urban 100000 to 199999"
"1186","1710180067860100",2009,1979,1979,"Couple, No kids",NA,"Rural"
"1187","1710180104200100",2009,2001,2001,"Single",NA,"Urban 100000 to 199999"
"1188","1710184117610100",2009,2008,2008,"Single",NA,"Urban 200000 to 1999999"
"1189","1710184122000100",2009,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"1190","1710184124040100",2009,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1191","1710308067860100",2009,1993,1986,"Single",NA,"Rural"
"1192","1710308087500100",2009,2003,2003,"Single",NA,"Urban 20000 to 49999"
"1193","1710308092030100",2009,1983,1983,"Single",NA,"Rural"
"1194","1710308099400100",2009,1978,1978,"Couple, No kids",NA,"Urban 10000 to 19999"
"1195","1710308118640100",2009,1979,1979,"Couple, No kids",NA,"Urban 2000 to 4999"
"1196","1710308125520100",2009,2001,2001,"Single",NA,"Urban 2000 to 4999"
"1197","1710370001000100",2009,1987,1986,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1198","1710370057410100",2009,1970,1970,"Couple, No kids",NA,"Urban 2000 to 4999"
"1199","1710370063150100",2009,2007,2007,"Couple, with Kids",NA,"Rural"
"1200","1710370099390100",2009,2000,2000,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1201","1710370109060100",2009,2005,2005,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1202","1710370112370100",2009,2001,2001,"Single",NA,"Urban 100000 to 199999"
"1203","1710370113300100",2009,2007,2007,"Single",NA,"Rural"
"1204","1710444016060100",2009,2000,2000,"Couple, No kids",NA,"Rural"
"1205","1710444078730100",2009,1992,1992,"Single Parent",NA,"Urban 50000 to 99999"
"1206","1710444118740100",2009,1994,1994,"Single",NA,"Urban 200000 to 1999999"
"1207","1710444122000100",2009,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"1208","1710444124040100",2009,1967,1966,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1209","1710532067860100",2009,1966,1966,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1210","1710532101960100",2009,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"1211","1710593017600100",2009,1998,2003,"Single",NA,"Urban 100000 to 199999"
"1212","1710593094370100",2009,2002,2002,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1213","1710593099390100",2009,1990,1990,"Couple, with Kids",NA,"Rural"
"1214","1710593099390101",2009,2008,2009,"Couple, No kids",NA,"Urban 5000 to 9999"
"1215","1710677064920100",2009,2007,2006,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1216","1710677086440100",2009,1995,1995,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1217","1710677123980100",2009,2000,2008,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1218","1710766012620100",2009,1990,1999,"Couple, with Kids",NA,"Rural"
"1219","1710766012620101",2009,2007,2007,"Couple, No kids",NA,"Rural"
"1220","1710766012930100",2009,1974,1995,"Single",NA,"Rural"
"1221","1710766051770100",2009,2002,2002,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1222","1710766053790100",2009,1996,1996,"Single Parent",NA,"Urban 2000 to 4999"
"1223","1710803064920100",2009,1988,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1224","1710803094370100",2009,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1225","1710958001240100",2009,1951,1951,"Single",NA,"Rural"
"1226","1710958051650100",2009,1947,1985,"Couple, No kids",NA,"Rural"
"1227","1710958082030100",2009,2006,2006,"Couple, No kids",NA,"Rural"
"1228","1710958099400100",2009,1955,1974,"Couple, with Kids",NA,"Rural"
"1229","1710958103840100",2009,1937,1969,"Single",NA,"Rural"
"1230","1710958114960100",2009,2006,2006,"Couple, with Kids",NA,"Rural"
"1231","1711107051770100",2009,2008,2008,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1232","1711107057590100",2009,2008,2008,"Single",NA,"Paris"
"1233","1711107057590101",2009,1993,1993,"Other",NA,"Urban 200000 to 1999999"
"1234","1711107103840100",2009,2007,2007,"Couple, with Kids",NA,"Rural"
"1235","1711107106930100",2009,2009,2009,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1236","1711107125520100",2009,2005,2005,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1237","1711109033220100",2009,1939,1964,"Single",NA,"Urban 200000 to 1999999"
"1238","1711109042350100",2009,1988,1988,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1239","1711109073230100",2009,1976,2005,"Single",NA,"Urban 200000 to 1999999"
"1240","1711109106580100",2009,1985,1985,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1241","1711281040950100",2009,2000,2000,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1242","1711281063150100",2009,1963,1960,"Couple, No kids",NA,"Urban 2000 to 4999"
"1243","1711340018040100",2009,1993,1993,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1244","1711340057590100",2009,1969,1969,"Single",NA,"Urban 200000 to 1999999"
"1245","1711340095500100",2009,2001,2000,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1246","1711340106930100",2009,1996,1996,"Couple, No kids",NA,"Rural"
"1247","1711340122680100",2009,1932,1988,"Other",NA,"Rural"
"1248","1711411020540100",2009,1990,NA,"Couple, No kids",NA,"Urban 2000 to 4999"
"1249","1711411020540101",2009,2007,2007,"Single",NA,"Urban 20000 to 49999"
"1250","1711411057590100",2009,2002,2002,"Couple, with Kids",NA,"Rural"
"1251","1711411082030100",2009,1990,1988,"Couple, No kids",NA,"Urban 20000 to 49999"
"1252","1711411091130101",2009,2009,2009,"Couple, with Kids",NA,"Rural"
"1253","1711411092030100",2009,2001,2001,"Single Parent",NA,"Urban 20000 to 49999"
"1254","1711411106580100",2009,1990,1990,"Couple, with Kids",NA,"Rural"
"1255","1711411109060100",2009,1971,1971,"Single",NA,"Rural"
"1256","1711500102990100",2009,2003,2003,"Single",NA,"Urban 100000 to 199999"
"1257","1711602030630100",2009,1993,1992,"Couple, with Kids",NA,"Rural"
"1258","1711602064920100",2009,1956,1955,"Couple, No kids",NA,"Rural"
"1259","1711602073230100",2009,1933,1970,"Couple, No kids",NA,"Rural"
"1260","1711602121140100",2009,1964,1968,"Couple, No kids",NA,"Rural"
"1261","1711619039590100",2009,2006,2007,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1262","1711635055140100",2009,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1263","1711635092030100",2009,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"1264","1711760025180100",2009,2002,2002,"Couple, with Kids",NA,"Paris"
"1265","1711760042000100",2009,2005,2005,"Single",NA,"Rural"
"1266","1711760045130100",2009,2002,2002,"Couple, with Kids",NA,"Paris"
"1267","1711760051020100",2009,1989,1989,"Single",NA,"Paris"
"1268","1711760059550100",2009,2003,2003,"Couple, No kids",NA,"Paris"
"1269","1711760073620100",2009,1971,1971,"Couple, No kids",NA,"Paris"
"1270","1711782057530100",2009,1984,1984,"Couple, No kids",NA,"Urban 10000 to 19999"
"1271","1711782089680100",2009,1940,1969,"Couple, No kids",NA,"Rural"
"1272","1711782089680200",2009,2006,2004,"Couple, with Kids",NA,"Rural"
"1273","1711782112370100",2009,2002,2002,"Single",NA,"Urban 10000 to 19999"
"1274","1711782117610100",2009,1935,1988,"Single",NA,"Rural"
"1275","1711914044120100",2009,1980,1980,"Single",NA,"Urban 200000 to 1999999"
"1276","1711914073510100",2009,1998,2009,"Single Parent",NA,"Urban 200000 to 1999999"
"1277","1711914104200100",2009,1948,1973,"Single",NA,"Urban 200000 to 1999999"
"1278","1711951020540100",2009,1996,1996,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1279","1711951051650100",2009,1998,1996,"Single",NA,"Urban 10000 to 19999"
"1280","1711951059260100",2009,2007,1974,"Single",NA,"Rural"
"1281","1711951067050100",2009,1985,1985,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1282","1711951067050101",2009,1985,1985,"Single",NA,"Urban 5000 to 9999"
"1283","1711951073230100",2009,1998,1972,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1284","1711951073510100",2009,2006,2006,"Single",NA,"Urban 10000 to 19999"
"1285","1711951073510101",2009,2008,2008,"Single",NA,"Urban 10000 to 19999"
"1286","1712232012180100",2009,2006,2006,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1287","1712232014970100",2009,2006,2006,"Single Parent",NA,"Urban 50000 to 99999"
"1288","1712232023470100",2009,1997,1997,"Single",NA,"Urban 100000 to 199999"
"1289","1712232051770100",2009,2004,2004,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1290","1712232059550100",2009,1998,1998,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1291","1712303020920100",2009,1988,1988,"Couple, No kids",NA,"Urban 100000 to 199999"
"1292","1712303057530100",2009,1977,1970,"Single",NA,"Rural"
"1293","1712303078730100",2009,1974,1994,"Couple, No kids",NA,"Rural"
"1294","1712303113300101",2009,2005,2005,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1295","1712323045130100",2009,1997,1997,"Single Parent",NA,"Urban 50000 to 99999"
"1296","1712323045130101",2009,2007,2006,"Single Parent",NA,"Urban 50000 to 99999"
"1297","1712323082450100",2009,1991,2001,"Couple, with Kids",NA,"Rural"
"1298","1712323106580100",2009,1948,1987,"Other",NA,"Rural"
"1299","1712323109060100",2009,1937,1989,"Single",NA,"Rural"
"1300","1712356025180100",2009,2002,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1301","1712356042000100",2009,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"1302","1712356055140100",2009,1997,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1303","1712356057410100",2009,1973,1973,"Single",NA,"Urban 200000 to 1999999"
"1304","1712379018040100",2009,1996,1996,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1305","1712379020540100",2009,1957,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1306","1712379044120100",2009,1951,1951,"Single",NA,"Urban 2000 to 4999"
"1307","1712379051020100",2009,1985,1985,"Couple, No kids",NA,"Rural"
"1308","1712379073620100",2009,1980,1980,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1309","1712379095500100",2009,2003,2001,"Couple, with Kids",NA,"Rural"
"1310","1712380001000100",2009,1994,1994,"Single",NA,"Rural"
"1311","1712380015750100",2009,1992,1992,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1312","1712380082030100",2009,1997,1997,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1313","1712380102990100",2009,1998,1998,"Single",NA,"Urban 50000 to 99999"
"1314","1712406032540100",2009,1998,1998,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1315","1712406067050100",2009,1989,2006,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1316","1712406101420100",2009,1997,1997,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1317","1712406109060100",2009,2002,2002,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1318","1712406114960100",2009,2008,1999,"Single",NA,"Urban 5000 to 9999"
"1319","1712466020920100",2009,1943,1983,"Couple, No kids",NA,"Rural"
"1320","1712466055140100",2009,2007,2007,"Single",NA,"Urban 20000 to 49999"
"1321","1712466057410100",2009,1976,1976,"Couple, No kids",NA,"Rural"
"1322","1712477053790100",2009,2007,2007,"Couple, with Kids",NA,"Rural"
"1323","1712477104200100",2009,1998,1998,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1324","1712478010270100",2009,2009,2009,"Single Parent",NA,"Urban 100000 to 199999"
"1325","1712478030630100",2009,1998,1994,"Couple, No kids",NA,"Urban 2000 to 4999"
"1326","1712566032540100",2009,1997,1997,"Couple, with Kids",NA,"Urban 20000 to 49999"
"1327","1712566045130100",2009,1997,1994,"Couple, No kids",NA,"Rural"
"1328","1712566051770100",2009,1925,1975,"Single",NA,"Rural"
"1329","1712566067050100",2009,2008,2008,"Single",NA,"Urban 20000 to 49999"
"1330","1712566073510100",2009,1991,1991,"Couple, No kids",NA,"Rural"
"1331","1712566122680100",2009,1989,1978,"Single",NA,"Rural"
"1332","1712566125520100",2009,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1333","1712573073230100",2009,1971,1971,"Single",NA,"Urban 200000 to 1999999"
"1334","1712573081230100",2009,2008,2008,"Couple, No kids",NA,"Urban 20000 to 49999"
"1335","1712573106580100",2009,1997,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1336","1712573122000100",2009,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1337","1800010034710100",2009,1987,1987,"Couple, with Kids",NA,"Paris"
"1338","1800010109060100",2009,1973,1973,"Single",NA,"Paris"
"1339","1800010117610100",2009,2007,2007,"Single",NA,"Paris"
"1340","1800020040580100",2009,2003,1997,"Couple, No kids",NA,"Urban 50000 to 99999"
"1341","1800020088460100",2009,2006,2006,"Single",NA,"Urban 10000 to 19999"
"1342","1800020110640100",2009,2007,2007,"Couple, No kids",NA,"Urban 100000 to 199999"
"1343","1800149059260100",2009,1982,1982,"Couple, No kids",NA,"Rural"
"1344","1800149102990100",2009,1981,1980,"Couple, No kids",NA,"Rural"
"1345","1800149102990102",2009,2009,2009,"Couple, No kids",NA,"Rural"
"1346","1800177010270100",2009,1981,1981,"Couple, No kids",NA,"Urban 10000 to 19999"
"1347","1800177109060100",2009,2000,1999,"Single",NA,"Urban 10000 to 19999"
"1348","1800177117610100",2009,1983,1983,"Couple, No kids",NA,"Urban 10000 to 19999"
"1349","1800177117610300",2009,2009,2009,"Couple, No kids",NA,"Rural"
"1350","1800177118740100",2009,1947,1976,"Single",NA,"Urban 100000 to 199999"
"1351","1800177123980100",2009,2008,2008,"Single",NA,"Urban 5000 to 9999"
"1352","1800177123980101",2009,2005,2004,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1353","1800339014970100",2009,2007,2007,"Couple, with Kids",NA,"Rural"
"1354","1800339051770100",2009,2001,2001,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1355","1800339109060100",2009,2009,2009,"Couple, No kids",NA,"Urban 2000 to 4999"
"1356","1800339122000100",2009,2008,2008,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1357","1800443051650100",2009,1980,1985,"Couple, with Kids",NA,"Rural"
"1358","1800443053790100",2009,1986,1986,"Couple, with Kids",NA,"Rural"
"1359","1800443102990100",2009,1997,1997,"Single",NA,"Urban 20000 to 49999"
"1360","1800443114960100",2009,1984,1984,"Couple, No kids",NA,"Rural"
"1361","1800443114960101",2009,2007,2007,"Couple, with Kids",NA,"Rural"
"1362","1800493012620100",2009,1949,1952,"Single",NA,"Rural"
"1363","1800493020540100",2009,1994,1994,"Single",NA,"Urban 20000 to 49999"
"1364","1800493042350100",2009,2006,2006,"Couple, No kids",NA,"Urban 50000 to 99999"
"1365","1800493078730100",2009,2002,2002,"Single",NA,"Urban 50000 to 99999"
"1366","1800496032540100",2009,2008,2002,"Couple, with Kids",NA,"Rural"
"1367","1800496043310100",2009,2002,2002,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1368","1800496064920100",2009,1982,1982,"Single",NA,"Urban 200000 to 1999999"
"1369","1800496075690100",2009,2005,2005,"Couple, with Kids",NA,"Rural"
"1370","1800496084110100",2009,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"1371","1800496087500100",2009,1979,1988,"Other",NA,"Urban 200000 to 1999999"
"1372","1800528020060100",2009,1967,1967,"Single",NA,"Urban 200000 to 1999999"
"1373","1800528084110100",2009,1981,1992,"Single",NA,"Urban 200000 to 1999999"
"1374","1800597016060100",2009,1985,1985,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1375","1800597044120100",2009,2001,2000,"Single",NA,"Urban 200000 to 1999999"
"1376","1800597067860100",2009,1987,1970,"Single",NA,"Urban 200000 to 1999999"
"1377","1800597086440100",2009,2004,NA,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1378","1800597117610100",2009,2004,2004,"Couple, No kids",NA,"Rural"
"1379","1800612017600100",2009,2002,2002,"Single",NA,"Urban 20000 to 49999"
"1380","1800612023470100",2009,1994,1994,"Single",NA,"Rural"
"1381","1800612075690100",2009,2007,2007,"Single",NA,"Rural"
"1382","1800612082030100",2009,1977,1977,"Couple, No kids",NA,"Urban 100000 to 199999"
"1383","1800612088460100",2009,1997,1996,"Single Parent",NA,"Rural"
"1384","1800612114960100",2009,1962,1964,"Single",NA,"Rural"
"1385","1800707012620100",2009,1987,1987,"Couple, with Kids",NA,"Paris"
"1386","1800707031690100",2009,2005,2005,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1387","1800707040580100",2009,2007,2007,"Couple, with Kids",NA,"Urban 20000 to 49999"
"1388","1800707043310100",2009,1994,1994,"Single",NA,"Paris"
"1389","1800707052310100",2009,2006,2006,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1390","1800707104200100",2009,2001,2000,"Couple, with Kids",NA,"Paris"
"1391","1800707118740100",2009,1988,1988,"Other",NA,"Rural"
"1392","1800707122000100",2009,1985,1985,"Single",NA,"Rural"
"1393","1800742057590100",2009,2008,2009,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1394","1800742103840100",2009,2007,2007,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1395","1800742121140100",2009,1967,1967,"Single",NA,"Urban 5000 to 9999"
"1396","1800772001000100",2009,1977,1977,"Couple, No kids",NA,"Urban 100000 to 199999"
"1397","1800772017390100",2009,1991,1991,"Single",NA,"Urban 50000 to 99999"
"1398","1800772018040100",2009,1971,1971,"Couple, with Kids",NA,"Rural"
"1399","1800772026420100",2009,2003,2003,"Single Parent",NA,"Urban 50000 to 99999"
"1400","1800772058220100",2009,1989,1989,"Couple, with Kids",NA,"Rural"
"1401","1800772067860100",2009,1982,1981,"Couple, with Kids",NA,"Rural"
"1402","1800772067860101",2009,2008,2008,"Couple, No kids",NA,"Rural"
"1403","1800772109060100",2009,1978,1978,"Single",NA,"Rural"
"1404","1800817079230100",2009,1985,1985,"Single",NA,"Urban 5000 to 9999"
"1405","1800817119630100",2009,2002,2002,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1406","1800820057590100",2009,1997,1997,"Couple, with Kids",NA,"Urban 20000 to 49999"
"1407","1800820122680100",2009,1981,1981,"Single",NA,"Urban 50000 to 99999"
"1408","1800896034710100",2009,2001,2002,"Couple, with Kids",NA,"Paris"
"1409","1800896040950100",2009,2000,2007,"Couple, with Kids",NA,"Paris"
"1410","1800896053790100",2009,1989,1989,"Couple, No kids",NA,"Paris"
"1411","1800896063150100",2009,1997,1997,"Single",NA,"Paris"
"1412","1800898032540100",2009,1981,1973,"Single",NA,"Rural"
"1413","1800898043310100",2009,1982,1982,"Couple, with Kids",NA,"Rural"
"1414","1800898043310101",2009,2006,2006,"Single",NA,"Urban 2000 to 4999"
"1415","1800898059260100",2009,1996,1996,"Single",NA,"Urban 200000 to 1999999"
"1416","1800913001000100",2009,1999,1999,"Couple, with Kids",NA,"Rural"
"1417","1800913026420100",2009,1967,1966,"Single Parent",NA,"Rural"
"1418","1800913099400100",2009,1948,1948,"Couple, No kids",NA,"Rural"
"1419","1800913101960100",2009,1976,1976,"Couple, No kids",NA,"Rural"
"1420","1800913106930100",2009,1986,1986,"Couple, with Kids",NA,"Rural"
"1421","1800913117610100",2009,1987,1987,"Couple, with Kids",NA,"Rural"
"1422","1801013017600100",2009,2007,2007,"Couple, No kids",NA,"Urban 50000 to 99999"
"1423","1801013095380100",2009,1991,1991,"Couple, No kids",NA,"Rural"
"1424","1801042016060100",2009,1979,1979,"Couple, No kids",NA,"Rural"
"1425","1801042104200100",2009,1976,1976,"Single Parent",NA,"Urban 2000 to 4999"
"1426","1801042106930102",2009,2007,2007,"Single",NA,"Urban 200000 to 1999999"
"1427","1801042115750100",2009,1979,1979,"Couple, No kids",NA,"Rural"
"1428","1801042125520100",2009,1981,1981,"Couple, No kids",NA,"Rural"
"1429","1801181064920100",2009,2004,2006,"Couple, No kids",NA,"Urban 50000 to 99999"
"1430","1801386051650100",2009,2002,2002,"Single",NA,"Paris"
"1431","1801386055140100",2009,1971,1971,"Couple, No kids",NA,"Paris"
"1432","1801386078730100",2009,1999,1999,"Single",NA,"Paris"
"1433","1801483020060100",2009,2007,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1434","1801483020060101",2009,2008,2008,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1435","1801483051650100",2009,1998,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1436","1801483058220100",2009,2003,2003,"Couple, with Kids",NA,"Rural"
"1437","1801483095380100",2009,1999,1999,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1438","1801483099390100",2009,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"1439","1801483108800100",2009,2008,2008,"Single",NA,"Urban 20000 to 49999"
"1440","1801497040950100",2009,2000,2000,"Couple, with Kids",NA,"Rural"
"1441","1801575011670100",2009,1996,1996,"Single",NA,"Rural"
"1442","1801575057410100",2009,1982,1995,"Single",NA,"Rural"
"1443","1801580023850100",2009,2001,2001,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1444","1801580052310100",2009,1997,1997,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1445","1801580075690100",2009,2009,2009,"Other",NA,"Urban 200000 to 1999999"
"1446","1801607016060100",2009,1996,1989,"Couple, No kids",NA,"Rural"
"1447","1801607031690100",2009,2003,2003,"Couple, with Kids",NA,"Rural"
"1448","1801607055140100",2009,2008,2008,"Couple, with Kids",NA,"Urban 20000 to 49999"
"1449","1801607066630100",2009,1983,1983,"Single",NA,"Urban 20000 to 49999"
"1450","1801686012930100",2009,2007,2007,"Other",NA,"Paris"
"1451","1801686092030100",2009,2002,2002,"Couple, with Kids",NA,"Paris"
"1452","1801728001240100",2009,2005,2004,"Couple, No kids",NA,"Paris"
"1453","1801728014970100",2009,1992,1992,"Single",NA,"Paris"
"1454","1801728087500100",2009,2004,2004,"Couple, with Kids",NA,"Paris"
"1455","1801728125520100",2009,1980,1975,"Single",NA,"Paris"
"1456","1801746057410100",2009,2005,2005,"Couple, No kids",NA,"Rural"
"1457","1801746101960100",2009,1997,1997,"Couple, No kids",NA,"Urban 20000 to 49999"
"1458","1801787030630100",2009,1990,1990,"Couple, with Kids",NA,"Paris"
"1459","1801787091130100",2009,2003,2003,"Single Parent",NA,"Paris"
"1460","1802178017390100",2009,2004,2004,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1461","1802178040580100",2009,1988,1988,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1462","1802178082450100",2009,1995,1995,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1463","1802178113300100",2009,1998,1996,"Couple, with Kids",NA,"Urban 5000 to 9999"
"1464","1802178118740100",2009,1997,1997,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1465","1802178123980100",2009,1991,1991,"Couple, with Kids",NA,"Urban 20000 to 49999"
"1466","1802243082030100",2009,1955,1955,"Couple, No kids",NA,"Rural"
"1467","1802243082450100",2009,1984,1984,"Single",NA,"Rural"
"1468","1802243108800100",2009,1963,1967,"Single",NA,"Rural"
"1469","1802243109060100",2009,1963,1964,"Single",NA,"Urban 2000 to 4999"
"1470","1802243117610100",2009,1996,1996,"Couple, No kids",NA,"Rural"
"1471","1802243118640100",2009,1959,1959,"Single Parent",NA,"Urban 20000 to 49999"
"1472","1802264082450100",2009,1997,1996,"Single",NA,"Rural"
"1473","1802264086440100",2009,1957,1957,"Single",NA,"Urban 2000 to 4999"
"1474","1802264117610100",2009,1972,1965,"Couple, No kids",NA,"Rural"
"1475","1802363014970100",2009,1984,1999,"Single",NA,"Urban 2000 to 4999"
"1476","1802363018040100",2009,1993,1993,"Single",NA,"Urban 100000 to 199999"
"1477","1802363040580100",2009,1976,1976,"Single",NA,"Urban 2000 to 4999"
"1478","1802363067050100",2009,1985,1985,"Couple, No kids",NA,"Urban 2000 to 4999"
"1479","1802363067050101",2009,1985,1985,"Single",NA,"Urban 2000 to 4999"
"1480","1802363095500100",2009,2005,2004,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1481","1802363113300100",2009,2000,2000,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1482","1802492001240100",2009,2009,2008,"Couple, No kids",NA,"Urban 100000 to 199999"
"1483","1802492039370100",2009,2005,2005,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1484","1802492066630100",2009,2006,2006,"Couple, with Kids",NA,"Urban 2000 to 4999"
"1485","1802492073230100",2009,1987,1987,"Couple, with Kids",NA,"Urban 100000 to 199999"
"1486","1802492082450100",2009,1980,1980,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"1487","1802603017390100",2009,1945,1993,"Couple, No kids",NA,"Urban 5000 to 9999"
"1488","1802603122000100",2009,1999,1999,"Couple, with Kids",NA,"Urban 50000 to 99999"
"1489","1802651011670100",2009,1989,1989,"Couple, with Kids",NA,"Urban 20000 to 49999"
"1490","1802682053790100",2009,2004,2001,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1491","1802682059550100",2009,1977,1976,"Couple, No kids",NA,"Rural"
"1492","1802682088460100",2009,1986,1986,"Couple, with Kids",NA,"Urban 10000 to 19999"
"1493","1802682126670100",2009,1991,1990,"Couple, with Kids",NA,"Rural"
"1494","1802738012930100",2009,2002,2002,"Single",NA,"Urban 200000 to 1999999"
"1495","1802738051650100",2009,1978,1978,"Couple, No kids",NA,"Urban 200000 to 1999999"
"1496","1802738059260100",2009,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"1497","1802827088460100",2009,1949,1964,"Single",NA,"Urban 50000 to 99999"
"1498","1802827102990100",2009,2004,2004,"Single",NA,"Rural"
"1499","1802827125520100",2009,2002,2002,"Single Parent",NA,"Urban 10000 to 19999"
"1500","1802837067050100",2009,1996,1996,"Single",NA,"Urban 5000 to 9999"
"1501","1802837112370100",2009,1961,1975,"Single",NA,"Urban 20000 to 49999"
"1502","1802837118640100",2009,1960,1960,"Couple, No kids",NA,"Urban 5000 to 9999"
