"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"55","1120017708750010004","1200177087500100",2004,"Inactive",0,"","Female",6,NA
"56","1120017708750010005","1200177087500100",2004,"Inactive",0,"","Female",5,NA
"57","1120017708750010006","1200177087500100",2004,"Unemployed",0,"","Male",37,0
"58","1120017710299010001","1200177102990100",2004,"Retired",1,"","Male",75,0
"59","1120017710299010002","1200177102990100",2004,"Inactive",0,"","Female",73,0
"60","1120033902054010001","1200339020540100",2004,"Employed",1,"68","Female",58,8134
"61","1120033902054010002","1200339020540100",2004,"Retired",0,"","Male",65,0
"62","1120033902054010003","1200339020540100",2004,"Employed",0,"68","Male",38,23583
"63","1120033902642010001","1200339026420100",2004,"Retired",1,"","Male",77,0
"64","1120033902642010002","1200339026420100",2004,"Retired",0,"","Female",74,0
"65","1120033903254010001","1200339032540100",2004,"Employed",1,"23","Male",23,19710
"66","1120033903254010002","1200339032540100",2004,"Inactive",0,"","Male",1,NA
"67","1120033908203010001","1200339082030100",2004,"Employed",1,"54","Female",42,14433
"68","1120033908203010002","1200339082030100",2004,"Employed",0,"34","Male",49,19588
"69","1120033908203010003","1200339082030100",2004,"Inactive",0,"","Female",17,0
"70","1120033908203010004","1200339082030100",2004,"Inactive",0,"","Female",13,NA
"71","1120033908203010005","1200339082030100",2004,"Inactive",0,"","Male",3,NA
"72","1120033908411010001","1200339084110100",2004,"Employed",1,"53","Male",53,17543
"73","1120033908411010002","1200339084110100",2004,"Employed",0,"52","Female",46,25696
"74","1120033908411010003","1200339084110100",2004,"Inactive",0,"","Female",19,0
"75","1120033908846010001","1200339088460100",2004,"Employed",1,"31","Male",62,0
"76","1120033910142010001","1200339101420100",2004,"Retired",1,"","Male",59,30758
"77","1120033910880010001","1200339108800100",2004,"Inactive",1,"","Female",64,0
"78","1120033910880010002","1200339108800100",2004,"Employed",0,"54","Female",35,17435
"79","1120033910880010003","1200339108800100",2004,"Employed",0,"21","Male",37,0
"80","1120033910880010004","1200339108800100",2004,"Inactive",0,"","Male",10,NA
"81","1120033910880010005","1200339108800100",2004,"Inactive",0,"","Male",5,NA
"82","1120033911575010001","1200339115750100",2004,"Employed",1,"54","Female",20,5696
"83","1120044301804010001","1200443018040100",2004,"Employed",1,"21","Male",51,0
"84","1120044301804010002","1200443018040100",2004,"Retired",0,"","Female",59,0
"85","1120044301804010003","1200443018040100",2004,"Employed",0,"63","Male",27,7581
"86","1120044305741010001","1200443057410100",2004,"Inactive",1,"","Male",55,0
"87","1120044305741010002","1200443057410100",2004,"Employed",0,"22","Female",52,0
"88","1120044307873010001","1200443078730100",2004,"Employed",1,"62","Female",53,18487
"89","1120044309550010001","1200443095500100",2004,"Employed",1,"37","Female",57,35063
"90","1120044310384010001","1200443103840100",2004,"Employed",1,"53","Male",22,18823
"91","1120049300124010001","1200493001240100",2004,"Retired",1,"","Female",67,0
"92","1120049301027010001","1200493010270100",2004,"Unemployed",1,"","Female",36,0
"93","1120049301027010002","1200493010270100",2004,"Employed",0,"68","Male",31,0
"94","1120049301027010003","1200493010270100",2004,"Inactive",0,"","Female",8,NA
"95","1120049301027010004","1200493010270100",2004,"Inactive",0,"","Female",8,NA
"96","1120049302385010001","1200493023850100",2004,"Employed",1,"55","Male",38,19214
"97","1120049302385010002","1200493023850100",2004,"Employed",0,"55","Female",32,15974
"98","1120049302385010003","1200493023850100",2004,"Inactive",0,"","Female",9,NA
"99","1120049302385010004","1200493023850100",2004,"Inactive",0,"","Female",7,NA
"100","1120049304412010001","1200493044120100",2004,"Inactive",1,"","Female",58,0
"101","1120049305231010001","1200493052310100",2004,"Unemployed",1,"","Male",37,7648
"102","1120049308968010001","1200493089680100",2004,"Retired",1,"","Female",71,0
"103","1120049310658010001","1200493106580100",2004,"Employed",1,"55","Female",37,14922
"104","1120049310658010002","1200493106580100",2004,"Inactive",0,"","Male",15,NA
"105","1120049310658010003","1200493106580100",2004,"Inactive",0,"","Female",4,NA
"106","1120049602006010001","1200496020060100",2004,"Retired",1,"","Female",70,0
"107","1120049603471010001","1200496034710100",2004,"Inactive",1,"34","Female",21,6919
"108","1120049603937010001","1200496039370100",2004,"Retired",1,"","Female",83,0
"109","1120049604513010001","1200496045130100",2004,"Employed",1,"37","Male",57,53824
"110","1120049604513010002","1200496045130100",2004,"Employed",0,"55","Female",54,29015
"111","1120049607873010001","1200496078730100",2004,"Employed",1,"31","Male",49,0
"112","1120049607873010002","1200496078730100",2004,"Employed",0,"31","Female",49,0
"113","1120049607873010003","1200496078730100",2004,"Inactive",0,"","Female",15,NA
"114","1120049607873010004","1200496078730100",2004,"Inactive",0,"","Female",12,NA
"115","1120049607873010005","1200496078730100",2004,"Inactive",0,"","Male",10,NA
"116","1120049608968010001","1200496089680100",2004,"Employed",1,"21","Male",33,0
"117","1120049608968010002","1200496089680100",2004,"Inactive",0,"","Female",30,2021
"118","1120049608968010003","1200496089680100",2004,"Inactive",0,"","Male",11,NA
"119","1120049608968010004","1200496089680100",2004,"Inactive",0,"","Male",5,NA
"120","1120049609550010001","1200496095500100",2004,"Employed",1,"62","Male",36,9499
"121","1120049609550010002","1200496095500100",2004,"Employed",0,"54","Female",37,31358
"122","1120049609550010003","1200496095500100",2004,"Inactive",0,"","Male",11,NA
"123","1120049609939010001","1200496099390100",2004,"Employed",1,"46","Male",47,27796
"124","1120049609939010002","1200496099390100",2004,"Employed",0,"56","Female",50,0
"125","1120049609939010003","1200496099390100",2004,"Inactive",0,"","Female",11,NA
"126","1120049610196010001","1200496101960100",2004,"Employed",1,"48","Male",56,34127
"127","1120049610196010002","1200496101960100",2004,"Employed",0,"56","Female",49,19554
"128","1120049612268010001","1200496122680100",2004,"Employed",1,"42","Male",27,23116
"129","1120049612268010002","1200496122680100",2004,"Employed",0,"43","Female",27,0
"130","1120052801316010001","1200528013160100",2004,"Employed",1,"46","Female",23,9706
"131","1120052801707010001","1200528017070100",2004,"Employed",1,"63","Male",27,22358
"132","1120052801707010002","1200528017070100",2004,"Inactive",0,"","Female",23,0
"133","1120052803959010001","1200528039590100",2004,"Inactive",1,"","Female",71,0
"134","1120052805231010001","1200528052310100",2004,"Retired",1,"","Male",68,0
"135","1120052805231010002","1200528052310100",2004,"Retired",0,"","Female",67,0
"136","1120052805822010001","1200528058220100",2004,"Employed",1,"55","Male",44,38463
"137","1120052805822010002","1200528058220100",2004,"Inactive",0,"","Female",17,NA
"138","1120052805822010003","1200528058220100",2004,"Inactive",0,"","Female",13,NA
"139","1120052812268010001","1200528122680100",2004,"Inactive",1,"","Female",23,0
"140","1120052812268010002","1200528122680100",2004,"Employed",0,"67","Male",25,4959
"141","1120059702054010001","1200597020540100",2004,"Employed",1,"47","Male",55,27359
"142","1120059702054010002","1200597020540100",2004,"Employed",0,"33","Female",53,31067
"143","1120059702054010003","1200597020540100",2004,"Inactive",0,"","Female",21,0
"144","1120059703063010001","1200597030630100",2004,"Inactive",1,"","Male",32,2438
"145","1120059703063010002","1200597030630100",2004,"Employed",0,"46","Female",24,25196
"146","1120059703322010001","1200597033220100",2004,"Retired",1,"","Female",82,0
"147","1120059705753010001","1200597057530100",2004,"Employed",1,"48","Male",41,23906
"148","1120059705753010002","1200597057530100",2004,"Employed",0,"52","Female",34,16414
"149","1120059705753010003","1200597057530100",2004,"Inactive",0,"","Male",6,NA
"150","1120059705753010004","1200597057530100",2004,"Inactive",0,"","Female",3,NA
"151","1120059707351010001","1200597073510100",2004,"Employed",1,"46","Male",39,23222
"152","1120059710384010001","1200597103840100",2004,"Employed",1,"38","Male",41,51169
"153","1120059710384010002","1200597103840100",2004,"Employed",0,"52","Female",44,13937
"154","1120059710384010003","1200597103840100",2004,"Inactive",0,"","Female",17,0
"155","1120059710384010004","1200597103840100",2004,"Inactive",0,"","Male",15,NA
"156","1120059710384010005","1200597103840100",2004,"Inactive",0,"","Male",13,NA
"157","1120059711845010001","1200597118450100",2004,"Employed",1,"47","Male",35,19257
"158","1120059711845010002","1200597118450100",2004,"Employed",0,"43","Female",33,30673
"159","1120059711845010003","1200597118450100",2004,"Inactive",0,"","Female",8,NA
"160","1120059711845010004","1200597118450100",2004,"Inactive",0,"","Female",6,NA
"161","1120059711845010005","1200597118450100",2004,"Inactive",0,"","Male",0,NA
"162","1120059712398010001","1200597123980100",2004,"Employed",1,"46","Female",51,23954
"163","1120061201606010001","1200612016060100",2004,"Retired",1,"","Male",61,0
"164","1120061201606010002","1200612016060100",2004,"Retired",0,"","Female",63,0
"165","1120061205102010001","1200612051020100",2004,"Unemployed",1,"","Male",39,0
"166","1120061205102010002","1200612051020100",2004,"Employed",0,"37","Female",37,45836
"167","1120061205102010003","1200612051020100",2004,"Inactive",0,"","Male",9,NA
"168","1120061205102010004","1200612051020100",2004,"Inactive",0,"","Male",7,NA
"169","1120061205165010001","1200612051650100",2004,"Retired",1,"","Male",64,0
"170","1120061205165010002","1200612051650100",2004,"Retired",0,"","Female",56,0
"171","1120061205379010001","1200612053790100",2004,"Employed",1,"67","Female",54,18399
"172","1120061205379010002","1200612053790100",2004,"Inactive",0,"","Male",20,0
"173","1120061209113010001","1200612091130100",2004,"Inactive",1,"","Female",59,0
"174","1120061209113010002","1200612091130100",2004,"Unemployed",0,"","Male",22,7074
"175","1120061209550010001","1200612095500100",2004,"Inactive",1,"","Female",30,0
"176","1120061209550010002","1200612095500100",2004,"Employed",0,"62","Male",34,19273
"177","1120061209550010003","1200612095500100",2004,"Inactive",0,"","Male",4,NA
"178","1120061209550010004","1200612095500100",2004,"Inactive",0,"","Male",1,NA
"179","1120070702721010001","1200707027210100",2004,"Retired",1,"","Male",65,0
"180","1120070702721010002","1200707027210100",2004,"Retired",0,"","Female",66,0
"181","1120070703959010001","1200707039590100",2004,"Employed",1,"62","Male",27,15478
"182","1120070703959010002","1200707039590100",2004,"Employed",0,"55","Female",23,15930
"183","1120070703959010003","1200707039590100",2004,"Inactive",0,"","Male",1,NA
"184","1120070704235010001","1200707042350100",2004,"Employed",1,"54","Female",59,29472
"185","1120070704235010002","1200707042350100",2004,"Employed",0,"45","Male",23,903
"186","1120070708123010001","1200707081230100",2004,"Employed",1,"69","Male",44,18183
"187","1120070708123010002","1200707081230100",2004,"Employed",0,"48","Female",39,1143
"188","1120070708123010003","1200707081230100",2004,"Inactive",0,"","Male",15,NA
"189","1120070708123010004","1200707081230100",2004,"Inactive",0,"","Female",11,NA
"190","1120070709939010001","1200707099390100",2004,"Employed",1,"21","Male",57,28235
"191","1120070709939010002","1200707099390100",2004,"Employed",0,"56","Female",56,4379
"192","1120074202006010001","1200742020060100",2004,"Retired",1,"","Female",61,0
"193","1120074202054010001","1200742020540100",2004,"Employed",1,"67","Male",29,16106
"194","1120074202054010002","1200742020540100",2004,"Employed",0,"56","Female",23,15180
"195","1120074206786010001","1200742067860100",2004,"Retired",1,"","Male",79,0
"196","1120074206786010002","1200742067860100",2004,"Retired",0,"","Female",75,0
"197","1120074210906010001","1200742109060100",2004,"Retired",1,"","Male",71,0
"198","1120074210906010002","1200742109060100",2004,"Retired",0,"","Female",64,0
"199","1120074211761010001","1200742117610100",2004,"Retired",1,"","Female",82,0
"200","1120074212667010001","1200742126670100",2004,"Employed",1,"65","Male",34,20808
"201","1120074212667010002","1200742126670100",2004,"Employed",0,"67","Female",30,18740
"202","1120074212667010003","1200742126670100",2004,"Inactive",0,"","Male",8,NA
"203","1120074212667010004","1200742126670100",2004,"Inactive",0,"","Female",7,NA
"204","1120077201262010001","1200772012620100",2004,"Retired",1,"","Female",79,0
"205","1120077202385010001","1200772023850100",2004,"Employed",1,"68","Male",54,19656
"206","1120077202385010002","1200772023850100",2004,"Inactive",0,"","Female",52,0
"207","1120077203471010001","1200772034710100",2004,"Employed",1,"48","Male",32,26473
"208","1120077203471010002","1200772034710100",2004,"Employed",0,"43","Female",32,24324
"209","1120077203471010003","1200772034710100",2004,"Inactive",0,"","Male",4,NA
"210","1120077203471010004","1200772034710100",2004,"Inactive",0,"","Female",0,NA
"211","1120077204412010001","1200772044120100",2004,"Employed",1,"46","Male",39,32841
"212","1120077205231010001","1200772052310100",2004,"Unemployed",1,"","Male",52,0
"213","1120077205231010002","1200772052310100",2004,"Employed",0,"68","Female",41,13645
"214","1120077205231010003","1200772052310100",2004,"Inactive",0,"","Female",21,0
"215","1120077205231010004","1200772052310100",2004,"Unemployed",0,"","Male",20,0
"216","1120077205231010005","1200772052310100",2004,"Inactive",0,"","Male",17,0
"217","1120077205759010001","1200772057590100",2004,"Employed",1,"22","Male",53,0
"218","1120077205759010002","1200772057590100",2004,"Employed",0,"68","Female",18,0
"219","1120077205759010003","1200772057590100",2004,"Inactive",0,"","Female",14,NA
"220","1120077205759010004","1200772057590100",2004,"Inactive",0,"","Male",5,NA
"221","1120077205759010005","1200772057590100",2004,"Employed",0,"63","Male",20,15161
"222","1120077205759010006","1200772057590100",2004,"Inactive",0,"","Female",62,0
"223","1120077208203010001","1200772082030100",2004,"Employed",1,"43","Male",53,17110
"224","1120077208203010002","1200772082030100",2004,"Employed",0,"31","Female",56,127090
"225","1120077208203010003","1200772082030100",2004,"Inactive",0,"34","Male",24,2105
"226","1120077210299010001","1200772102990100",2004,"Employed",1,"52","Female",47,17406
"227","1120077210299010002","1200772102990100",2004,"Retired",0,"","Male",68,0
"228","1120077210880010001","1200772108800100",2004,"Employed",1,"38","Male",29,36778
"229","1120077210880010002","1200772108800100",2004,"Inactive",0,"","Female",23,0
"230","1120077210880010003","1200772108800100",2004,"Inactive",0,"","Male",3,NA
"231","1120077210880010004","1200772108800100",2004,"Inactive",0,"","Male",1,NA
"232","1120081703254010001","1200817032540100",2004,"Employed",1,"48","Male",48,24956
"233","1120081703254010002","1200817032540100",2004,"Retired",0,"","Female",82,0
"234","1120081706492010001","1200817064920100",2004,"Retired",1,"","Male",66,0
"235","1120081706492010002","1200817064920100",2004,"Retired",0,"","Female",58,26313
"236","1120081706492010003","1200817064920100",2004,"Employed",0,"","Male",27,NA
"237","1120081708411010001","1200817084110100",2004,"Inactive",1,"","Female",58,0
"238","1120081708411010002","1200817084110100",2004,"Retired",0,"","Male",68,0
"239","1120081709113010001","1200817091130100",2004,"Retired",1,"","Male",69,0
"240","1120081709113010002","1200817091130100",2004,"Retired",0,"","Female",62,0
"241","1120081710658010001","1200817106580100",2004,"Retired",1,"","Male",76,0
"242","1120081710658010002","1200817106580100",2004,"Inactive",0,"","Female",66,0
"243","1120081710906010001","1200817109060100",2004,"Unemployed",1,"","Male",50,0
"244","1120081711496010001","1200817114960100",2004,"Retired",1,"","Female",67,0
"245","1120081711845010001","1200817118450100",2004,"Employed",1,"22","Female",34,0
"246","1120081711845010002","1200817118450100",2004,"Employed",0,"46","Male",34,21781
"247","1120081711845010003","1200817118450100",2004,"Inactive",0,"","Male",2,NA
"248","1120082005102010001","1200820051020100",2004,"Employed",1,"38","Male",47,49666
"249","1120082005102010002","1200820051020100",2004,"Employed",0,"43","Female",46,21156
"250","1120082005102010003","1200820051020100",2004,"Employed",0,"45","Female",27,17683
"251","1120082005102010004","1200820051020100",2004,"Inactive",0,"","Male",22,0
"252","1120082005102010005","1200820051020100",2004,"Inactive",0,"","Male",10,NA
"253","1120082006705010001","1200820067050100",2004,"Employed",1,"56","Female",40,13920
"254","1120082006705010002","1200820067050100",2004,"Employed",0,"53","Male",47,38047
"255","1120082006705010003","1200820067050100",2004,"Employed",0,"54","Male",22,11913
"256","1120082006705010004","1200820067050100",2004,"Inactive",0,"","Male",17,0
"257","1120082006705010005","1200820067050100",2004,"Inactive",0,"","Male",9,NA
"258","1120082007323010001","1200820073230100",2004,"Retired",1,"","Male",61,0
"259","1120082007323010002","1200820073230100",2004,"Retired",0,"","Female",60,487
"260","1120082007323010003","1200820073230100",2004,"Employed",0,"63","Male",29,41434
"261","1120082009550010001","1200820095500100",2004,"Retired",1,"","Male",68,0
"262","1120082009550010002","1200820095500100",2004,"Retired",0,"","Female",70,0
"263","1120082011761010001","1200820117610100",2004,"Retired",1,"","Female",74,0
"264","1120082012200010001","1200820122000100",2004,"Employed",1,"53","Male",32,24611
"265","1120082012200010002","1200820122000100",2004,"Inactive",0,"","Female",33,0
"266","1120082012200010003","1200820122000100",2004,"Inactive",0,"","Male",13,NA
"267","1120082012200010004","1200820122000100",2004,"Inactive",0,"","Male",10,NA
"268","1120082012404010001","1200820124040100",2004,"Employed",1,"31","Male",48,0
"269","1120082012404010002","1200820124040100",2004,"Employed",0,"54","Female",47,7641
"270","1120082012404010003","1200820124040100",2004,"Inactive",0,"","Male",18,0
"271","1120082012404010004","1200820124040100",2004,"Inactive",0,"","Female",14,NA
"272","1120089600100010001","1200896001000100",2004,"Unemployed",1,"","Female",31,24146
"273","1120089600100010002","1200896001000100",2004,"Inactive",0,"","Male",6,NA
"274","1120089600100010003","1200896001000100",2004,"Inactive",0,"","Female",3,NA
"275","1120089601262010001","1200896012620100",2004,"Employed",1,"55","Male",36,31783
"276","1120089602054010001","1200896020540100",2004,"Inactive",1,"","Female",54,0
"277","1120089602054010002","1200896020540100",2004,"Unemployed",0,"","Male",27,0
"278","1120089602054010003","1200896020540100",2004,"Employed",0,"43","Female",22,1624
"279","1120089603063010001","1200896030630100",2004,"Employed",1,"38","Male",52,43306
"280","1120089603063010002","1200896030630100",2004,"Employed",0,"42","Female",52,33181
"281","1120089603063010003","1200896030630100",2004,"Inactive",0,"","Male",19,0
"282","1120089603063010004","1200896030630100",2004,"Inactive",0,"","Female",15,NA
"283","1120089603169010001","1200896031690100",2004,"Employed",1,"63","Male",45,29131
"284","1120089603169010002","1200896031690100",2004,"Employed",0,"46","Female",41,26602
"285","1120089603169010003","1200896031690100",2004,"Inactive",0,"","Male",15,NA
"286","1120089603169010004","1200896031690100",2004,"Inactive",0,"","Male",10,NA
"287","1120089605102010001","1200896051020100",2004,"Employed",1,"47","Male",42,36696
"288","1120089605102010002","1200896051020100",2004,"Employed",0,"67","Female",42,20920
"289","1120089605102010003","1200896051020100",2004,"Employed",0,"52","Female",22,20428
"290","1120089605102010004","1200896051020100",2004,"Inactive",0,"","Male",19,0
"291","1120089605102010005","1200896051020100",2004,"Inactive",0,"","Female",10,NA
"292","1120089605102010006","1200896051020100",2004,"Inactive",0,"","Female",8,NA
"293","1120089606786010001","1200896067860100",2004,"Employed",1,"46","Male",33,17110
"294","1120089608644010001","1200896086440100",2004,"Employed",1,"33","Male",32,29866
"295","1120089608644010002","1200896086440100",2004,"Employed",0,"46","Female",31,24496
"296","1120089611864010001","1200896118640100",2004,"Employed",1,"64","Male",46,27437
"297","1120089611864010002","1200896118640100",2004,"Employed",0,"54","Female",45,22818
"298","1120089611864010003","1200896118640100",2004,"Employed",0,"67","Male",20,9887
"299","1120089611864010004","1200896118640100",2004,"Inactive",0,"","Female",16,0
"300","1120089801497010001","1200898014970100",2004,"Employed",1,"69","Male",35,14237
"301","1120089801497010002","1200898014970100",2004,"Employed",0,"54","Female",33,14421
"302","1120089801497010003","1200898014970100",2004,"Inactive",0,"","Male",7,NA
"303","1120089801497010004","1200898014970100",2004,"Inactive",0,"","Male",4,NA
"304","1120089801804010001","1200898018040100",2004,"Employed",1,"22","Female",55,0
"305","1120089801804010002","1200898018040100",2004,"Employed",0,"48","Male",53,64623
"306","1120089802642010001","1200898026420100",2004,"Retired",1,"","Female",78,0
"307","1120089802721010001","1200898027210100",2004,"Retired",1,"","Male",81,0
"308","1120089802721010002","1200898027210100",2004,"Inactive",0,"","Female",79,0
"309","1120089807351010001","1200898073510100",2004,"Employed",1,"63","Male",31,18714
"310","1120089807351010002","1200898073510100",2004,"Employed",0,"33","Female",23,9247
"311","1120089808245010001","1200898082450100",2004,"Employed",1,"21","Male",60,0
"312","1120089808245010002","1200898082450100",2004,"Employed",0,"62","Female",55,17465
"313","1120089808968010001","1200898089680100",2004,"Retired",1,"","Female",55,24258
"314","1120089808968010002","1200898089680100",2004,"Retired",0,"","Male",56,7453
"315","1120089812667010001","1200898126670100",2004,"Retired",1,"","Female",81,0
"316","1120091301293010001","1200913012930100",2004,"Employed",1,"55","Female",43,60066
"317","1120091301293010002","1200913012930100",2004,"Inactive",0,"","Male",14,NA
"318","1120091301293010003","1200913012930100",2004,"Inactive",0,"","Female",9,NA
"319","1120091303169010001","1200913031690100",2004,"Inactive",1,"","Female",57,0
"320","1120091303169010002","1200913031690100",2004,"Employed",0,"38","Male",56,112381
"321","1120091303169010003","1200913031690100",2004,"Unemployed",0,"","Male",25,18332
"322","1120091304331010001","1200913043310100",2004,"Retired",1,"","Female",75,0
"323","1120091305177010001","1200913051770100",2004,"Employed",1,"62","Male",54,31677
"324","1120091305177010002","1200913051770100",2004,"Retired",0,"","Male",77,0
"325","1120091305177010003","1200913051770100",2004,"Employed",0,"47","Male",48,23079
"326","1120091307323010001","1200913073230100",2004,"Employed",1,"52","Female",37,17414
"327","1120091307323010002","1200913073230100",2004,"Employed",0,"62","Male",43,20481
"328","1120091307323010003","1200913073230100",2004,"Inactive",0,"","Female",10,NA
"329","1120091307323010004","1200913073230100",2004,"Inactive",0,"","Male",6,NA
"330","1120091309437010001","1200913094370100",2004,"Retired",1,"","Male",59,25151
"331","1120091309437010002","1200913094370100",2004,"Retired",0,"","Female",58,0
"332","1120091310299010001","1200913102990100",2004,"Retired",1,"","Female",72,0
"333","1120101301167010001","1201013011670100",2004,"Retired",1,"","Male",77,0
"334","1120101301167010002","1201013011670100",2004,"Retired",0,"","Female",74,0
"335","1120101304058010001","1201013040580100",2004,"Employed",1,"23","Male",58,134326
"336","1120101304058010002","1201013040580100",2004,"Employed",0,"65","Female",49,28577
"337","1120101305759010001","1201013057590100",2004,"Unemployed",1,"","Male",54,0
"338","1120101306315010001","1201013063150100",2004,"Retired",1,"","Female",71,0
"339","1120101306315010002","1201013063150100",2004,"Employed",0,"11","Male",43,0
"340","1120101307351010001","1201013073510100",2004,"Retired",1,"","Male",72,0
"341","1120101307351010002","1201013073510100",2004,"Retired",0,"","Female",65,0
"342","1120101308245010001","1201013082450100",2004,"Employed",1,"65","Male",34,17383
"343","1120101308245010002","1201013082450100",2004,"Employed",0,"55","Female",25,6403
"344","1120101308245010003","1201013082450100",2004,"Inactive",0,"","Male",3,NA
"345","1120101311845010001","1201013118450100",2004,"Retired",1,"","Female",83,0
"346","1120101311874010001","1201013118740100",2004,"Retired",1,"","Male",74,0
"347","1120101311874010002","1201013118740100",2004,"Retired",0,"","Female",71,0
"348","1120101311874010003","1201013118740100",2004,"Employed",0,"52","Male",61,19757
"349","1120101312114010001","1201013121140100",2004,"Employed",1,"68","Male",39,22441
"350","1120101312114010002","1201013121140100",2004,"Employed",0,"67","Female",33,15179
"351","1120101312114010003","1201013121140100",2004,"Unemployed",0,"","Male",20,0
"352","1120101312114010004","1201013121140100",2004,"Inactive",0,"","Male",16,NA
"353","1120101312114010005","1201013121140100",2004,"Inactive",0,"","Female",12,NA
"354","1120101312114010006","1201013121140100",2004,"Inactive",0,"","Male",13,NA
"355","1120101312398010001","1201013123980100",2004,"Employed",1,"62","Male",48,25720
"356","1120101312398010002","1201013123980100",2004,"Employed",0,"54","Female",45,19511
"357","1120101312398010003","1201013123980100",2004,"Inactive",0,"","Male",21,0
"358","1120104201739010001","1201042017390100",2004,"Employed",1,"31","Male",57,0
"359","1120104201739010002","1201042017390100",2004,"Employed",0,"31","Female",41,30455
"360","1120104202347010001","1201042023470100",2004,"Employed",1,"38","Female",30,37329
"361","1120104204058010001","1201042040580100",2004,"Employed",1,"63","Male",32,18193
"362","1120104204058010002","1201042040580100",2004,"Inactive",0,"","Female",28,0
