"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"38","1320546404058010001","3205464040580100",2017,"Employed",1,"33","Male",35,55924
"39","1310546405741010001","3105464057410100",2017,"Employed",1,"43","Female",61,49897
"40","1310546405741010002","3105464057410100",2017,"Inactive",0,NA,"Male",19,0
"41","1250546402054010001","2505464020540100",2017,"Retired",1,NA,"Male",87,0
"42","1310546409437010001","3105464094370100",2017,"Employed",1,"42","Male",61,108685
"43","1310546409437010002","3105464094370100",2017,"Employed",0,"46","Female",60,20781
"44","1310546409437010003","3105464094370100",2017,"Inactive",0,NA,"Male",20,0
"45","1310546409437010004","3105464094370100",2017,"Inactive",0,NA,"Female",18,0
"46","1310546409437010005","3105464094370100",2017,"Inactive",0,NA,"Female",15,NA
"47","1300546402092010001","3005464020920100",2017,"Employed",1,"46","Male",54,23029
"48","1300546402092010002","3005464020920100",2017,"Employed",0,"37","Female",50,95441
"49","1300546401606010001","3005464016060100",2017,"Employed",1,"23","Male",53,0
"50","1300546401606010002","3005464016060100",2017,"Inactive",0,NA,"Male",17,0
"51","1300546401606010003","3005464016060100",2017,"Inactive",0,NA,"Female",14,NA
"52","1320546402006010001","3205464020060100",2017,"Employed",1,"37","Male",46,115749
"53","1320546402006010002","3205464020060100",2017,"Employed",0,"37","Female",44,132674
"54","1320546402006010003","3205464020060100",2017,"Inactive",0,NA,"Female",19,0
"55","1320546402006010004","3205464020060100",2017,"Inactive",0,NA,"Male",17,0
"56","1300546408203010001","3005464082030100",2017,"Retired",1,NA,"Male",85,0
"57","1300546408203010002","3005464082030100",2017,"Inactive",0,NA,"Female",83,0
"58","1320546411845010001","3205464118450100",2017,"Employed",1,"37","Female",47,32507
"59","1320546411845010002","3205464118450100",2017,"Employed",0,"46","Male",47,33170
"60","1320546411845010003","3205464118450100",2017,"Inactive",0,"55","Female",21,4750
"61","1320546411845010004","3205464118450100",2017,"Inactive",0,NA,"Female",15,NA
"62","1310546401707010001","3105464017070100",2017,"Employed",1,"54","Female",44,41054
"63","1310546401707010002","3105464017070100",2017,"Employed",0,"33","Male",42,48070
"64","1310546401707010003","3105464017070100",2017,"Inactive",0,NA,"Female",15,NA
"65","1310546401707010004","3105464017070100",2017,"Inactive",0,NA,"Male",10,NA
"66","1310546401707010005","3105464017070100",2017,"Inactive",0,NA,"Female",6,NA
"67","1280546410196010001","2805464101960100",2017,"Retired",1,NA,"Female",78,0
"68","1300546410196010001","3005464101960100",2017,"Employed",1,"35","Male",52,89760
"69","1300546410196010002","3005464101960100",2017,"Employed",0,"35","Female",41,7521
"70","1300546410196010003","3005464101960100",2017,"Inactive",0,NA,"Female",10,NA
"71","1310546410196010001","3105464101960100",2017,"Employed",1,"37","Male",66,56372
"72","1320546410196010001","3205464101960100",2017,"Employed",1,"34","Female",35,31467
"73","1320546410196010002","3205464101960100",2017,"Employed",0,"46","Male",42,35782
"74","1320546410196010003","3205464101960100",2017,"Inactive",0,NA,"Female",0,NA
"75","1310546405102010002","3105464051020100",2017,"Employed",0,"46","Female",36,14968
"76","1310546405102010003","3105464051020100",2017,"Inactive",0,NA,"Female",12,NA
"77","1310546405102010001","3105464051020101",2017,"Employed",1,"21","Male",35,3459
"78","1280546412667010001","2805464126670100",2017,"Employed",1,"37","Male",36,71316
"79","1310546412667010001","3105464126670100",2017,"Employed",1,"31","Female",39,0
"80","1250546411575010001","2505464115750100",2017,"Employed",1,"31","Male",65,31442
"81","1250546411575010002","2505464115750100",2017,"Unemployed",0,NA,"Female",64,93728
"82","1250546411575010003","2505464115750100",2017,"Inactive",0,NA,"Male",26,5406
"83","1320546404235010001","3205464042350100",2017,"Retired",1,NA,"Female",70,0
"84","1300546409203010001","3005464092030100",2017,"Retired",1,NA,"Female",71,0
"85","1300546408245010001","3005464082450100",2017,"Employed",1,"34","Female",43,45525
"86","1300546408245010002","3005464082450100",2017,"Employed",0,"34","Male",42,88297
"87","1300546408245010003","3005464082450100",2017,"Inactive",0,NA,"Female",15,NA
"88","1300546408245010004","3005464082450100",2017,"Inactive",0,NA,"Female",12,NA
"89","1300546408245010005","3005464082450100",2017,"Inactive",0,NA,"Male",8,NA
"90","1320546401497010001","3205464014970100",2017,"Inactive",1,"37","Female",24,8022
"91","1320546401497010002","3205464014970100",2017,"Employed",0,"46","Male",24,40275
"92","1320546412406010001","3205464124060100",2017,"Employed",1,"38","Female",30,43012
"93","1250546410384010001","2505464103840100",2017,"Employed",1,"38","Female",48,55680
"94","1250546410384010002","2505464103840100",2017,"Employed",0,"34","Male",44,37969
"95","1250546410384010003","2505464103840100",2017,"Inactive",0,NA,"Male",10,NA
"96","1250546410384010004","2505464103840100",2017,"Inactive",0,NA,"Male",7,NA
"97","1280546410384010001","2805464103840100",2017,"Employed",1,"37","Male",30,52884
"98","1280546410384010002","2805464103840100",2017,"Employed",0,"34","Female",29,9525
"99","1300546410384010001","3005464103840100",2017,"Retired",1,NA,"Female",62,72652
"100","1300546410384010002","3005464103840100",2017,"Inactive",0,NA,"Female",23,0
"101","1300546403169010001","3005464031690100",2017,"Employed",1,"38","Male",39,63620
"102","1300546403169010002","3005464031690100",2017,"Employed",0,"46","Female",37,27257
"103","1300546403169010003","3005464031690100",2017,"Inactive",0,NA,"Male",4,NA
"104","1300546403169010004","3005464031690100",2017,"Inactive",0,NA,"Male",3,NA
"105","1320546403169010001","3205464031690100",2017,"Employed",1,"35","Female",52,48426
"106","1260546401739010001","2605464017390100",2017,"Employed",1,"63","Female",61,24800
"107","1260546401739010003","2605464017390100",2017,"Employed",0,"46","Female",25,4371
"108","1270546401739010001","2705464017390100",2017,"Retired",1,NA,"Male",72,0
"109","1320546401739010001","3205464017390100",2017,"Employed",1,"46","Female",34,39000
"110","1320546401739010002","3205464017390100",2017,"Unemployed",0,NA,"Female",35,31753
"111","1240546403471010001","2405464034710100",2017,"Employed",1,"35","Male",38,38952
"112","1240546403471010002","2405464034710100",2017,"Employed",0,"46","Female",35,20338
"113","1310546403471010001","3105464034710100",2017,"Employed",1,"43","Male",32,0
"114","1240546405822010001","2405464058220100",2017,"Employed",1,"22","Male",72,5496
"115","1240546405822010002","2405464058220100",2017,"Retired",0,NA,"Female",66,0
"116","1260546405822010001","2605464058220100",2017,"Employed",1,"38","Male",34,42654
"117","2260546405822010002","2605464058220100",2017,"Employed",0,"31","Female",33,497
"118","1240546405514010001","2405464055140100",2017,"Retired",1,NA,"Male",75,0
"119","1250546405514010001","2505464055140100",2017,"Employed",1,"43","Male",57,38172
"120","1250546405514010002","2505464055140100",2017,"Employed",0,"43","Female",50,0
"121","1250546405514010004","2505464055140100",2017,"Inactive",0,NA,"Male",22,0
"122","1270546405514010001","2705464055140100",2017,"Employed",1,"34","Female",40,29440
"123","1310546405514010001","3105464055140100",2017,"Employed",1,"31","Female",80,0
"124","1240546403063010001","2405464030630100",2017,"Employed",1,"56","Female",50,20296
"125","1240546403063010002","2405464030630100",2017,"Inactive",0,NA,"Female",11,NA
"126","1290546403063010001","2905464030630100",2017,"Retired",1,NA,"Female",65,0
"127","1320546403063010001","3205464030630100",2017,"Retired",1,NA,"Male",68,0
"128","1240546406705010001","2405464067050100",2017,"Employed",1,"62","Male",42,39338
"129","1310546406705010001","3105464067050100",2017,"Unemployed",1,NA,"Female",31,54070
"130","1260546410658010001","2605464106580100",2017,"Unemployed",1,NA,"Male",47,0
"131","1270546410658010001","2705464106580100",2017,"Unemployed",1,NA,"Male",62,26650
"132","2270546410658010002","2705464106580100",2017,"Employed",0,"37","Female",54,42101
"133","2270546410658010003","2705464106580100",2017,"Inactive",0,NA,"Female",19,0
"134","1290546410658010001","2905464106580100",2017,"Retired",1,NA,"Male",78,0
"135","1290546410658010002","2905464106580100",2017,"Inactive",0,NA,"Female",82,0
"136","1320546410658010001","3205464106580100",2017,"Retired",1,NA,"Male",65,0
"137","1240546405759010001","2405464057590100",2017,"Retired",1,NA,"Male",74,3158
"138","1250546405759010001","2505464057590100",2017,"Retired",1,NA,"Female",59,1059
"139","2250546405759010003","2505464057590100",2017,"Employed",0,"34","Female",45,57812
"140","1250546405759010002","2505464057590101",2017,"Employed",0,"42","Male",29,22769
"141","1300546405759010001","3005464057590100",2017,"Retired",1,NA,"Male",64,0
"142","1300546405759010002","3005464057590100",2017,"Employed",0,"31","Female",63,0
"143","1310546405759010001","3105464057590100",2017,"Retired",1,NA,"Female",76,0
"144","1320546401218010001","3205464012180100",2017,"Inactive",1,NA,"Female",65,0
"145","1320546401218010002","3205464012180100",2017,"Employed",0,"34","Male",65,55162
"146","1250546411330010001","2505464113300100",2017,"Employed",1,"34","Female",51,62881
"147","1310546411330010001","3105464113300100",2017,"Employed",1,"33","Male",43,37671
"148","1310546411330010002","3105464113300100",2017,"Employed",0,"33","Female",39,40813
"149","1310546411330010003","3105464113300100",2017,"Inactive",0,NA,"Female",1,NA
"150","1310546411330010004","3105464113300100",2017,"Inactive",0,NA,"Male",0,NA
"151","1320546409939010001","3205464099390100",2017,"Employed",1,"22","Female",61,96446
"152","1320546409939010002","3205464099390100",2017,"Employed",0,"22","Male",65,178953
"153","1300546407873010001","3005464078730100",2017,"Employed",1,"38","Male",34,45179
"154","1300546407873010002","3005464078730100",2017,"Employed",0,"34","Male",33,80541
"155","1290546401293010001","2905464012930100",2017,"Retired",1,NA,"Female",63,0
"156","1310546401293010001","3105464012930100",2017,"Retired",1,NA,"Male",76,0
"157","1310546401293010002","3105464012930100",2017,"Retired",0,NA,"Female",79,0
"158","1320546401293010001","3205464012930100",2017,"Employed",1,"38","Male",27,14310
"159","1270546410142010001","2705464101420100",2017,"Employed",1,"47","Male",37,46189
"160","2270546410142010002","2705464101420100",2017,"Employed",0,"43","Female",33,31648
"161","1300546410142010001","3005464101420100",2017,"Inactive",1,NA,"Male",24,31274
"162","1310546400124010001","3105464001240100",2017,"Retired",1,NA,"Male",70,0
"163","1310546400124010002","3105464001240100",2017,"Employed",0,"37","Female",62,57085
"164","1250546412114010001","2505464121140100",2017,"Employed",1,"34","Female",32,31718
"165","2250546412114010002","2505464121140100",2017,"Employed",0,"34","Male",30,34277
"166","1250546412114010003","2505464121140100",2017,"Inactive",0,NA,"Male",2,NA
"167","1270546412114010001","2705464121140100",2017,"Retired",1,NA,"Male",67,275
"168","1270546412114010002","2705464121140100",2017,"Retired",0,NA,"Female",67,35375
"169","1290546412114010001","2905464121140100",2017,"Employed",1,"37","Male",53,84932
"170","1290546412114010002","2905464121140100",2017,"Employed",0,"33","Female",56,32733
"171","1310546412114010001","3105464121140100",2017,"Retired",1,NA,"Female",63,3978
"172","1250546402518010001","2505464025180100",2017,"Retired",1,NA,"Male",60,1045
"173","2250546402518010002","2505464025180100",2017,"Employed",0,"42","Female",63,33851
"174","1270546402518010001","2705464025180100",2017,"Employed",1,"48","Male",52,24972
"175","1270546402518010002","2705464025180100",2017,"Unemployed",0,NA,"Male",26,0
"176","1290546402518010001","2905464025180100",2017,"Employed",1,"38","Female",46,43508
"177","1290546402518010002","2905464025180100",2017,"Inactive",0,NA,"Male",11,NA
"178","1290546402518010003","2905464025180100",2017,"Inactive",0,NA,"Male",11,NA
"179","1300546402518010001","3005464025180100",2017,"Employed",1,"35","Female",25,12841
"180","1300546402518020001","3005464025180100",2017,"Unemployed",1,NA,"Female",24,0
"181","1290546407569010001","2905464075690100",2017,"Employed",1,"37","Male",43,91451
"182","1290546407569010002","2905464075690100",2017,"Employed",0,"34","Female",45,50449
"183","1290546407569010003","2905464075690100",2017,"Inactive",0,NA,"Female",14,NA
"184","1290546407569010004","2905464075690100",2017,"Inactive",0,NA,"Male",12,NA
"185","1290546407569010005","2905464075690100",2017,"Inactive",0,NA,"Male",10,NA
"186","1290546407569010006","2905464075690100",2017,"Inactive",0,NA,"Male",8,NA
"187","1300546407569010001","3005464075690100",2017,"Retired",1,NA,"Male",62,21595
"188","1300546407569010002","3005464075690100",2017,"Retired",0,NA,"Female",62,0
"189","1300546407569010003","3005464075690100",2017,"Employed",0,"52","Male",37,17936
"190","1320546407569010001","3205464075690100",2017,"Employed",1,"35","Female",22,0
"191","1270546410906010001","2705464109060100",2017,"Employed",1,"34","Female",43,51918
"192","1270546410906010002","2705464109060100",2017,"Employed",0,"34","Male",45,44246
"193","1270546410906010003","2705464109060100",2017,"Inactive",0,NA,"Male",11,NA
"194","1270546410906010004","2705464109060100",2017,"Inactive",0,NA,"Female",9,NA
"195","1280546410906010001","2805464109060100",2017,"Retired",1,NA,"Female",74,0
"196","1290546410906010001","2905464109060100",2017,"Employed",1,"38","Female",50,45982
"197","1290546410906010002","2905464109060100",2017,"Retired",0,NA,"Female",72,0
"198","1300546410906010001","3005464109060100",2017,"Retired",1,NA,"Female",62,0
"199","1320546410906010001","3205464109060100",2017,"Unemployed",1,NA,"Female",27,18125
"200","1280546402721010001","2805464027210100",2017,"Retired",1,NA,"Female",68,0
"201","1280546402721010002","2805464027210100",2017,"Retired",0,NA,"Male",72,522
"202","1290546409550010001","2905464095500100",2017,"Retired",1,NA,"Male",69,0
"203","1290546409550010002","2905464095500100",2017,"Retired",0,NA,"Female",69,0
"204","1310546409550010001","3105464095500100",2017,"Retired",1,NA,"Male",74,5135
"205","1310546409550010002","3105464095500100",2017,"Retired",0,NA,"Female",69,2316
"206","1320546409550010001","3205464095500100",2017,"Retired",1,NA,"Female",87,0
"207","1290546402385010001","2905464023850100",2017,"Employed",1,"33","Male",60,74505
"208","1310546402385010001","3105464023850100",2017,"Employed",1,"33","Female",37,26801
"209","1310546402385010002","3105464023850100",2017,"Employed",0,"34","Male",39,40511
"210","1310546402385010003","3105464023850100",2017,"Inactive",0,NA,"Female",5,NA
"211","1310546402385010004","3105464023850100",2017,"Inactive",0,NA,"Female",1,NA
"212","1280546411864010001","2805464118640100",2017,"Employed",1,"37","Male",33,62629
"213","2280546411864010002","2805464118640100",2017,"Employed",0,"37","Female",33,53140
"214","1290546411864010001","2905464118640100",2017,"Employed",1,"33","Female",51,46912
"215","1300546407323010001","3005464073230100",2017,"Employed",1,"38","Male",37,58458
"216","1300546407323010002","3005464073230100",2017,"Employed",0,"38","Female",32,51253
"217","1300546407323010003","3005464073230100",2017,"Inactive",0,NA,"Male",1,NA
"218","1310546407323010001","3105464073230100",2017,"Employed",1,"35","Female",38,10459
"219","1310546407323010002","3105464073230100",2017,"Employed",0,"35","Male",50,8098
"220","1310546407323010003","3105464073230100",2017,"Inactive",0,NA,"Male",5,NA
"221","1310546407323010004","3105464073230100",2017,"Inactive",0,NA,"Female",3,NA
"222","1240546412552010001","2405464125520100",2017,"Retired",1,NA,"Male",71,0
"223","1240546412552010002","2405464125520100",2017,"Retired",0,NA,"Female",71,0
"224","1310546412552010001","3105464125520100",2017,"Retired",1,NA,"Female",84,0
"225","1240546411496010001","2405464114960100",2017,"Retired",1,NA,"Female",76,0
"226","1260546411496010001","2605464114960100",2017,"Retired",1,NA,"Female",77,0
"227","1300546411496010001","3005464114960100",2017,"Employed",1,"33","Female",66,52891
"228","1320546411496010001","3205464114960100",2017,"Employed",1,"37","Female",58,49949
"229","1320546411496010002","3205464114960100",2017,"Employed",0,"46","Male",30,95659
"230","1320546411496010003","3205464114960100",2017,"Inactive",0,NA,"Male",24,9889
"231","1300546401027010001","3005464010270100",2017,"Retired",1,NA,"Male",63,0
"232","1310546401027010001","3105464010270100",2017,"Retired",1,NA,"Male",87,0
"233","1320546412398010001","3205464123980100",2017,"Employed",1,"22","Male",41,7286
"234","1320546412398010002","3205464123980100",2017,"Employed",0,"37","Female",37,48203
"235","1300546401262010001","3005464012620100",2017,"Retired",1,NA,"Female",71,0
"236","1300546401262010002","3005464012620100",2017,"Retired",0,NA,"Male",76,0
"237","1320546401262010001","3205464012620100",2017,"Unemployed",1,NA,"Female",58,0
"238","1320546401262010002","3205464012620100",2017,"Inactive",0,NA,"Female",24,0
"239","1320546401262010003","3205464012620100",2017,"Inactive",0,NA,"Male",32,0
"240","1300546412404010001","3005464124040100",2017,"Retired",1,NA,"Male",75,0
"241","1320546412404010001","3205464124040100",2017,"Employed",1,"43","Male",44,28688
"242","1320546412404010002","3205464124040100",2017,"Employed",0,"37","Female",41,133206
"243","1320546412404010003","3205464124040100",2017,"Inactive",0,NA,"Male",9,NA
"244","1320546412404010004","3205464124040100",2017,"Inactive",0,NA,"Male",6,NA
"245","1250546404200010001","2505464042000100",2017,"Retired",1,NA,"Female",66,0
"246","1250546404200010002","2505464042000100",2017,"Employed",0,"56","Female",27,23112
"247","1280546404200010001","2805464042000100",2017,"Employed",1,"43","Male",37,5140
"248","1280546404200010002","2805464042000100",2017,"Employed",0,"43","Female",35,25284
"249","1280546404200010003","2805464042000100",2017,"Inactive",0,NA,"Male",4,NA
"250","1280546404200010004","2805464042000100",2017,"Inactive",0,NA,"Female",1,NA
"251","1320546404200010001","3205464042000100",2017,"Employed",1,"38","Male",31,57016
"252","1320546404200010002","3205464042000100",2017,"Employed",0,"38","Female",32,43621
"253","1300546408846010001","3005464088460100",2017,"Retired",1,NA,"Female",74,0
"254","1320546408846010001","3205464088460100",2017,"Retired",1,NA,"Male",67,12203
"255","1320546408846010002","3205464088460100",2017,"Inactive",0,NA,"Female",63,0
"256","1280546410420010001","2805464104200100",2017,"Employed",1,"37","Female",49,82116
"257","1320546410420010001","3205464104200100",2017,"Employed",1,"31","Female",27,41665
"258","1240546406315010001","2405464063150100",2017,"Retired",1,NA,"Female",92,0
"259","1260546406315010001","2605464063150100",2017,"Retired",1,NA,"Male",71,0
"260","1260546406315010002","2605464063150100",2017,"Retired",0,NA,"Female",70,0
"261","1310546406315010001","3105464063150100",2017,"Employed",1,"53","Male",57,20636
"262","1310546406315010002","3105464063150100",2017,"Employed",0,"37","Female",55,38647
"263","1310546406315010003","3105464063150100",2017,"Inactive",0,NA,"Female",20,0
"264","1310546406315010004","3105464063150100",2017,"Inactive",0,NA,"Male",16,NA
"265","1260546412268010001","2605464122680100",2017,"Employed",1,"37","Male",45,90520
"266","1260546412268010002","2605464122680100",2017,"Employed",0,"37","Female",43,25210
"267","1260546412268010003","2605464122680100",2017,"Inactive",0,NA,"Female",10,NA
"268","1260546412268010004","2605464122680100",2017,"Inactive",0,NA,"Female",8,NA
"269","1310546412268010001","3105464122680100",2017,"Employed",1,"33","Male",56,61264
"270","1320546412268010001","3205464122680100",2017,"Inactive",1,NA,"Male",23,2085
"271","1320546412268020001","3205464122680200",2017,"Inactive",1,NA,"Male",23,2748
"272","1260546405165010001","2605464051650100",2017,"Retired",1,NA,"Female",70,0
"273","1280546405165010001","2805464051650100",2017,"Retired",1,NA,"Female",89,0
"274","1320546405165010001","3205464051650100",2017,"Retired",1,NA,"Female",66,0
"275","1270546408644010001","2705464086440100",2017,"Retired",1,NA,"Female",85,0
"276","1270546408644010002","2705464086440100",2017,"Retired",0,NA,"Male",84,0
"277","1250546412200010001","2505464122000100",2017,"Inactive",1,NA,"Female",52,0
"278","1250546412200010002","2505464122000100",2017,"Inactive",0,NA,"Male",19,0
"279","1250546412200010003","2505464122000100",2017,"Inactive",0,NA,"Male",16,0
"280","1250546412200010004","2505464122000100",2017,"Inactive",0,NA,"Female",11,NA
"281","1320546412200010001","3205464122000100",2017,"Employed",1,"52","Male",57,17149
"282","1240546404412010001","2405464044120100",2017,"Retired",1,NA,"Male",76,15242
"283","1240546404412010002","2405464044120100",2017,"Retired",0,NA,"Female",72,0
"284","1250546408411010001","2505464084110100",2017,"Employed",1,"38","Female",59,85479
"285","1260546405379010001","2605464053790100",2017,"Retired",1,NA,"Female",72,0
"286","1260546405379010002","2605464053790100",2017,"Retired",0,NA,"Male",83,0
"287","1300546405379010001","3005464053790100",2017,"Inactive",1,NA,"Female",51,21601
"288","1300546405379010002","3005464053790100",2017,"Inactive",0,NA,"Male",60,0
"289","1300546405379010003","3005464053790100",2017,"Inactive",0,NA,"Male",23,0
"290","1300546405379010004","3005464053790100",2017,"Inactive",0,NA,"Male",21,0
"291","1300546405379010005","3005464053790100",2017,"Inactive",0,NA,"Male",18,0
"292","1320546405379010001","3205464053790100",2017,"Employed",1,"56","Female",44,25192
"293","1320546405379010002","3205464053790100",2017,"Employed",0,NA,"Male",51,44637
"294","1320546405379010003","3205464053790100",2017,"Inactive",0,NA,"Female",9,NA
"295","1320546405379010004","3205464053790100",2017,"Employed",0,NA,"Male",21,0
"296","1310546404513010001","3105464045130100",2017,"Retired",1,NA,"Male",72,0
"297","1310546404513010002","3105464045130100",2017,"Retired",0,NA,"Female",78,0
"298","1320546404513010001","3205464045130100",2017,"Retired",1,NA,"Male",67,0
"299","1260546405926010001","2605464059260100",2017,"Retired",1,NA,"Male",70,0
"300","1260546405926010002","2605464059260100",2017,"Retired",0,NA,"Female",70,0
"301","1290546405926010001","2905464059260100",2017,"Inactive",1,NA,"Female",64,0
"302","1290546405926010002","2905464059260100",2017,"Employed",0,"31","Male",69,74703
"303","1300546405926010001","3005464059260100",2017,"Employed",1,"34","Male",39,33916
"304","1300546405926010002","3005464059260100",2017,"Employed",0,"37","Female",40,104268
"305","1280546400100010001","2805464001000100",2017,"Unemployed",1,NA,"Female",62,5716
"306","1320546400100010001","3205464001000100",2017,"Retired",1,NA,"Male",82,0
"307","1320546400100010002","3205464001000100",2017,"Retired",0,NA,"Female",79,0
"308","1290546405753010001","2905464057530100",2017,"Inactive",1,NA,"Female",40,0
"309","1290546405753010002","2905464057530100",2017,"Employed",0,"38","Male",40,425072
"310","1290546405753010003","2905464057530100",2017,"Inactive",0,NA,"Female",6,NA
"311","1310546405753010001","3105464057530100",2017,"Inactive",1,NA,"Female",69,0
"312","1310546405753010002","3105464057530100",2017,"Retired",0,NA,"Male",68,0
"313","1320546405753010001","3205464057530100",2017,"Employed",1,"35","Male",70,958796
"314","1320546405753010002","3205464057530100",2017,"Retired",0,NA,"Female",69,0
"315","1260546405231010001","2605464052310100",2017,"Retired",1,NA,"Female",61,0
"316","1260546405231010002","2605464052310100",2017,"Employed",0,"67","Male",58,25662
"317","1280546406492010001","2805464064920100",2017,"Employed",1,"37","Male",41,45582
"318","1280546406492010002","2805464064920100",2017,"Employed",0,"37","Female",35,63462
"319","1280546406492010003","2805464064920100",2017,"Inactive",0,NA,"Male",2,NA
"320","1320546406492010001","3205464064920100",2017,"Unemployed",1,NA,"Female",46,0
"321","1290546405177010001","2905464051770100",2017,"Retired",1,NA,"Female",92,0
"322","1310546405177010001","3105464051770100",2017,"Employed",1,"37","Male",65,181056
"323","1310546405177010002","3105464051770100",2017,"Employed",0,"52","Male",41,30837
"324","1320546405177010001","3205464051770100",2017,"Employed",1,"37","Female",59,64309
"325","1320546405177010002","3205464051770100",2017,"Inactive",0,NA,"Female",25,0
"326","1270546408123010001","2705464081230100",2017,"Retired",1,NA,"Female",89,0
"327","2270546408123010004","2705464081230100",2017,"Employed",0,"46","Male",57,3477
"328","1280546408123010001","2805464081230100",2017,"Employed",1,"34","Female",58,55447
"329","1280546408123010002","2805464081230100",2017,"Inactive",0,NA,"Female",23,0
"330","1300546408123010001","3005464081230100",2017,"Employed",1,"31","Female",64,61245
"331","1310546408123010001","3105464081230100",2017,"Employed",1,"52","Female",55,20710
"332","1250546403937010001","2505464039370100",2017,"Employed",1,"48","Female",49,34273
"333","1320546403937010001","3205464039370100",2017,"Employed",1,"56","Female",51,14677
"334","1320546403937010002","3205464039370100",2017,"Inactive",0,NA,"Female",20,884
"335","1270546411064010001","2705464110640100",2017,"Employed",1,"31","Female",30,24859
"336","1300546411064010001","3005464110640100",2017,"Retired",1,NA,"Female",86,0
"337","1320546411064010001","3205464110640100",2017,"Employed",1,"37","Female",38,46578
"338","1320546411064010002","3205464110640100",2017,"Employed",0,NA,"Male",43,51725
"339","1320546411064010003","3205464110640100",2017,"Inactive",0,NA,"Female",7,NA
"340","1320546411064010004","3205464110640100",2017,"Inactive",0,NA,"Male",3,NA
"341","1320546411064010005","3205464110640100",2017,"Inactive",0,NA,"Male",2,NA
"342","1310546406663010001","3105464066630100",2017,"Retired",1,NA,"Female",82,0
"343","1270546409940010001","2705464099400100",2017,"Employed",1,"37","Male",32,49738
"344","2270546409940010003","2705464099400100",2017,"Employed",0,"46","Female",29,34467
"345","1310546409940010001","3105464099400100",2017,"Employed",1,"37","Male",57,79271
"346","1240546407351010001","2405464073510100",2017,"Employed",1,"47","Male",38,40613
"347","1240546407351010002","2405464073510100",2017,"Employed",0,"43","Female",37,28654
"348","1320546407351010001","3205464073510100",2017,"Employed",1,"45","Female",29,30310
"349","1290546403959010001","2905464039590100",2017,"Retired",1,NA,"Female",70,0
"350","1320546403959010001","3205464039590100",2017,"Employed",1,"22","Male",49,13381
"351","1300546408750010001","3005464087500100",2017,"Employed",1,"37","Female",40,63060
"352","1310546408750010001","3105464087500100",2017,"Employed",1,"38","Female",38,60437
