"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"11203","1160776402054010002","1607764020540100",2005,"Employed",0,"67","Male",43,28807
"11204","1160776402054010003","1607764020540100",2005,"Inactive",0,"","Female",17,0
"11205","1160776402054010004","1607764020540100",2005,"Inactive",0,"","Male",11,NA
"11206","1160776402642010001","1607764026420100",2005,"Retired",1,"","Female",83,0
"11207","1160776405177010001","1607764051770100",2005,"Employed",1,"55","Female",50,13944
"11208","1160776405177010002","1607764051770100",2005,"Employed",0,"62","Male",48,41474
"11209","1160776405177010003","1607764051770100",2005,"Inactive",0,"","Male",19,1894
"11210","1160776405177010004","1607764051770100",2005,"Inactive",0,"","Female",16,NA
"11211","1160776405379010001","1607764053790100",2005,"Employed",1,"35","Male",52,29274
"11212","1160776410420010001","1607764104200100",2005,"Inactive",1,"","Female",76,0
"11213","1160781102642010001","1607811026420100",2005,"Employed",1,"54","Male",41,18833
"11214","1160781102642010002","1607811026420100",2005,"Employed",0,"54","Female",36,14779
"11215","1160781102642010003","1607811026420100",2005,"Inactive",0,"","Female",4,NA
"11216","1160781108411010001","1607811084110100",2005,"Employed",1,"37","Male",31,29943
"11217","1160781108846010001","1607811088460100",2005,"Employed",1,"46","Female",33,25218
"11218","1160781108846010002","1607811088460100",2005,"Inactive",0,"","Female",10,NA
"11219","1160781108846010003","1607811088460100",2005,"Inactive",0,"","Male",7,NA
"11220","1160781111330010001","1607811113300100",2005,"Retired",1,"","Female",72,0
"11221","1160783302006010001","1607833020060100",2005,"Employed",1,"11","Male",57,0
"11222","1160783302006010002","1607833020060100",2005,"Employed",0,"11","Female",48,0
"11223","1160783302006010003","1607833020060100",2005,"Inactive",0,"","Female",20,243
"11224","1160783303471010001","1607833034710100",2005,"Employed",1,"56","Male",26,33036
"11225","1160783303471010002","1607833034710100",2005,"Employed",0,"42","Female",23,25269
"11226","1160783307362010001","1607833073620100",2005,"Employed",1,"64","Male",34,25420
"11227","1160783307362010002","1607833073620100",2005,"Inactive",0,"","Male",7,NA
"11228","1160783308644010001","1607833086440100",2005,"Retired",1,"","Female",83,0
"11229","1160783309113010001","1607833091130100",2005,"Employed",1,"62","Male",56,13721
"11230","1160783309113010002","1607833091130100",2005,"Inactive",0,"","Female",52,0
"11231","1160783309113010003","1607833091130100",2005,"Employed",0,"47","Female",22,21275
"11232","1160783309113010004","1607833091130100",2005,"Inactive",0,"","Female",16,0
"11233","1160783310420010002","1607833104200100",2005,"Inactive",0,"","Female",82,0
"11234","1160783311330010001","1607833113300100",2005,"Employed",1,"46","Male",34,24809
"11235","1160783311330010002","1607833113300100",2005,"Employed",0,"42","Female",29,29300
"11236","1160783311845010001","1607833118450100",2005,"Employed",1,"37","Male",32,19860
"11237","1160783311845010002","1607833118450100",2005,"Employed",0,"31","Female",31,25439
"11238","1160783311845010003","1607833118450100",2005,"Inactive",0,"","Female",0,NA
"11239","1160783902006010001","1607839020060100",2005,"Employed",1,"43","Female",42,20398
"11240","1160783902006010002","1607839020060100",2005,"Inactive",0,"","Female",8,NA
"11241","1160783902006010003","1607839020060100",2005,"Inactive",0,"","Male",6,NA
"11242","1160783904235010001","1607839042350100",2005,"Retired",1,"","Female",85,0
"11243","1160783905822010001","1607839058220100",2005,"Employed",1,"64","Male",41,30980
"11244","1160783905822010002","1607839058220100",2005,"Employed",0,"56","Female",39,4888
"11245","1160783905822010003","1607839058220100",2005,"Inactive",0,"","Male",21,0
"11246","1160783905822010004","1607839058220100",2005,"Inactive",0,"","Male",19,0
"11247","1160783905822010005","1607839058220100",2005,"Inactive",0,"","Female",18,0
"11248","1160783905822010006","1607839058220100",2005,"Inactive",0,"","Female",16,NA
"11249","1160783905822010007","1607839058220100",2005,"Inactive",0,"","Female",13,NA
"11250","1160783905822010008","1607839058220100",2005,"Inactive",0,"","Female",10,NA
"11251","1160783905822010009","1607839058220100",2005,"Inactive",0,"","Male",6,NA
"11252","1160783905822010010","1607839058220100",2005,"Inactive",0,"","Male",4,NA
"11253","1160783908968010001","1607839089680100",2005,"Employed",1,"37","Female",27,33852
"11254","1160783908968010002","1607839089680100",2005,"Employed",0,"38","Male",25,3055
"11255","1160783908968010003","1607839089680100",2005,"Employed",0,"37","Female",25,0
"11256","1160788601497010001","1607886014970100",2005,"Retired",1,"","Male",76,0
"11257","1160788601497010002","1607886014970100",2005,"Retired",0,"","Female",72,0
"11258","1160788602006010001","1607886020060100",2005,"Retired",1,"","Male",61,0
"11259","1160788604095010001","1607886040950100",2005,"Employed",1,"46","Female",63,35904
"11260","1160788606315010001","1607886063150100",2005,"Retired",1,"","Male",58,0
"11261","1160795301575010001","1607953015750100",2005,"Retired",1,"","Female",68,0
"11262","1160795304200010001","1607953042000100",2005,"Employed",1,"62","Male",33,18206
"11263","1160795304200010002","1607953042000100",2005,"Employed",0,"67","Female",34,14755
"11264","1160795304200010003","1607953042000100",2005,"Inactive",0,"","Female",6,NA
"11265","1160795304200010004","1607953042000100",2005,"Inactive",0,"","Female",9,NA
"11266","1160795304412010001","1607953044120100",2005,"Unemployed",1,"68","Female",43,1091
"11267","1160795305822010001","1607953058220100",2005,"Employed",1,"11","Male",38,0
"11268","1160795305822010002","1607953058220100",2005,"Retired",0,"","Male",77,0
"11269","1160795305822010003","1607953058220100",2005,"Retired",0,"","Female",65,0
"11270","1160795305955010001","1607953059550100",2005,"Employed",1,"38","Male",34,35663
"11271","1160795305955010002","1607953059550100",2005,"Employed",0,"31","Female",33,0
