"","idmen","year","datent","myear","mstatus","move","location"
"56","1700707125520100",2010,1981,2002,"Single",NA,"Paris"
"57","1700742089680100",2010,1999,2009,"Single",NA,"Urban 10000 to 19999"
"58","1700772013160100",2010,1995,1996,"Single",NA,"Rural"
"59","1700772031690100",2010,2002,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"60","1700772040580100",2010,2007,2007,"Couple, with Kids",NA,"Rural"
"61","1700772063150100",2010,1966,1967,"Couple, No kids",NA,"Urban 100000 to 199999"
"62","1700772110640100",2010,1986,2003,"Single",NA,"Urban 100000 to 199999"
"63","1700772126670100",2010,1984,1982,"Couple, No kids",NA,"Urban 50000 to 99999"
"64","1700817001240100",2010,1972,1967,"Single",NA,"Rural"
"65","1700817082450100",2010,1997,1997,"Couple, No kids",NA,"Rural"
"66","1700817099390100",2010,1983,1978,"Couple, with Kids",NA,"Rural"
"67","1700817099400100",2010,2009,2009,"Single",NA,"Urban 5000 to 9999"
"68","1700817124040100",2010,2001,2000,"Couple, with Kids",NA,"Rural"
"69","1700820040950100",2010,1973,1973,"Single",NA,"Urban 50000 to 99999"
"70","1700820051770101",2010,2007,2007,"Single Parent",NA,"Paris"
"71","1700820057530100",2010,2008,2008,"Single",NA,"Urban 10000 to 19999"
"72","1700820059260100",2010,1998,1998,"Couple, with Kids",NA,"Urban 50000 to 99999"
"73","1700820063150100",2010,2005,2005,"Couple, with Kids",NA,"Rural"
"74","1700896010270100",2010,1997,1997,"Single",NA,"Paris"
"75","1700896089680100",2010,2008,2007,"Couple, No kids",NA,"Paris"
"76","1700896104200100",2010,2009,2009,"Single Parent",NA,"Urban 20000 to 49999"
"77","1700896113300100",2010,1996,1996,"Couple, No kids",NA,"Paris"
"78","1700898034710100",2010,2008,2008,"Single",NA,"Urban 200000 to 1999999"
"79","1700898039370100",2010,1997,1997,"Single",NA,"Urban 200000 to 1999999"
"80","1700898045130100",2010,2007,2006,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"81","1700898109060100",2010,2009,2009,"Couple, with Kids",NA,"Rural"
"82","1700913018040100",2010,1988,1988,"Couple, No kids",NA,"Rural"
"83","1700913018040102",2010,2009,2009,"Couple, No kids",NA,"Rural"
"84","1700913027210100",2010,1994,1994,"Couple, with Kids",NA,"Rural"
"85","1700913113300100",2010,1980,1980,"Couple, No kids",NA,"Rural"
"86","1701013010270100",2010,1973,1973,"Couple, No kids",NA,"Urban 50000 to 99999"
"87","1701013073230100",2010,2002,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"88","1701013108800100",2010,2006,2006,"Single",NA,"Urban 5000 to 9999"
"89","1701042020920100",2010,2001,1995,"Single",NA,"Rural"
"90","1701042026420100",2010,1976,1974,"Single",NA,"Rural"
"91","1701042039370100",2010,2008,2006,"Couple, with Kids",NA,"Rural"
"92","1701042073510101",2010,2009,2009,"Single",NA,"Urban 10000 to 19999"
"93","1701042088460100",2010,2009,2009,"Single Parent",NA,"Urban 2000 to 4999"
"94","1701042117610100",2010,2008,2008,"Couple, with Kids",NA,"Rural"
"95","1701042121140100",2010,1985,1985,"Single",NA,"Rural"
"96","1701181020060100",2010,1961,1969,"Couple, No kids",NA,"Urban 200000 to 1999999"
"97","1701181118640100",2010,1964,1974,"Couple, No kids",NA,"Rural"
"98","1701386020060100",2010,1997,1997,"Single",NA,"Paris"
"99","1701386045130100",2010,2010,2010,"Couple, No kids",NA,"Paris"
"100","1701386058220100",2010,1970,1997,"Single",NA,"Paris"
"101","1701386099390100",2010,2005,2005,"Couple, with Kids",NA,"Urban 100000 to 199999"
"102","1701386122680100",2010,1948,1948,"Single",NA,"Paris"
"103","1701483057410100",2010,1966,1966,"Single",NA,"Urban 200000 to 1999999"
"104","1701497027210100",2010,1972,1982,"Couple, with Kids",NA,"Rural"
"105","1701497034710100",2010,1999,2000,"Couple, with Kids",NA,"Rural"
"106","1701497082030100",2010,2000,2000,"Single",NA,"Rural"
"107","1701575102990100",2010,1984,1985,"Single",NA,"Rural"
"108","1701580012930100",2010,1976,1986,"Couple, No kids",NA,"Urban 200000 to 1999999"
"109","1701580016060100",2010,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"110","1701580030630100",2010,2002,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"111","1701580039590100",2010,1987,2005,"Couple, with Kids",NA,"Urban 100000 to 199999"
"112","1701580115750100",2010,2010,2010,"Single Parent",NA,"Urban 200000 to 1999999"
"113","1701607032540100",2010,2000,2000,"Single",NA,"Rural"
"114","1701607033220100",2010,1980,1991,"Couple, with Kids",NA,"Rural"
"115","1701607043310100",2010,2008,2008,"Single",NA,"Rural"
"116","1701686042350100",2010,2002,2001,"Single Parent",NA,"Paris"
"117","1701686051020100",2010,2003,2003,"Single",NA,"Paris"
"118","1701728106930100",2010,2004,2004,"Other",NA,"Paris"
"119","1701746017070100",2010,2000,2000,"Single",NA,"Urban 20000 to 49999"
"120","1701746031690100",2010,1991,1991,"Single",NA,"Urban 20000 to 49999"
"121","1701787023850100",2010,2004,2004,"Couple, No kids",NA,"Paris"
"122","1701787052310100",2010,2002,2002,"Single",NA,"Paris"
"123","1701787055140100",2010,1960,1960,"Single",NA,"Paris"
"124","1701787078730100",2010,1995,1995,"Single",NA,"Paris"
"125","1702178001000100",2010,2004,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"126","1702178015750100",2010,2008,2008,"Couple, with Kids",NA,"Rural"
"127","1702178025180100",2010,1996,1996,"Couple, No kids",NA,"Urban 5000 to 9999"
"128","1702178031690100",2010,2002,2002,"Couple, with Kids",NA,"Urban 5000 to 9999"
"129","1702178091130100",2010,1975,1990,"Couple, No kids",NA,"Urban 50000 to 99999"
"130","1702178092030100",2010,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"131","1702243020060100",2010,2006,2006,"Couple, No kids",NA,"Rural"
"132","1702243075690100",2010,1999,1999,"Single",NA,"Urban 2000 to 4999"
"133","1702243095500100",2010,1961,1961,"Single",NA,"Urban 20000 to 49999"
"134","1702243113300100",2010,1981,1981,"Couple, No kids",NA,"Rural"
"135","1702243123980100",2010,2001,2001,"Couple, with Kids",NA,"Urban 20000 to 49999"
"136","1702243126670100",2010,1992,1992,"Couple, No kids",NA,"Rural"
"137","1702264109060100",2010,1968,1968,"Single",NA,"Rural"
"138","1702264113300100",2010,1973,1970,"Couple, No kids",NA,"Rural"
"139","1702264115750100",2010,1992,1992,"Couple, with Kids",NA,"Rural"
"140","1702264118450100",2010,1986,1986,"Couple, No kids",NA,"Rural"
"141","1702363015750100",2010,2004,2004,"Couple, with Kids",NA,"Urban 2000 to 4999"
"142","1702363026420100",2010,2001,2001,"Couple, with Kids",NA,"Urban 2000 to 4999"
"143","1702363063150100",2010,1995,1995,"Single",NA,"Urban 100000 to 199999"
"144","1702363082030100",2010,1986,1986,"Couple, No kids",NA,"Urban 2000 to 4999"
"145","1702492017390100",2010,1991,1991,"Couple, No kids",NA,"Urban 200000 to 1999999"
"146","1702492017600100",2010,2007,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"147","1702492106580100",2010,2001,2001,"Single",NA,"Urban 100000 to 199999"
"148","1702492122000100",2010,1963,NA,"Single",NA,"Urban 100000 to 199999"
"149","1702492122000200",2010,2006,2006,"Couple, with Kids",NA,"Urban 100000 to 199999"
"150","1702492122680100",2010,1981,1981,"Couple, No kids",NA,"Urban 100000 to 199999"
"151","1702603015750100",2010,2003,2003,"Couple, No kids",NA,"Urban 5000 to 9999"
"152","1702603084110100",2010,2007,2007,"Couple, with Kids",NA,"Urban 50000 to 99999"
"153","1702603109060100",2010,2002,NA,"Single",NA,"Urban 20000 to 49999"
"154","1702633067860100",2010,2010,2010,"Couple, with Kids",NA,"Urban 100000 to 199999"
"155","1702682012930100",2010,1990,1990,"Couple, with Kids",NA,"Rural"
"156","1702682042000100",2010,1989,NA,"Single",NA,"Urban 10000 to 19999"
"157","1702682095500101",2010,2009,2008,"Single",NA,"Urban 20000 to 49999"
"158","1702682125520100",2010,1995,1995,"Single",NA,"Rural"
"159","1702738122680100",2010,2007,2007,"Couple, No kids",NA,"Urban 200000 to 1999999"
"160","1702827017070100",2010,1984,1984,"Single",NA,"Urban 2000 to 4999"
"161","1702827042000100",2010,1973,1973,"Couple, No kids",NA,"Urban 50000 to 99999"
"162","1702827057410100",2010,1992,1992,"Couple, with Kids",NA,"Urban 2000 to 4999"
"163","1702837042000100",2010,2002,2002,"Couple, No kids",NA,"Urban 10000 to 19999"
"164","1702839045130100",2010,1980,1980,"Couple, No kids",NA,"Paris"
"165","1702839073510100",2010,1985,1985,"Couple, with Kids",NA,"Paris"
"166","1702839110640100",2010,2009,2009,"Single Parent",NA,"Paris"
"167","1702839117610100",2010,1981,1981,"Couple, No kids",NA,"Paris"
"168","1703194039370100",2010,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"169","1703194067860100",2010,1987,1987,"Couple, No kids",NA,"Urban 2000 to 4999"
"170","1703194073230100",2010,1995,1995,"Couple, with Kids",NA,"Urban 2000 to 4999"
"171","1703194106580100",2010,1920,1970,"Couple, No kids",NA,"Urban 2000 to 4999"
"172","1703194112370100",2010,1973,1973,"Single",NA,"Urban 200000 to 1999999"
"173","1703194124060100",2010,1980,1980,"Couple, No kids",NA,"Urban 2000 to 4999"
"174","1703298040950100",2010,1988,1988,"Single Parent",NA,"Urban 50000 to 99999"
"175","1703298063150100",2010,1970,1970,"Couple, No kids",NA,"Urban 50000 to 99999"
"176","1703298066630100",2010,2007,2007,"Couple, No kids",NA,"Rural"
"177","1703387015750100",2010,1993,1988,"Couple, No kids",NA,"Urban 2000 to 4999"
"178","1703387027210100",2010,1981,1996,"Couple, No kids",NA,"Paris"
"179","1703387042350100",2010,1981,1981,"Couple, No kids",NA,"Urban 2000 to 4999"
"180","1703387057590100",2010,1986,1986,"Couple, No kids",NA,"Paris"
"181","1703387102990100",2010,2010,2010,"Couple, with Kids",NA,"Rural"
"182","1703387122680100",2010,2005,1995,"Couple, No kids",NA,"Paris"
"183","1703431011670100",2010,2006,2006,"Couple, No kids",NA,"Paris"
"184","1703431016060100",2010,1994,1994,"Single",NA,"Paris"
"185","1703431017600100",2010,2002,2002,"Couple, No kids",NA,"Paris"
"186","1703516012620100",2010,2002,2002,"Single",NA,"Urban 2000 to 4999"
"187","1703516027210100",2010,2008,2008,"Couple, with Kids",NA,"Rural"
"188","1703518089680100",2010,2009,1959,"Couple, No kids",NA,"Rural"
"189","1703518104200100",2010,1980,1980,"Single",NA,"Urban 200000 to 1999999"
"190","1703559001000100",2010,2008,2008,"Single",NA,"Rural"
"191","1703559027210100",2010,1984,1987,"Couple, No kids",NA,"Urban 100000 to 199999"
"192","1703559122000100",2010,2001,2001,"Couple, No kids",NA,"Rural"
"193","1703559124040100",2010,1973,1973,"Couple, with Kids",NA,"Rural"
"194","1703559124060100",2010,1971,1971,"Single",NA,"Rural"
"195","1703747014970100",2010,1965,1985,"Single",NA,"Urban 100000 to 199999"
"196","1703747089680100",2010,1971,1986,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"197","1703868039590100",2010,2004,2004,"Couple, No kids",NA,"Urban 20000 to 49999"
"198","1703933020540100",2010,1974,1970,"Single",NA,"Urban 200000 to 1999999"
"199","1703933073230100",2010,2005,2005,"Single",NA,"Urban 200000 to 1999999"
"200","1703933118740100",2010,2001,2000,"Couple, with Kids",NA,"Rural"
"201","1703974109060100",2010,2004,2004,"Single",NA,"Paris"
"202","1703986001240100",2010,1957,1955,"Couple, No kids",NA,"Urban 200000 to 1999999"
"203","1703986020540100",2010,2006,2005,"Couple, No kids",NA,"Urban 50000 to 99999"
"204","1703986122000100",2010,1955,1955,"Single",NA,"Urban 200000 to 1999999"
"205","1703986124060100",2010,2003,2003,"Single Parent",NA,"Urban 200000 to 1999999"
"206","1704014063150100",2010,2005,2005,"Single",NA,"Urban 20000 to 49999"
"207","1704014064920100",2010,1998,1998,"Single",NA,"Rural"
"208","1704021026420100",2010,1989,1989,"Couple, No kids",NA,"Urban 50000 to 99999"
"209","1704021026420103",2010,2009,2009,"Couple, No kids",NA,"Rural"
"210","1704021045130100",2010,1973,1973,"Couple, No kids",NA,"Urban 200000 to 1999999"
"211","1704021087500100",2010,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"212","1704021095500100",2010,2001,2003,"Single",NA,"Urban 50000 to 99999"
"213","1704021112370100",2010,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"214","1704135014970100",2010,1994,1990,"Single",NA,"Urban 2000 to 4999"
"215","1704135016060100",2010,1983,1973,"Single",NA,"Urban 5000 to 9999"
"216","1704135039370100",2010,2005,NA,"Single Parent",NA,"Urban 50000 to 99999"
"217","1704135102990100",2010,2008,2008,"Couple, with Kids",NA,"Urban 5000 to 9999"
"218","1704135123980100",2010,1996,1996,"Couple, No kids",NA,"Urban 5000 to 9999"
"219","1704199015750100",2010,2005,2005,"Single Parent",NA,"Urban 200000 to 1999999"
"220","1704199025180100",2010,2004,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"221","1704199039590100",2010,1995,NA,"Couple, No kids",NA,"Urban 200000 to 1999999"
"222","1704199057590100",2010,1996,1996,"Single",NA,"Urban 200000 to 1999999"
"223","1704199059550100",2010,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"224","1704363087500100",2010,2000,2000,"Couple, with Kids",NA,"Paris"
"225","1704363122000100",2010,2003,2003,"Couple, with Kids",NA,"Paris"
"226","1704411043310100",2010,2009,NA,"Single",NA,"Urban 100000 to 199999"
"227","1704411044120100",2010,1984,1984,"Couple, No kids",NA,"Urban 20000 to 49999"
"228","1704411053790100",2010,2004,2003,"Single Parent",NA,"Urban 20000 to 49999"
"229","1704411114960100",2010,1992,1991,"Couple, with Kids",NA,"Urban 5000 to 9999"
"230","1704495043310100",2010,1979,1979,"Single Parent",NA,"Paris"
"231","1704495063150100",2010,1977,1977,"Couple, No kids",NA,"Paris"
"232","1704532017600100",2010,1995,2008,"Single",NA,"Urban 10000 to 19999"
"233","1704532115750100",2010,1979,1979,"Single",NA,"Urban 100000 to 199999"
"234","1704644017070100",2010,1994,1994,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"235","1704644026420100",2010,2010,2010,"Couple, No kids",NA,"Urban 200000 to 1999999"
"236","1704644078730100",2010,2006,2006,"Single",NA,"Urban 200000 to 1999999"
"237","1704644082030100",2010,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"238","1704644103840100",2010,1998,1998,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"239","1704644118740100",2010,1960,1960,"Single",NA,"Urban 200000 to 1999999"
"240","1704644122000100",2010,2007,2007,"Couple, with Kids",NA,"Paris"
"241","1704644124040100",2010,2009,2009,"Couple, No kids",NA,"Urban 5000 to 9999"
"242","1704661015750100",2010,2004,2004,"Single",NA,"Urban 100000 to 199999"
"243","1704661020060100",2010,2005,2005,"Couple, No kids",NA,"Urban 100000 to 199999"
"244","1704661042350100",2010,1980,1980,"Couple, No kids",NA,"Urban 200000 to 1999999"
"245","1704661067050100",2010,1995,1995,"Single",NA,"Urban 200000 to 1999999"
"246","1704661109060100",2010,1994,1994,"Couple, No kids",NA,"Urban 200000 to 1999999"
"247","1704725040950100",2010,1978,1978,"Couple, No kids",NA,"Urban 200000 to 1999999"
"248","1704725075690100",2010,2000,2000,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"249","1704725084110100",2010,1978,1975,"Single",NA,"Urban 200000 to 1999999"
"250","1704725113300100",2010,1991,1991,"Single Parent",NA,"Urban 200000 to 1999999"
"251","1704796020060100",2010,1977,1977,"Couple, with Kids",NA,"Paris"
"252","1704796027210100",2010,2002,2002,"Single Parent",NA,"Paris"
"253","1704796031690100",2010,1988,1988,"Couple, with Kids",NA,"Paris"
"254","1704796117610100",2010,1999,1999,"Single",NA,"Paris"
"255","1704833013160100",2010,1985,1985,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"256","1704833013160101",2010,2009,2009,"Couple, with Kids",NA,"Paris"
"257","1704833023850100",2010,2008,2007,"Couple, No kids",NA,"Rural"
"258","1704833057410100",2010,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"259","1704833122000100",2010,1986,1986,"Single",NA,"Urban 200000 to 1999999"
"260","1704850057410100",2010,2003,2003,"Couple, No kids",NA,"Rural"
"261","1704850081230100",2010,2005,2005,"Couple, with Kids",NA,"Urban 5000 to 9999"
"262","1704850101960100",2010,1982,1982,"Couple, No kids",NA,"Rural"
"263","1704850103840100",2010,1992,1989,"Couple, No kids",NA,"Rural"
"264","1704850112370100",2010,1982,1982,"Couple, No kids",NA,"Urban 5000 to 9999"
"265","1704850112370102",2010,2008,2008,"Couple, No kids",NA,"Urban 20000 to 49999"
"266","1704958026420100",2010,2007,2007,"Single Parent",NA,"Urban 2000 to 4999"
"267","1704958030630100",2010,1999,1999,"Single",NA,"Urban 50000 to 99999"
"268","1704958040950100",2010,1994,2003,"Single",NA,"Urban 200000 to 1999999"
"269","1705191106580100",2010,1957,1957,"Single",NA,"Paris"
"270","1705459011670100",2010,1996,1996,"Couple, No kids",NA,"Urban 2000 to 4999"
"271","1705459015750100",2010,1999,1999,"Couple, with Kids",NA,"Urban 10000 to 19999"
"272","1705459015750101",2010,2008,2008,"Single",NA,"Urban 200000 to 1999999"
"273","1705459057530100",2010,1995,1995,"Couple, with Kids",NA,"Urban 20000 to 49999"
"274","1705459078730101",2010,2003,2009,"Couple, with Kids",NA,"Urban 50000 to 99999"
"275","1705464026420100",2010,2005,2005,"Single Parent",NA,"Paris"
"276","1705464084110100",2010,1992,1992,"Couple, No kids",NA,"Paris"
"277","1705537039590100",2010,1999,2007,"Couple, with Kids",NA,"Paris"
"278","1705537067050100",2010,2003,2003,"Single",NA,"Paris"
"279","1705537122000100",2010,2008,2008,"Couple, with Kids",NA,"Paris"
"280","1705579031690100",2010,1928,1960,"Couple, No kids",NA,"Rural"
"281","1705685118450100",2010,1980,1980,"Single",NA,"Paris"
"282","1705685122000100",2010,1961,1961,"Single",NA,"Paris"
"283","1705686016060100",2010,1970,1968,"Couple, No kids",NA,"Rural"
"284","1705686057410100",2010,1997,1997,"Couple, with Kids",NA,"Rural"
"285","1705686063150100",2010,1998,1998,"Couple, with Kids",NA,"Urban 50000 to 99999"
"286","1705686063150101",2010,2008,2008,"Single",NA,"Urban 200000 to 1999999"
"287","1705686063150102",2010,2000,2009,"Couple, No kids",NA,"Urban 200000 to 1999999"
"288","1706083001000100",2010,1985,1976,"Couple, with Kids",NA,"Rural"
"289","1706083039370100",2010,1999,1999,"Single",NA,"Rural"
"290","1706083043310100",2010,1998,1998,"Couple, No kids",NA,"Urban 2000 to 4999"
"291","1706083063150100",2010,2000,NA,"Single",NA,"Rural"
"292","1706083099390100",2010,2009,2007,"Single",NA,"Urban 10000 to 19999"
"293","1706083109060100",2010,1991,1991,"Other",NA,"Urban 50000 to 99999"
"294","1706124059550100",2010,2009,2009,"Couple, No kids",NA,"Urban 200000 to 1999999"
"295","1706124102990100",2010,2006,2006,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"296","1706124124040100",2010,2008,2008,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"297","1706457017390100",2010,2003,2003,"Single",NA,"Urban 2000 to 4999"
"298","1706457025180101",2010,2010,2010,"Other",NA,"Urban 5000 to 9999"
"299","1706457051770100",2010,2006,2006,"Couple, with Kids",NA,"Urban 5000 to 9999"
"300","1706457067050100",2010,2007,2007,"Single",NA,"Urban 200000 to 1999999"
"301","1706477018040100",2010,2005,2005,"Couple, with Kids",NA,"Rural"
"302","1706477103840100",2010,2009,2009,"Couple, with Kids",NA,"Rural"
"303","1706477118740100",2010,2001,2001,"Couple, with Kids",NA,"Urban 10000 to 19999"
"304","1706477118740101",2010,2010,2010,"Single",NA,"Urban 10000 to 19999"
"305","1706791013160100",2010,1995,1995,"Single",NA,"Urban 50000 to 99999"
"306","1706791017070100",2010,2001,2008,"Single",NA,"Rural"
"307","1706791039590100",2010,1995,1995,"Single",NA,"Rural"
"308","1706791067050100",2010,2005,NA,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"309","1706791073510100",2010,2000,2000,"Couple, with Kids",NA,"Rural"
"310","1706791084110100",2010,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"311","1706791118740100",2010,1971,1980,"Couple, No kids",NA,"Rural"
"312","1706791118740101",2010,2009,2009,"Couple, No kids",NA,"Urban 50000 to 99999"
"313","1706865052310100",2010,2007,2007,"Single",NA,"Urban 50000 to 99999"
"314","1706865104200100",2010,1928,1982,"Single",NA,"Rural"
"315","1706947023850100",2010,1997,1997,"Single",NA,"Rural"
"316","1706947087500100",2010,1956,1954,"Single",NA,"Rural"
"317","1706947108800100",2010,1978,1998,"Couple, No kids",NA,"Rural"
"318","1707144063150100",2010,1978,1974,"Couple, No kids",NA,"Urban 5000 to 9999"
"319","1707144099400100",2010,1987,1987,"Single",NA,"Urban 50000 to 99999"
"320","1707480042350100",2010,2010,2010,"Single",NA,"Paris"
"321","1707480089680100",2010,2009,2009,"Single",NA,"Urban 50000 to 99999"
"322","1707610013160100",2010,1997,NA,"Couple, No kids",NA,"Urban 200000 to 1999999"
"323","1707610013160101",2010,2010,2010,"Couple, No kids",NA,"Urban 200000 to 1999999"
"324","1707610013160102",2010,2010,2010,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"325","1707610026420100",2010,1984,1999,"Single",NA,"Urban 200000 to 1999999"
"326","1707670051650100",2010,2004,2004,"Couple, No kids",NA,"Urban 200000 to 1999999"
"327","1707670078730100",2010,1980,1980,"Single",NA,"Urban 200000 to 1999999"
"328","1707759020540100",2010,1994,1994,"Other",NA,"Rural"
"329","1707759055140100",2010,1974,1974,"Couple, No kids",NA,"Rural"
"330","1707759064920100",2010,1947,1947,"Single",NA,"Urban 100000 to 199999"
"331","1707759073230100",2010,1978,1978,"Couple, No kids",NA,"Urban 2000 to 4999"
"332","1707759092030100",2010,1978,1978,"Couple, with Kids",NA,"Rural"
"333","1707759092030101",2010,2010,2010,"Couple, No kids",NA,"Urban 10000 to 19999"
"334","1707759101420100",2010,1993,1993,"Single Parent",NA,"Rural"
"335","1707759101420101",2010,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"336","1707764045130100",2010,1993,1993,"Couple, No kids",NA,"Rural"
"337","1707764063150100",2010,2008,2008,"Couple, with Kids",NA,"Rural"
"338","1707764063150101",2010,2005,2005,"Single",NA,"Urban 200000 to 1999999"
"339","1707764081230100",2010,1984,1984,"Single",NA,"Rural"
"340","1707764095500100",2010,1951,1983,"Single",NA,"Rural"
"341","1707811051770100",2010,1999,1999,"Couple, No kids",NA,"Paris"
"342","1707811091130100",2010,2007,2008,"Single Parent",NA,"Urban 200000 to 1999999"
"343","1707811115750100",2010,2008,2008,"Couple, with Kids",NA,"Paris"
"344","1707833017070100",2010,1995,1995,"Single",NA,"Urban 2000 to 4999"
