"","idmen","year","datent","myear","mstatus","move","location"
"28","1200339020540100",2004,1992,1992,"Couple, with Kids",NA,"Urban 10000 to 19999"
"29","1200339026420100",2004,1966,1966,"Couple, No kids",NA,"Urban 20000 to 49999"
"30","1200339032540100",2004,2003,2003,"Single Parent",NA,"Urban 10000 to 19999"
"31","1200339082030100",2004,1991,1991,"Couple, with Kids",NA,"Urban 10000 to 19999"
"32","1200339084110100",2004,1988,1988,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"33","1200339088460100",2004,2003,2003,"Single",NA,"Urban 200000 to 1999999"
"34","1200339101420100",2004,2002,2002,"Single",NA,"Urban 50000 to 99999"
"35","1200339108800100",2004,1974,1974,"Other",NA,"Urban 10000 to 19999"
"36","1200339115750100",2004,2003,2003,"Single",NA,"Urban 50000 to 99999"
"37","1200443018040100",2004,1988,1988,"Couple, with Kids",NA,"Rural"
"38","1200443057410100",2004,1977,1976,"Couple, No kids",NA,"Urban 20000 to 49999"
"39","1200443078730100",2004,1986,1986,"Single",NA,"Urban 50000 to 99999"
"40","1200443095500100",2004,2003,2003,"Single",NA,"Urban 50000 to 99999"
"41","1200443103840100",2004,2003,2003,"Single",NA,"Urban 50000 to 99999"
"42","1200493001240100",2004,1974,2002,"Single",NA,"Urban 50000 to 99999"
"43","1200493010270100",2004,2004,2004,"Couple, with Kids",NA,"Rural"
"44","1200493023850100",2004,1995,1995,"Couple, with Kids",NA,"Rural"
"45","1200493044120100",2004,1978,1978,"Single",NA,"Rural"
"46","1200493052310100",2004,2003,2003,"Single",NA,"Urban 2000 to 4999"
"47","1200493089680100",2004,2003,2003,"Single",NA,"Urban 20000 to 49999"
"48","1200493106580100",2004,2003,2003,"Single Parent",NA,"Urban 50000 to 99999"
"49","1200496020060100",2004,1954,1964,"Single",NA,"Urban 2000 to 4999"
"50","1200496034710100",2004,2003,2003,"Single",NA,"Urban 200000 to 1999999"
"51","1200496039370100",2004,1956,1956,"Single",NA,"Urban 200000 to 1999999"
"52","1200496045130100",2004,1974,1974,"Couple, No kids",NA,"Urban 200000 to 1999999"
"53","1200496078730100",2004,1991,1991,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"54","1200496089680100",2004,1997,1997,"Couple, with Kids",NA,"Urban 2000 to 4999"
"55","1200496095500100",2004,1991,1991,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"56","1200496099390100",2004,1984,1984,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"57","1200496101960100",2004,2002,2000,"Couple, No kids",NA,"Urban 200000 to 1999999"
"58","1200496122680100",2004,1995,1995,"Couple, No kids",NA,"Urban 200000 to 1999999"
"59","1200528013160100",2004,2003,2003,"Single",NA,"Urban 200000 to 1999999"
"60","1200528017070100",2004,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"61","1200528039590100",2004,1961,1961,"Single",NA,"Urban 200000 to 1999999"
"62","1200528052310100",2004,1975,1975,"Couple, No kids",NA,"Urban 200000 to 1999999"
"63","1200528058220100",2004,1999,1999,"Single Parent",NA,"Urban 200000 to 1999999"
"64","1200528122680100",2004,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"65","1200597020540100",2004,1974,1999,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"66","1200597030630100",2004,2001,2001,"Couple, No kids",NA,"Urban 200000 to 1999999"
"67","1200597033220100",2004,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"68","1200597057530100",2004,1989,1989,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"69","1200597073510100",2004,1993,1993,"Single",NA,"Urban 200000 to 1999999"
"70","1200597103840100",2004,1991,1992,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"71","1200597118450100",2004,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"72","1200597123980100",2004,1989,1989,"Single",NA,"Urban 200000 to 1999999"
"73","1200612016060100",2004,1992,1990,"Couple, No kids",NA,"Urban 100000 to 199999"
"74","1200612051020100",2004,2002,2002,"Couple, with Kids",NA,"Urban 100000 to 199999"
"75","1200612051650100",2004,1995,1989,"Other",NA,"Rural"
"76","1200612053790100",2004,1995,1995,"Single Parent",NA,"Urban 50000 to 99999"
"77","1200612091130100",2004,2002,2002,"Single Parent",NA,"Urban 50000 to 99999"
"78","1200612095500100",2004,1998,1998,"Couple, with Kids",NA,"Rural"
"79","1200707027210100",2004,1975,1995,"Couple, No kids",NA,"Paris"
"80","1200707039590100",2004,2001,2001,"Couple, with Kids",NA,"Rural"
"81","1200707042350100",2004,1994,1994,"Single Parent",NA,"Paris"
"82","1200707081230100",2004,1992,1991,"Couple, with Kids",NA,"Rural"
"83","1200707099390100",2004,1973,1973,"Couple, No kids",NA,"Paris"
"84","1200742020060100",2004,2002,2002,"Single",NA,"Urban 10000 to 19999"
"85","1200742020540100",2004,2004,2004,"Couple, No kids",NA,"Urban 10000 to 19999"
"86","1200742067860100",2004,1965,1965,"Couple, No kids",NA,"Urban 10000 to 19999"
"87","1200742109060100",2004,1972,1972,"Couple, No kids",NA,"Urban 5000 to 9999"
"88","1200742117610100",2004,1945,NA,"Single",NA,"Urban 5000 to 9999"
"89","1200742126670100",2004,2003,2003,"Couple, with Kids",NA,"Urban 10000 to 19999"
"90","1200772012620100",2004,1953,1973,"Single",NA,"Urban 100000 to 199999"
"91","1200772023850100",2004,1991,1980,"Couple, No kids",NA,"Rural"
"92","1200772034710100",2004,2003,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"93","1200772044120100",2004,2002,2002,"Single",NA,"Urban 100000 to 199999"
"94","1200772052310100",2004,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"95","1200772057590100",2004,1986,1986,"Couple, with Kids",NA,"Rural"
"96","1200772082030100",2004,1985,1985,"Couple, with Kids",NA,"Urban 50000 to 99999"
"97","1200772102990100",2004,1964,1964,"Couple, No kids",NA,"Paris"
"98","1200772108800100",2004,2001,2001,"Couple, with Kids",NA,"Rural"
"99","1200817032540100",2004,1989,1989,"Single Parent",NA,"Rural"
"100","1200817064920100",2004,1990,1988,"Couple, with Kids",NA,"Urban 5000 to 9999"
"101","1200817084110100",2004,1991,1981,"Couple, No kids",NA,"Urban 5000 to 9999"
"102","1200817091130100",2004,1992,1991,"Couple, No kids",NA,"Urban 5000 to 9999"
"103","1200817106580100",2004,1983,1983,"Couple, No kids",NA,"Rural"
"104","1200817109060100",2004,1982,1990,"Single",NA,"Rural"
"105","1200817114960100",2004,1981,2003,"Single",NA,"Rural"
"106","1200817118450100",2004,2003,2001,"Couple, with Kids",NA,"Rural"
"107","1200820051020100",2004,1997,1997,"Couple, with Kids",NA,"Urban 10000 to 19999"
"108","1200820067050100",2004,1992,1996,"Couple, with Kids",NA,"Urban 20000 to 49999"
"109","1200820073230100",2004,2002,2002,"Couple, with Kids",NA,"Urban 50000 to 99999"
"110","1200820095500100",2004,1958,1958,"Couple, No kids",NA,"Urban 50000 to 99999"
"111","1200820117610100",2004,1964,1987,"Single",NA,"Urban 20000 to 49999"
"112","1200820122000100",2004,1995,1995,"Couple, with Kids",NA,"Urban 50000 to 99999"
"113","1200820124040100",2004,1986,1986,"Couple, with Kids",NA,"Urban 50000 to 99999"
"114","1200896001000100",2004,2001,2001,"Single Parent",NA,"Paris"
"115","1200896012620100",2004,2004,2004,"Single",NA,"Paris"
"116","1200896020540100",2004,1979,2003,"Single Parent",NA,"Paris"
"117","1200896030630100",2004,1981,1979,"Couple, with Kids",NA,"Paris"
"118","1200896031690100",2004,1998,1998,"Couple, with Kids",NA,"Paris"
"119","1200896051020100",2004,1988,1988,"Couple, with Kids",NA,"Paris"
"120","1200896067860100",2004,2000,2000,"Single",NA,"Paris"
"121","1200896086440100",2004,2001,2001,"Couple, No kids",NA,"Paris"
"122","1200896118640100",2004,1999,1999,"Other",NA,"Paris"
"123","1200898014970100",2004,1999,1999,"Couple, with Kids",NA,"Urban 20000 to 49999"
"124","1200898018040100",2004,1948,1973,"Couple, No kids",NA,"Rural"
"125","1200898026420100",2004,1960,1960,"Single",NA,"Urban 20000 to 49999"
"126","1200898027210100",2004,1951,1977,"Couple, No kids",NA,"Rural"
"127","1200898073510100",2004,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"128","1200898082450100",2004,1975,1975,"Couple, No kids",NA,"Urban 20000 to 49999"
"129","1200898089680100",2004,2004,1977,"Couple, No kids",NA,"Rural"
"130","1200898126670100",2004,1922,1979,"Single",NA,"Rural"
"131","1200913012930100",2004,1988,1988,"Single Parent",NA,"Rural"
"132","1200913031690100",2004,2002,2002,"Couple, with Kids",NA,"Rural"
"133","1200913043310100",2004,1982,1982,"Single",NA,"Rural"
"134","1200913051770100",2004,1976,1976,"Single Parent",NA,"Rural"
"135","1200913073230100",2004,1990,1993,"Couple, with Kids",NA,"Rural"
"136","1200913094370100",2004,1982,1982,"Couple, No kids",NA,"Rural"
"137","1200913102990100",2004,1996,1996,"Single",NA,"Rural"
"138","1201013011670100",2004,1999,1999,"Couple, No kids",NA,"Urban 5000 to 9999"
"139","1201013040580100",2004,1988,1988,"Couple, No kids",NA,"Urban 5000 to 9999"
"140","1201013057590100",2004,2002,2002,"Single",NA,"Urban 50000 to 99999"
"141","1201013063150100",2004,1956,1965,"Single Parent",NA,"Rural"
"142","1201013073510100",2004,1993,1982,"Couple, No kids",NA,"Urban 20000 to 49999"
"143","1201013082450100",2004,NA,NA,"Couple, with Kids",NA,"Urban 5000 to 9999"
"144","1201013118450100",2004,2002,2002,"Single",NA,"Urban 5000 to 9999"
"145","1201013118740100",2004,1976,1981,"Other",NA,"Rural"
"146","1201013121140100",2004,2003,2003,"Couple, with Kids",NA,"Urban 50000 to 99999"
"147","1201013123980100",2004,1978,1978,"Couple, with Kids",NA,"Rural"
"148","1201042017390100",2004,1993,1993,"Couple, No kids",NA,"Rural"
"149","1201042023470100",2004,2000,2000,"Single",NA,"Urban 2000 to 4999"
"150","1201042040580100",2004,2000,2000,"Couple, with Kids",NA,"Rural"
"151","1201042082450100",2004,1994,1994,"Couple, with Kids",NA,"Rural"
"152","1201042095500100",2004,1954,1954,"Single",NA,"Rural"
"153","1201042124060100",2004,1998,1998,"Couple, No kids",NA,"Rural"
"154","1201042124060200",2004,1998,1998,"Single",NA,"Rural"
"155","1201181026420100",2004,2001,2001,"Other",NA,"Urban 200000 to 1999999"
"156","1201181039370100",2004,2001,NA,"Single",NA,"Urban 50000 to 99999"
"157","1201181042350100",2004,1998,1998,"Couple, with Kids",NA,"Urban 50000 to 99999"
"158","1201181084110100",2004,1966,1966,"Couple, No kids",NA,"Urban 2000 to 4999"
"159","1201181109060100",2004,1997,1997,"Single Parent",NA,"Rural"
"160","1201181113300100",2004,1941,1940,"Single",NA,"Rural"
"161","1201181114960100",2004,1945,1945,"Couple, No kids",NA,"Rural"
"162","1201386020540100",2004,1972,1972,"Couple, No kids",NA,"Paris"
"163","1201386057530100",2004,1981,1981,"Single",NA,"Paris"
"164","1201386067860100",2004,2004,2004,"Single",NA,"Paris"
"165","1201386095380100",2004,1992,1992,"Single Parent",NA,"Paris"
"166","1201386101960100",2004,1994,1994,"Couple, No kids",NA,"Paris"
"167","1201386106580100",2004,2004,2004,"Single Parent",NA,"Paris"
"168","1201386121140100",2004,1982,1982,"Couple, with Kids",NA,"Paris"
"169","1201386124060100",2004,2002,2002,"Couple, No kids",NA,"Paris"
"170","1201483017070100",2004,1971,1971,"Single",NA,"Urban 200000 to 1999999"
"171","1201483020920100",2004,1981,1981,"Single",NA,"Urban 200000 to 1999999"
"172","1201483053790100",2004,1985,1985,"Couple, with Kids",NA,"Urban 50000 to 99999"
"173","1201483081230100",2004,2002,2002,"Single",NA,"Urban 50000 to 99999"
"174","1201483101420100",2004,1967,1967,"Single",NA,"Urban 200000 to 1999999"
"175","1201483118640100",2004,1994,1994,"Other",NA,"Urban 200000 to 1999999"
"176","1201497039370100",2004,1992,1992,"Couple, with Kids",NA,"Urban 50000 to 99999"
"177","1201497044120100",2004,1975,1975,"Couple, No kids",NA,"Urban 50000 to 99999"
"178","1201497051020100",2004,1938,1992,"Single",NA,"Rural"
"179","1201497067860100",2004,1989,1989,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"180","1201497091130100",2004,2001,2001,"Couple, with Kids",NA,"Urban 50000 to 99999"
"181","1201497102990100",2004,2001,2001,"Couple, with Kids",NA,"Urban 50000 to 99999"
"182","1201575043310100",2004,1990,2003,"Couple, with Kids",NA,"Rural"
"183","1201575063150100",2004,1992,1992,"Single",NA,"Urban 10000 to 19999"
"184","1201575073230100",2004,2001,2001,"Couple, with Kids",NA,"Rural"
"185","1201575073510100",2004,1999,NA,"Single",NA,"Urban 2000 to 4999"
"186","1201580012180100",2004,1995,1995,"Couple, No kids",NA,"Urban 200000 to 1999999"
"187","1201580014970100",2004,2002,2002,"Single",NA,"Urban 200000 to 1999999"
"188","1201580017070100",2004,1978,2000,"Other",NA,"Urban 200000 to 1999999"
"189","1201580044120100",2004,1925,1972,"Couple, No kids",NA,"Urban 100000 to 199999"
"190","1201580057410100",2004,1961,1961,"Single",NA,"Urban 200000 to 1999999"
"191","1201580081230100",2004,1996,1996,"Single Parent",NA,"Urban 100000 to 199999"
"192","1201580095500100",2004,2003,2003,"Couple, No kids",NA,"Urban 200000 to 1999999"
"193","1201607001000100",2004,1957,1957,"Single",NA,"Urban 20000 to 49999"
"194","1201607012930100",2004,2001,2001,"Single Parent",NA,"Urban 2000 to 4999"
"195","1201607015750100",2004,1990,1990,"Couple, No kids",NA,"Rural"
"196","1201607039590100",2004,2003,2003,"Couple, with Kids",NA,"Urban 20000 to 49999"
"197","1201607042000100",2004,1981,1981,"Couple, No kids",NA,"Urban 2000 to 4999"
"198","1201607067860100",2004,2000,2000,"Couple, with Kids",NA,"Rural"
"199","1201607086440100",2004,1969,1969,"Single",NA,"Urban 20000 to 49999"
"200","1201607114960100",2004,1957,1986,"Single",NA,"Urban 5000 to 9999"
"201","1201607117610100",2004,1956,NA,"Single",NA,"Urban 2000 to 4999"
"202","1201607118450100",2004,1989,1989,"Single",NA,"Rural"
"203","1201686013160100",2004,1993,1993,"Single",NA,"Paris"
"204","1201686017070100",2004,1996,1996,"Couple, with Kids",NA,"Paris"
"205","1201686057530100",2004,1992,1992,"Couple, with Kids",NA,"Paris"
"206","1201686106930100",2004,2004,2003,"Couple, with Kids",NA,"Paris"
"207","1201686121140100",2004,1993,1993,"Couple, with Kids",NA,"Paris"
"208","1201728010270100",2004,1990,1990,"Single Parent",NA,"Paris"
"209","1201728031690100",2004,1994,1994,"Couple, No kids",NA,"Paris"
"210","1201728032540100",2004,1997,1997,"Couple, with Kids",NA,"Paris"
"211","1201728039370100",2004,2002,2002,"Couple, with Kids",NA,"Paris"
"212","1201728043310100",2004,1980,1980,"Couple, No kids",NA,"Paris"
"213","1201728053790100",2004,1999,1999,"Couple, with Kids",NA,"Paris"
"214","1201728117610100",2004,2003,2003,"Single",NA,"Paris"
"215","1201746020920100",2004,1979,1979,"Couple, No kids",NA,"Rural"
"216","1201746032540100",2004,1990,1990,"Couple, with Kids",NA,"Rural"
"217","1201746033220100",2004,1992,1992,"Single",NA,"Rural"
"218","1201746055140100",2004,2000,2000,"Single",NA,"Urban 20000 to 49999"
"219","1201746073620100",2004,2002,2002,"Couple, with Kids",NA,"Rural"
"220","1201746102990100",2004,1961,1990,"Couple, No kids",NA,"Rural"
"221","1201787025180100",2004,1974,1974,"Single",NA,"Paris"
"222","1201787039370100",2004,1990,1990,"Couple, No kids",NA,"Paris"
"223","1201787059550100",2004,2000,2000,"Couple, with Kids",NA,"Paris"
"224","1201787094370100",2004,1996,1996,"Couple, No kids",NA,"Urban 20000 to 49999"
"225","1202178044120100",2004,2001,2001,"Couple, with Kids",NA,"Urban 20000 to 49999"
"226","1202178051020100",2004,1981,1981,"Couple, with Kids",NA,"Urban 5000 to 9999"
"227","1202178055140100",2004,1988,1988,"Single",NA,"Urban 5000 to 9999"
"228","1202178063150100",2004,2002,2002,"Couple, with Kids",NA,"Urban 20000 to 49999"
"229","1202178078730100",2004,2001,NA,"Couple, with Kids",NA,"Urban 5000 to 9999"
"230","1202178094370100",2004,2000,2002,"Couple, No kids",NA,"Urban 5000 to 9999"
"231","1202178095500100",2004,1988,1988,"Single Parent",NA,"Urban 5000 to 9999"
"232","1202178103840100",2004,1962,NA,"Single",NA,"Urban 5000 to 9999"
"233","1202243012930100",2004,2004,2004,"Couple, No kids",NA,"Rural"
"234","1202243013160100",2004,1988,1988,"Couple, with Kids",NA,"Rural"
"235","1202243013160200",2004,1988,1988,"Single",NA,"Rural"
"236","1202243013160300",2004,1988,1988,"Single",NA,"Rural"
"237","1202243015750100",2004,2003,2003,"Single",NA,"Rural"
"238","1202243039590100",2004,1974,1974,"Single",NA,"Urban 20000 to 49999"
"239","1202243042000100",2004,1954,1954,"Single",NA,"Urban 20000 to 49999"
"240","1202243045130100",2004,1978,1978,"Other",NA,"Urban 20000 to 49999"
"241","1202243055140100",2004,2002,2001,"Couple, No kids",NA,"Rural"
"242","1202243106930100",2004,1956,NA,"Single",NA,"Urban 20000 to 49999"
"243","1202264012930100",2004,1992,1992,"Couple, with Kids",NA,"Rural"
"244","1202264013160100",2004,1963,1963,"Couple, No kids",NA,"Rural"
"245","1202264030630100",2004,1967,1992,"Couple, No kids",NA,"Rural"
"246","1202264043310100",2004,2003,2003,"Couple, No kids",NA,"Rural"
"247","1202264043340100",2004,2000,2000,"Couple, with Kids",NA,"Rural"
"248","1202264064920100",2004,2003,2003,"Couple, with Kids",NA,"Urban 20000 to 49999"
"249","1202264073230100",2004,1994,1994,"Single Parent",NA,"Urban 2000 to 4999"
"250","1202363012180100",2004,1975,1975,"Couple, No kids",NA,"Urban 2000 to 4999"
"251","1202363031690100",2004,1996,1996,"Single Parent",NA,"Urban 2000 to 4999"
"252","1202363051020100",2004,1981,1981,"Couple, with Kids",NA,"Urban 2000 to 4999"
"253","1202363073620100",2004,2003,2003,"Couple, with Kids",NA,"Urban 2000 to 4999"
"254","1202363122000100",2004,2001,2001,"Couple, with Kids",NA,"Urban 100000 to 199999"
"255","1202363124040100",2004,1975,1975,"Couple, No kids",NA,"Urban 100000 to 199999"
"256","1202492001000100",2004,1948,1948,"Couple, No kids",NA,"Urban 200000 to 1999999"
"257","1202492018040100",2004,2003,2003,"Couple, with Kids",NA,"Urban 100000 to 199999"
"258","1202492053790100",2004,2001,NA,"Single",NA,"Urban 100000 to 199999"
"259","1202492073510100",2004,1962,1987,"Single",NA,"Urban 200000 to 1999999"
"260","1202492075690100",2004,1982,1982,"Single Parent",NA,"Urban 100000 to 199999"
"261","1202492089680100",2004,1997,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"262","1202492113300100",2004,1988,1988,"Couple, with Kids",NA,"Urban 100000 to 199999"
"263","1202492124040100",2004,2001,2001,"Couple, with Kids",NA,"Urban 100000 to 199999"
"264","1202603023470100",2004,1969,2001,"Single",NA,"Urban 50000 to 99999"
"265","1202603030630100",2004,2000,2000,"Single Parent",NA,"Urban 20000 to 49999"
"266","1202603067050100",2004,1933,1981,"Couple, No kids",NA,"Urban 20000 to 49999"
"267","1202603088460100",2004,1999,1999,"Couple, No kids",NA,"Urban 50000 to 99999"
"268","1202603094370100",2004,1988,1994,"Couple, with Kids",NA,"Urban 5000 to 9999"
"269","1202603108800100",2004,2002,2000,"Couple, with Kids",NA,"Urban 5000 to 9999"
"270","1202633020920100",2004,2002,2002,"Couple, No kids",NA,"Urban 20000 to 49999"
"271","1202633032540100",2004,2001,2001,"Couple, with Kids",NA,"Urban 100000 to 199999"
"272","1202633089680100",2004,1995,1995,"Single Parent",NA,"Urban 100000 to 199999"
"273","1202651073620100",2004,1992,1992,"Single",NA,"Urban 20000 to 49999"
"274","1202682012180100",2004,2001,2001,"Single Parent",NA,"Rural"
"275","1202682020920100",2004,2002,2002,"Single",NA,"Rural"
"276","1202682041200100",2004,2000,2000,"Couple, with Kids",NA,"Rural"
"277","1202682042350100",2004,2001,2001,"Couple, No kids",NA,"Rural"
"278","1202682099400100",2004,1998,NA,"Couple, with Kids",NA,"Urban 10000 to 19999"
"279","1202682114470100",2004,2000,2000,"Couple, No kids",NA,"Rural"
"280","1202738051020100",2004,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"281","1202738057530100",2004,2003,2003,"Other",NA,"Urban 200000 to 1999999"
"282","1202738103840100",2004,1970,1970,"Single",NA,"Urban 200000 to 1999999"
"283","1202738106930100",2004,1968,1968,"Couple, No kids",NA,"Urban 200000 to 1999999"
"284","1202738125520100",2004,2002,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"285","1202827017390100",2004,1986,1986,"Couple, No kids",NA,"Urban 10000 to 19999"
"286","1202827018040100",2004,1985,1985,"Single",NA,"Urban 50000 to 99999"
"287","1202827026420100",2004,1998,NA,"Couple, with Kids",NA,"Urban 10000 to 19999"
"288","1202827039590100",2004,2003,2003,"Couple, No kids",NA,"Urban 50000 to 99999"
"289","1202827052310100",2004,1998,1998,"Single",NA,"Urban 50000 to 99999"
"290","1202827112370100",2004,2001,2000,"Single Parent",NA,"Urban 50000 to 99999"
"291","1202827113300100",2004,1979,2001,"Single",NA,"Urban 10000 to 19999"
"292","1202827122680100",2004,1996,1996,"Couple, with Kids",NA,"Urban 50000 to 99999"
"293","1202837012180100",2004,1992,1978,"Couple, with Kids",NA,"Urban 5000 to 9999"
"294","1202837025180100",2004,1971,1971,"Single",NA,"Urban 5000 to 9999"
"295","1202837031690100",2004,2001,2001,"Single",NA,"Urban 5000 to 9999"
"296","1202837039590100",2004,1977,1977,"Couple, No kids",NA,"Urban 20000 to 49999"
"297","1202837053790100",2004,1972,1970,"Single",NA,"Urban 10000 to 19999"
"298","1202837122680100",2004,2003,2003,"Single",NA,"Urban 10000 to 19999"
"299","1202839018040100",2004,1964,1964,"Single",NA,"Paris"
"300","1202839020060100",2004,1999,1999,"Couple, with Kids",NA,"Paris"
"301","1202839031690100",2004,1996,1974,"Couple, No kids",NA,"Paris"
"302","1202839034710100",2004,2000,2000,"Couple, No kids",NA,"Paris"
"303","1202839040950100",2004,1998,1998,"Single Parent",NA,"Paris"
"304","1202839042350100",2004,1999,1999,"Couple, No kids",NA,"Paris"
"305","1202839044120100",2004,1981,NA,"Couple, No kids",NA,"Paris"
"306","1202839051650100",2004,1980,1980,"Couple, No kids",NA,"Paris"
"307","1202839052310100",2004,1993,1993,"Couple, with Kids",NA,"Paris"
"308","1202839101420100",2004,2004,2004,"Couple, with Kids",NA,"Paris"
"309","1202839118640100",2004,2002,2002,"Couple, with Kids",NA,"Paris"
"310","1202969015750100",2004,2004,2004,"Couple, No kids",NA,"Urban 100000 to 199999"
"311","1202969108800100",2004,1997,1997,"Single Parent",NA,"Urban 100000 to 199999"
"312","1203194016060100",2004,2001,2001,"Couple, No kids",NA,"Urban 2000 to 4999"
"313","1203194017600100",2004,2003,NA,"Couple, with Kids",NA,"Urban 2000 to 4999"
"314","1203194042000100",2004,2002,2002,"Single Parent",NA,"Urban 2000 to 4999"
"315","1203194066630100",2004,2001,2000,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"316","1203194109060100",2004,1997,1998,"Single",NA,"Urban 2000 to 4999"
"317","1203194122680100",2004,1996,1996,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"318","1203298014970100",2004,1992,1992,"Couple, with Kids",NA,"Urban 20000 to 49999"
"319","1203298075690100",2004,1981,1981,"Single",NA,"Urban 50000 to 99999"
"320","1203298082030100",2004,1989,1989,"Single",NA,"Urban 20000 to 49999"
"321","1203298087500100",2004,2000,2000,"Couple, with Kids",NA,"Rural"
"322","1203298103840100",2004,1999,1999,"Couple, No kids",NA,"Urban 20000 to 49999"
"323","1203298124040100",2004,1972,1972,"Couple, with Kids",NA,"Urban 50000 to 99999"
"324","1203387014970100",2004,1998,1998,"Couple, with Kids",NA,"Urban 2000 to 4999"
"325","1203387034710100",2004,1984,NA,"Couple, with Kids",NA,"Paris"
"326","1203387057530100",2004,1983,1983,"Couple, No kids",NA,"Paris"
"327","1203387073230100",2004,1987,1982,"Couple, with Kids",NA,"Paris"
"328","1203387073510100",2004,1978,1978,"Couple, No kids",NA,"Paris"
"329","1203387073620100",2004,1989,1989,"Couple, with Kids",NA,"Urban 2000 to 4999"
"330","1203387092030100",2004,1999,1999,"Couple, with Kids",NA,"Urban 2000 to 4999"
"331","1203387094370100",2004,1996,1996,"Couple, with Kids",NA,"Urban 2000 to 4999"
"332","1203387101960100",2004,2003,2002,"Couple, No kids",NA,"Urban 2000 to 4999"
"333","1203387106930100",2004,2002,2002,"Single",NA,"Paris"
"334","1203431023470100",2004,1987,NA,"Single Parent",NA,"Paris"
"335","1203431039590100",2004,1986,1986,"Couple, No kids",NA,"Paris"
"336","1203431051650100",2004,2000,2000,"Single",NA,"Paris"
"337","1203431057410100",2004,1998,1998,"Couple, No kids",NA,"Paris"
"338","1203431075690100",2004,2004,2004,"Couple, No kids",NA,"Paris"
"339","1203431088460100",2004,1972,1972,"Couple, No kids",NA,"Paris"
"340","1203431113300100",2004,1998,1998,"Couple, with Kids",NA,"Paris"
"341","1203431114960100",2004,1970,1970,"Couple, No kids",NA,"Paris"
"342","1203431126670100",2004,1986,1986,"Couple, with Kids",NA,"Paris"
"343","1203516015750100",2004,1974,1977,"Couple, with Kids",NA,"Urban 2000 to 4999"
"344","1203516020060100",2004,1961,1961,"Single",NA,"Urban 2000 to 4999"
"345","1203516042350100",2004,1979,1979,"Couple, No kids",NA,"Urban 2000 to 4999"
