"","idmen","year","datent","myear","mstatus","move","location"
"5970","3104661020540100",2016,2010,NA,"Couple, No kids",NA,"Rural"
"5971","2304661094370100",2016,1978,NA,"Couple, No kids",1,"Rural"
"5972","2504661094370100",2016,1949,NA,"Single",1,"Urban 2000 to 4999"
"5973","2604661094370100",2016,1982,NA,"Single Parent",1,"Rural"
"5974","3004661094370100",2016,1975,NA,"Single",1,"Rural"
"5975","2304661043310100",2016,2005,NA,"Single",1,"Rural"
"5976","2404661043310100",2016,2015,NA,"Couple, with Kids",1,"Urban 50000 to 99999"
"5977","2504661043310100",2016,1999,NA,"Single Parent",1,"Urban 2000 to 4999"
"5978","2704661043310100",2016,1994,NA,"Single",1,"Urban 5000 to 9999"
"5979","2804661043310100",2016,2010,NA,"Couple, No kids",1,"Rural"
"5980","2904661043310100",2016,1983,NA,"Couple, No kids",1,"Rural"
"5981","3104661043310100",2016,1962,NA,"Single",NA,"Rural"
"5982","2404661020920100",2016,2005,NA,"Couple, with Kids",1,"Rural"
"5983","2704661020920100",2016,2008,NA,"Single",1,"Urban 5000 to 9999"
"5984","2804661020920100",2016,2012,NA,"Single",1,"Urban 200000 to 1999999"
"5985","3004661020920100",2016,1976,NA,"Couple, No kids",1,"Rural"
"5986","3104661020920100",2016,1963,NA,"Couple, No kids",NA,"Rural"
"5987","2504661016060100",2016,1958,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"5988","2604661016060100",2016,2000,NA,"Couple, No kids",1,"Rural"
"5989","2604661016060102",2016,2015,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"5990","2604661016060103",2016,2016,NA,"Couple, No kids",NA,"Rural"
"5991","2704661016060100",2016,2016,NA,"Couple, with Kids",2,"Urban 5000 to 9999"
"5992","2704661016060101",2016,2012,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"5993","2904661016060100",2016,1991,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"5994","3004661016060100",2016,1956,NA,"Single",1,"Urban 5000 to 9999"
"5995","3104661016060100",2016,1976,NA,"Single",NA,"Rural"
"5996","2604661020060100",2016,1985,NA,"Single",1,"Rural"
"5997","2704661020060100",2016,1992,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"5998","2704661020060101",2016,2016,NA,"Single Parent",2,"Urban 5000 to 9999"
"5999","2804661020060100",2016,2002,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6000","2904661020060100",2016,1978,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"6001","3004661020060100",2016,2005,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"6002","3104661020060100",2016,1987,NA,"Single",NA,"Rural"
"6003","2304661082030100",2016,2007,NA,"Single Parent",1,"Urban 50000 to 99999"
"6004","2504661082030101",2016,2014,NA,"Couple, with Kids",1,"Urban 2000 to 4999"
"6005","2604661082030101",2016,2002,NA,"Single",1,"Rural"
"6006","2804661082030100",2016,2008,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6007","2904661082030100",2016,2011,NA,"Single",1,"Urban 10000 to 19999"
"6008","3004661082030100",2016,2007,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"6009","2404661118450100",2016,2012,NA,"Single",1,"Urban 50000 to 99999"
"6010","2604661118450100",2016,2007,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6011","2704661118450100",2016,2015,NA,"Couple, No kids",2,"Urban 200000 to 1999999"
"6012","2804661118450100",2016,1989,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6013","2904661118450100",2016,2015,NA,"Couple, with Kids",2,"Rural"
"6014","3004661118450100",2016,2012,NA,"Single Parent",1,"Urban 5000 to 9999"
"6015","3104661118450100",2016,2014,NA,"Couple, with Kids",NA,"Rural"
"6016","2404661017070100",2016,1998,NA,"Other",1,"Urban 10000 to 19999"
"6017","2504661017070100",2016,1978,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"6018","2604661017070100",2016,1986,NA,"Couple, No kids",1,"Urban 2000 to 4999"
"6019","2704661017070100",2016,2006,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"6020","2904661017070100",2016,2011,NA,"Single",1,"Urban 200000 to 1999999"
"6021","3004661017070100",2016,1969,NA,"Single",1,"Urban 5000 to 9999"
"6022","3104661017070100",2016,2010,NA,"Couple, with Kids",NA,"Rural"
"6023","2804661101960100",2016,2004,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6024","3104661101960100",2016,2013,NA,"Single Parent",NA,"Rural"
"6025","2704661051020100",2016,1977,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"6026","2804661051020100",2016,1997,NA,"Couple, No kids",1,"Urban 10000 to 19999"
"6027","2904661051020100",2016,1968,NA,"Single",1,"Urban 200000 to 1999999"
"6028","2604661126670100",2016,1998,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"6029","2904661126670100",2016,2012,NA,"Single",1,"Urban 200000 to 1999999"
"6030","3004661126670100",2016,2001,NA,"Single",1,"Urban 5000 to 9999"
"6031","3104661126670100",2016,1990,NA,"Single",NA,"Rural"
"6032","2304661026420101",2016,2011,NA,"Single Parent",1,"Urban 10000 to 19999"
"6033","2904661026420100",2016,2013,NA,"Single",1,"Urban 200000 to 1999999"
"6034","3004661026420100",2016,1991,NA,"Couple, No kids",1,"Urban 5000 to 9999"
"6035","3104661026420100",2016,2013,NA,"Single",NA,"Urban 10000 to 19999"
"6036","2604661115750100",2016,1987,NA,"Couple, with Kids",1,"Urban 10000 to 19999"
"6037","2704661115750100",2016,2001,NA,"Single",1,"Urban 200000 to 1999999"
"6038","2804661115750100",2016,1994,NA,"Single",1,"Urban 10000 to 19999"
"6039","2904661115750100",2016,1979,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6040","3004661115750100",2016,2012,NA,"Couple, with Kids",1,"Urban 5000 to 9999"
"6041","3104661115750100",2016,2008,NA,"Couple, with Kids",NA,"Urban 10000 to 19999"
"6042","2504661042350100",2016,1990,NA,"Single",1,"Urban 200000 to 1999999"
"6043","2804661042350100",2016,2015,NA,"Single Parent",1,"Urban 200000 to 1999999"
"6044","2904661092030100",2016,1984,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6045","3004661092030100",2016,1984,NA,"Single",1,"Rural"
"6046","3104661092030100",2016,2007,NA,"Couple, with Kids",NA,"Rural"
"6047","2504661082450100",2016,2003,NA,"Single",1,"Urban 200000 to 1999999"
"6048","2704661082450100",2016,2000,NA,"Single",1,"Urban 200000 to 1999999"
"6049","2804661082450100",2016,1980,NA,"Other",1,"Urban 200000 to 1999999"
"6050","2904661082450100",2016,2011,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6051","3004661082450100",2016,1996,NA,"Couple, No kids",1,"Rural"
"6052","3104661082450100",2016,1997,NA,"Couple, No kids",NA,"Rural"
"6053","2904661014970100",2016,1981,NA,"Couple, No kids",1,"Rural"
"6054","3004661014970100",2016,1996,NA,"Couple, with Kids",1,"Rural"
"6055","3104661014970100",2016,2015,NA,"Couple, No kids",NA,"Rural"
"6056","2504661124060100",2016,1978,NA,"Couple, No kids",1,"Rural"
"6057","2804661124060100",2016,2007,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6058","2904661124060100",2016,2010,NA,"Single",1,"Rural"
"6059","3104661124060100",2016,1958,NA,"Single",NA,"Rural"
"6060","2404661103840100",2016,1999,NA,"Couple, with Kids",1,"Urban 200000 to 1999999"
"6061","2704661103840100",2016,2014,NA,"Couple, No kids",2,"Urban 200000 to 1999999"
"6062","2904661103840100",2016,2012,NA,"Single",1,"Rural"
"6063","3004661103840100",2016,2013,NA,"Couple, No kids",1,"Rural"
"6064","2604661031690100",2016,1976,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6065","2704661031690100",2016,2004,NA,"Single",1,"Rural"
"6066","2804661031690100",2016,1992,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6067","3104661031690100",2016,2016,NA,"Single",NA,"Rural"
"6068","2704661017390100",2016,2005,NA,"Couple, with Kids",1,"Rural"
"6069","2804661017390100",2016,2000,NA,"Single",1,"Urban 200000 to 1999999"
"6070","3004661017390100",2016,2007,NA,"Single",1,"Urban 10000 to 19999"
"6071","3104661017390100",2016,2015,NA,"Couple, No kids",NA,"Rural"
"6072","2304661034710100",2016,2016,NA,"Couple, with Kids",2,"Paris"
"6073","2404661034710100",2016,2005,NA,"Single Parent",1,"Urban 200000 to 1999999"
"6074","2504661034710100",2016,2004,NA,"Couple, No kids",1,"Urban 20000 to 49999"
"6075","2604661034710100",2016,2003,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6076","2604661034710101",2016,2015,NA,"Single",NA,"Urban 200000 to 1999999"
"6077","2804661034710100",2016,2011,NA,"Single",1,"Rural"
"6078","2904661034710100",2016,2015,NA,"Single",1,"Rural"
"6079","3004661034710100",2016,2008,NA,"Single",1,"Urban 10000 to 19999"
"6080","3104661034710100",2016,2011,NA,"Single Parent",NA,"Urban 200000 to 1999999"
"6081","2404661058220100",2016,1979,NA,"Couple, No kids",1,"Urban 200000 to 1999999"
"6082","2704661058220100",2016,1993,NA,"Single",1,"Rural"
"6083","2804661058220100",2016,2001,NA,"Couple, with Kids",1,"Rural"
"6084","2904661058220100",2016,2009,NA,"Couple, with Kids",1,"Rural"
"6085","3004661058220100",2016,1982,NA,"Couple, No kids",1,"Urban 10000 to 19999"
