"","idmen","year","datent","myear","mstatus","move","location"
"50","2002682023470100",2013,1999,1999,"Couple, No kids",NA,"Urban 2000 to 4999"
"51","2002682059260100",2013,1995,1989,"Couple, No kids",NA,"Rural"
"52","2002682059260101",2013,2010,2009,"Single",NA,"Paris"
"53","2002682118740100",2013,1999,1999,"Couple, with Kids",NA,"Rural"
"54","2002682057530100",2013,2001,2001,"Couple, with Kids",NA,"Rural"
"55","2002682110640100",2013,1969,1969,"Couple, No kids",NA,"Rural"
"56","2002682099400102",2013,2012,2012,"Single",NA,"Rural"
"57","2002682073510100",2013,1997,1997,"Single",NA,"Urban 50000 to 99999"
"58","2002682073510101",2013,2012,2012,"Couple, with Kids",NA,"Urban 50000 to 99999"
"59","2002682039590100",2013,2008,2008,"Couple, with Kids",NA,"Rural"
"60","2002682087500100",2013,1984,1984,"Couple, No kids",NA,"Urban 50000 to 99999"
"61","2002682112370100",2013,1984,1984,"Couple, with Kids",NA,"Urban 50000 to 99999"
"62","2000820033220100",2013,1997,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"63","2000820102990100",2013,2007,2007,"Single",NA,"Urban 200000 to 1999999"
"64","2000820102990101",2013,2011,2011,"Single Parent",NA,"Urban 200000 to 1999999"
"65","2000820073620100",2013,2006,2006,"Couple, with Kids",NA,"Rural"
"66","2000820032540100",2013,1998,1998,"Single",NA,"Urban 200000 to 1999999"
"67","2000820108800100",2013,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"68","2000820108800101",2013,2013,2013,"Single",NA,"Urban 200000 to 1999999"
"69","2000820089680100",2013,1985,1991,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"70","2000820057410100",2013,2008,2008,"Couple, with Kids",NA,"Rural"
"71","2000820020920100",2013,2011,2011,"Single",NA,"Rural"
"72","2000820082030100",2013,2007,2005,"Couple, with Kids",NA,"Urban 20000 to 49999"
"73","2000820026420100",2013,2006,2006,"Couple, with Kids",NA,"Urban 20000 to 49999"
"74","2001042102990100",2013,1961,1961,"Couple, No kids",NA,"Rural"
"75","2001042067860100",2013,2009,2009,"Couple, No kids",NA,"Urban 20000 to 49999"
"76","2001042040580100",2013,1990,2005,"Other",NA,"Rural"
"77","2001042040580102",2013,2011,2011,"Couple, with Kids",NA,NA
"78","2001042094370100",2013,2012,2012,"Couple, with Kids",NA,"Rural"
"79","2001042094370101",2013,2012,2012,"Couple, No kids",NA,"Urban 10000 to 19999"
"80","2001042020060100",2013,1969,1978,"Single",NA,"Urban 2000 to 4999"
"81","2001042118450100",2013,1987,1987,"Single",NA,"Urban 2000 to 4999"
"82","2001042101960100",2013,1980,2000,"Couple, No kids",NA,"Urban 20000 to 49999"
"83","2001042051020100",2013,2009,2009,"Couple, with Kids",NA,"Rural"
"84","2001042026420100",2013,1959,1984,"Single",NA,"Urban 20000 to 49999"
"85","2001042031690100",2013,1986,1981,"Couple, No kids",NA,"Urban 50000 to 99999"
"86","2001042067050100",2013,2002,2002,"Couple, with Kids",NA,"Rural"
"87","2001042113300101",2013,2003,2012,"Couple, with Kids",NA,"Urban 2000 to 4999"
"88","2001042025180100",2013,2011,2011,"Couple, with Kids",NA,"Urban 10000 to 19999"
"89","2001042027210101",2013,2010,2010,"Single",NA,"Urban 10000 to 19999"
"90","2001042040950100",2013,1970,1970,"Couple, No kids",NA,"Rural"
"91","2001042123980100",2013,2010,2010,"Couple, with Kids",NA,"Rural"
"92","2001042124040100",2013,1980,1979,"Single",NA,"Rural"
"93","2001042088460100",2013,1967,1989,"Couple, No kids",NA,"Urban 5000 to 9999"
"94","2001042104200100",2013,2007,NA,"Couple, with Kids",NA,"Rural"
"95","2001042104200101",2013,2008,2010,"Couple, with Kids",NA,"Urban 20000 to 49999"
"96","2001042122000100",2013,2010,NA,"Couple, with Kids",NA,"Urban 5000 to 9999"
"97","2001042106930100",2013,2010,2010,"Single",NA,"Urban 20000 to 49999"
"98","2001042053790100",2013,1989,1989,"Couple, with Kids",NA,"Urban 100000 to 199999"
"99","2001042045130100",2013,2000,2000,"Single Parent",NA,"Urban 100000 to 199999"
"100","2001042118740100",2013,2007,2007,"Single",NA,"Urban 100000 to 199999"
"101","2009201011670100",2013,1997,1997,"Single Parent",NA,"Rural"
"102","2009201067860100",2013,1986,1986,"Single",NA,"Rural"
"103","2009201073620100",2013,1995,1995,"Single",NA,"Rural"
"104","2009201020920100",2013,2001,2001,"Couple, with Kids",NA,"Paris"
"105","2009201126670100",2013,2008,2008,"Couple, No kids",NA,"Paris"
"106","2009201115750100",2013,2009,2009,"Couple, with Kids",NA,"Paris"
"107","2009201124060100",2013,1983,1983,"Single",NA,"Paris"
"108","2009201103840100",2013,1971,1971,"Couple, No kids",NA,"Paris"
"109","2009201017390100",2013,1989,1989,"Couple, No kids",NA,"Paris"
"110","2009201058220100",2013,2011,2009,"Couple, No kids",NA,"Urban 10000 to 19999"
"111","2009201030630100",2013,1968,1968,"Couple, No kids",NA,"Paris"
"112","2009201057590100",2013,2003,2003,"Couple, with Kids",NA,"Paris"
"113","2009201113300100",2013,2007,2007,"Couple, with Kids",NA,"Paris"
"114","2009201117610100",2013,1975,1980,"Single",NA,"Paris"
"115","2009201101420100",2013,1997,2003,"Couple, with Kids",NA,"Paris"
"116","2009201075690100",2013,2013,2013,"Couple, with Kids",NA,"Rural"
"117","2009201075690101",2013,2011,2011,"Single",NA,"Rural"
"118","2009201027210100",2013,1979,1979,"Couple, No kids",NA,"Rural"
"119","2009201124040100",2013,2001,2001,"Couple, with Kids",NA,"Rural"
"120","2009201124040101",2013,2012,2012,"Couple, with Kids",NA,"Rural"
"121","2009201124040102",2013,2010,2010,"Couple, with Kids",NA,"Rural"
"122","2009201104200100",2013,1983,1983,"Single",NA,"Urban 2000 to 4999"
"123","2009201122000100",2013,2003,2003,"Couple, No kids",NA,"Rural"
"124","2009201122000101",2013,2011,2011,"Couple, No kids",NA,"Urban 20000 to 49999"
"125","2009201122000102",2013,2011,2011,"Couple, No kids",NA,"Urban 20000 to 49999"
"126","2009201106930100",2013,1997,1992,"Couple, with Kids",NA,"Rural"
"127","2009201044120100",2013,1974,1974,"Couple, No kids",NA,"Rural"
"128","2009201023470100",2013,2001,2001,"Couple, with Kids",NA,"Rural"
"129","2009201052310100",2013,2005,2005,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"130","2009201064920100",2013,1965,1965,"Couple, No kids",NA,"Urban 200000 to 1999999"
"131","2009201066630100",2013,1991,1997,"Couple, No kids",NA,"Urban 200000 to 1999999"
"132","2009201091130100",2013,1998,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"133","2009201112370100",2013,2011,2011,"Couple, No kids",NA,"Urban 200000 to 1999999"
"134","2005191033220100",2013,1986,1986,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"135","2005191011670100",2013,1992,1995,"Single",NA,"Urban 200000 to 1999999"
"136","2005191013160100",2013,1983,1983,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"137","2005191040580100",2013,1987,1987,"Couple, No kids",NA,"Urban 200000 to 1999999"
"138","2005191020540200",2013,2011,2011,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"139","2005191020920100",2013,1996,1996,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"140","2003387020540100",2013,1983,1982,"Couple, No kids",NA,"Paris"
"141","2003387017070100",2013,1976,1976,"Couple, No kids",NA,"Paris"
"142","2003387115750100",2013,1998,1998,"Couple, No kids",NA,"Paris"
"143","2003387042350100",2013,1966,1966,"Single",NA,"Paris"
"144","2003387092030100",2013,2011,2011,"Single",NA,"Paris"
"145","2003387014970100",2013,1979,1979,"Single",NA,"Paris"
"146","2003387124060100",2013,2010,2010,"Couple, with Kids",NA,"Paris"
"147","2003387106580100",2013,2004,2004,"Couple, with Kids",NA,"Paris"
"148","2003387057590100",2013,1973,1973,"Single",NA,"Paris"
"149","2003387078730100",2013,1994,1994,"Couple, No kids",NA,"Paris"
"150","2003387075690100",2013,1981,2000,"Couple, No kids",NA,"Urban 10000 to 19999"
"151","2003387018040100",2013,1970,1970,"Single",NA,"Urban 50000 to 99999"
"152","2003387095380100",2013,1981,1981,"Couple, No kids",NA,"Rural"
"153","2003387088460100",2013,1997,1996,"Couple, with Kids",NA,"Rural"
"154","2003387063150100",2013,2000,2000,"Couple, with Kids",NA,"Rural"
"155","2003387051650100",2013,2009,2010,"Couple, with Kids",NA,"Urban 20000 to 49999"
"156","2003387086440100",2013,2001,2001,"Other",NA,"Urban 20000 to 49999"
"157","2003387001000100",2013,2005,2005,"Couple, with Kids",NA,"Rural"
"158","2003387118740100",2013,1952,1951,"Single",NA,"Urban 50000 to 99999"
"159","2003387110640100",2013,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"160","2003387073510100",2013,1995,1995,"Single Parent",NA,"Urban 200000 to 1999999"
"161","2003387039590100",2013,1995,1995,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"162","2003387039590101",2013,2012,2012,"Single",NA,"Urban 200000 to 1999999"
"163","2000896020920100",2013,1989,1989,"Couple, No kids",NA,"Rural"
"164","2000896124060100",2013,1985,1985,"Couple, No kids",NA,"Urban 2000 to 4999"
"165","2000896124060101",2013,2003,2003,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"166","2000896055140100",2013,1999,1999,"Couple, with Kids",NA,"Urban 5000 to 9999"
"167","2000896067050100",2013,1981,1977,"Couple, No kids",NA,"Urban 5000 to 9999"
"168","2000896113300100",2013,2008,2003,"Single",NA,"Urban 5000 to 9999"
"169","2000896117610100",2013,1986,1986,"Couple, with Kids",NA,"Urban 2000 to 4999"
"170","2000896099390100",2013,1983,1983,"Single",NA,"Urban 2000 to 4999"
"171","2000896012930100",2013,1991,1991,"Couple, No kids",NA,"Urban 50000 to 99999"
"172","2000896121140100",2013,1988,1988,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"173","2000896121140101",2013,2006,2004,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"174","2000896109060100",2013,2004,2004,"Single",NA,"Urban 200000 to 1999999"
"175","2010308040580100",2013,2003,2003,"Couple, with Kids",NA,"Urban 5000 to 9999"
"176","2010308094370100",2013,2003,2003,"Single",NA,"Urban 5000 to 9999"
"177","2010308043310100",2013,1986,1986,"Couple, No kids",NA,"Urban 5000 to 9999"
"178","2010308118450100",2013,2007,2007,"Single",NA,"Urban 20000 to 49999"
"179","2010308042350100",2013,2011,2010,"Single",NA,"Urban 100000 to 199999"
"180","2010308092030100",2013,2004,2007,"Single",NA,"Urban 100000 to 199999"
"181","2010308092030101",2013,2013,2013,"Couple, with Kids",NA,"Rural"
"182","2010308082450100",2013,2011,2010,"Couple, with Kids",NA,"Urban 100000 to 199999"
"183","2010308124060100",2013,1983,1983,"Single",NA,"Urban 100000 to 199999"
"184","2010308031690100",2013,1968,1968,"Couple, No kids",NA,"Rural"
"185","2010308034710100",2013,1980,1980,"Couple, No kids",NA,"Rural"
"186","2010308055140100",2013,2003,2003,"Couple, with Kids",NA,"Rural"
"187","2010308099390100",2013,2008,NA,"Single",NA,"Rural"
"188","2010308012930100",2013,1999,1999,"Couple, with Kids",NA,"Rural"
"189","2010308109060100",2013,1976,1976,"Couple, No kids",NA,"Urban 50000 to 99999"
"190","2010308109060101",2013,2012,2012,"Couple, No kids",NA,"Rural"
"191","2010308023850100",2013,2008,2008,"Couple, with Kids",NA,"Rural"
"192","2010308118640100",2013,1972,1972,"Couple, No kids",NA,"Rural"
"193","2010308018040100",2013,1967,1967,"Single",NA,"Rural"
"194","2010308088460100",2013,1994,1994,"Couple, with Kids",NA,"Rural"
"195","2010308104200100",2013,2012,2011,"Couple, No kids",NA,"Urban 10000 to 19999"
"196","2010308122680100",2013,1978,1979,"Couple, No kids",NA,"Urban 20000 to 49999"
"197","2010308122680101",2013,2003,2012,"Couple, with Kids",NA,"Urban 20000 to 49999"
"198","2010308051650100",2013,1989,1989,"Single",NA,"Urban 20000 to 49999"
"199","2007953102990100",2013,1996,1968,"Other",NA,"Rural"
"200","2007953073620100",2013,2000,2000,"Single Parent",NA,"Rural"
"201","2007953073620101",2013,2011,2011,"Couple, with Kids",NA,"Rural"
"202","2007953108800101",2013,2009,2009,"Single Parent",NA,"Urban 20000 to 49999"
"203","2007953020920100",2013,2004,2004,"Couple, with Kids",NA,"Urban 2000 to 4999"
"204","2007953126670100",2013,1970,1970,"Single",NA,"Urban 200000 to 1999999"
"205","2007953124060100",2013,2001,2001,"Single Parent",NA,"Urban 200000 to 1999999"
"206","2007953124060101",2013,2012,2012,"Single Parent",NA,"Urban 200000 to 1999999"
"207","2007953124060102",2013,2011,2010,"Couple, No kids",NA,"Urban 200000 to 1999999"
"208","2007953124060103",2013,2012,2012,"Couple, No kids",NA,"Urban 200000 to 1999999"
"209","2007953103840100",2013,2000,2000,"Single",NA,"Urban 200000 to 1999999"
"210","2007953017390100",2013,1972,1972,"Single",NA,"Urban 200000 to 1999999"
"211","2007953025180100",2013,2000,1978,"Couple, No kids",NA,"Rural"
"212","2007953075690100",2013,1993,2011,"Couple, with Kids",NA,"Rural"
"213","2007953095500100",2013,2010,2007,"Couple, with Kids",NA,"Rural"
"214","2007953059550100",2013,1979,1979,"Single",NA,"Urban 5000 to 9999"
"215","2007953040950100",2013,2006,2006,"Single",NA,"Urban 5000 to 9999"
"216","2007953012620100",2013,1997,1997,"Couple, No kids",NA,"Urban 20000 to 49999"
"217","2007953042000100",2013,1996,1996,"Couple, No kids",NA,"Urban 20000 to 49999"
"218","2007953086440100",2013,1993,1993,"Couple, with Kids",NA,"Urban 50000 to 99999"
"219","2007953086440101",2013,2013,2011,"Couple, with Kids",NA,"Rural"
"220","2007953084110100",2013,1984,1998,"Couple, No kids",NA,"Rural"
"221","2007953059260100",2013,1968,1968,"Couple, No kids",NA,"Rural"
"222","2007953118740100",2013,2007,2009,"Couple, with Kids",NA,"Urban 100000 to 199999"
"223","2007953057530100",2013,1991,1991,"Couple, No kids",NA,"Urban 20000 to 49999"
"224","2006477102990100",2013,2000,2000,"Couple, No kids",NA,"Rural"
"225","2006477011670100",2013,1970,2005,"Couple, No kids",NA,"Rural"
"226","2006477032540100",2013,1977,2004,"Couple, with Kids",NA,"Rural"
"227","2006477032540101",2013,2000,2008,"Couple, No kids",NA,"Rural"
"228","2006477017600100",2013,1991,1991,"Couple, with Kids",NA,"Rural"
"229","2006477089680100",2013,1989,1989,"Couple, with Kids",NA,"Rural"
"230","2006477015750100",2013,2002,2002,"Couple, with Kids",NA,"Rural"
"231","2006477040580100",2013,1995,2002,"Couple, with Kids",NA,"Rural"
"232","2006477094370100",2013,1985,1985,"Couple, No kids",NA,"Rural"
"233","2006477101960100",2013,1993,1993,"Single",NA,"Urban 200000 to 1999999"
"234","2006477092030100",2013,1976,1976,"Couple, No kids",NA,"Urban 10000 to 19999"
"235","2006477124060100",2013,2008,2008,"Couple, with Kids",NA,"Urban 2000 to 4999"
"236","2006477103840100",2013,2008,2008,"Couple, with Kids",NA,"Rural"
"237","2006477031690100",2013,2001,2001,"Couple, No kids",NA,"Urban 10000 to 19999"
"238","2006477017390100",2013,1997,1997,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"239","2006477058220100",2013,1984,1984,"Couple, No kids",NA,"Urban 100000 to 199999"
"240","2006477030630100",2013,1935,1987,"Single",NA,"Urban 100000 to 199999"
"241","2006477113300100",2013,2001,2001,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"242","2006477117610100",2013,2010,2010,"Couple, with Kids",NA,"Urban 50000 to 99999"
"243","2006477078730100",2013,2002,2002,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"244","2006477027210100",2013,2005,2011,"Couple, with Kids",NA,"Urban 100000 to 199999"
"245","2006477095500100",2013,1997,2000,"Other",NA,"Urban 200000 to 1999999"
"246","2006477023850101",2013,2008,2008,"Couple, No kids",NA,"Urban 200000 to 1999999"
"247","2006477010270100",2013,1980,NA,"Single",NA,"Urban 200000 to 1999999"
"248","2006477123980100",2013,2011,2011,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"249","2006477012620100",2013,1986,1986,"Single Parent",NA,"Urban 200000 to 1999999"
"250","2006477012620101",2013,2011,2011,"Couple, No kids",NA,"Urban 200000 to 1999999"
"251","2006477012620102",2013,2011,2011,"Single",NA,"Urban 200000 to 1999999"
"252","2006477088460100",2013,1996,1987,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"253","2006477088460101",2013,2012,2012,"Couple, No kids",NA,"Urban 200000 to 1999999"
"254","2006477106930100",2013,1995,1995,"Single Parent",NA,"Urban 200000 to 1999999"
"255","2006477057530100",2013,1988,1988,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"256","2006477039370100",2013,2007,2007,"Couple, No kids",NA,NA
"257","2006477099400100",2013,1981,1981,"Single",NA,"Urban 200000 to 1999999"
"258","2006477112370100",2013,2004,2005,"Couple, No kids",NA,"Urban 200000 to 1999999"
"259","2002178033220100",2013,2010,2009,"Couple, with Kids",NA,"Rural"
"260","2002178073620100",2013,2002,2002,"Single",NA,"Urban 200000 to 1999999"
"261","2002178016060100",2013,1965,1965,"Single",NA,"Rural"
"262","2002178082030100",2013,1983,1983,"Couple, No kids",NA,"Rural"
"263","2002178118450100",2013,1979,1979,"Single",NA,"Rural"
"264","2002178051020100",2013,1975,1975,"Couple, No kids",NA,"Rural"
"265","2002178126670100",2013,1999,1999,"Couple, with Kids",NA,"Rural"
"266","2002178042350100",2013,2001,2001,"Single Parent",NA,"Urban 200000 to 1999999"
"267","2002178014970100",2013,1998,1998,"Couple, No kids",NA,"Urban 200000 to 1999999"
"268","2002178017390100",2013,1992,1992,"Single",NA,"Urban 20000 to 49999"
"269","2002178099390100",2013,2011,2011,"Single",NA,"Urban 200000 to 1999999"
"270","2002178012930100",2013,2011,2011,"Couple, No kids",NA,"Urban 200000 to 1999999"
"271","2002178012930101",2013,2012,2012,"Single",NA,"Urban 200000 to 1999999"
"272","2002178121140100",2013,1961,1961,"Single",NA,"Urban 200000 to 1999999"
"273","2002178075690100",2013,2011,2011,"Couple, No kids",NA,"Urban 200000 to 1999999"
"274","2002178023850100",2013,1996,1996,"Couple, No kids",NA,"Urban 200000 to 1999999"
"275","2002178023850200",2013,2008,2011,"Couple, with Kids",NA,"Urban 50000 to 99999"
"276","2002178023850300",2013,2009,2009,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"277","2002178123980101",2013,1988,1988,"Couple, No kids",NA,"Urban 200000 to 1999999"
"278","2002178095380100",2013,1982,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"279","2002178042000100",2013,2003,2002,"Couple, No kids",NA,"Urban 200000 to 1999999"
"280","2002178088460100",2013,1970,1970,"Single",NA,"Urban 200000 to 1999999"
"281","2002178051650100",2013,1985,2001,"Single",NA,"Urban 50000 to 99999"
"282","2002243013160100",2013,1989,2004,"Couple, with Kids",NA,"Rural"
"283","2002243013160102",2013,2012,2012,"Couple, with Kids",NA,"Rural"
"284","2002243067860101",2013,2012,2012,"Couple, No kids",NA,"Urban 2000 to 4999"
"285","2002243015750100",2013,1981,1991,"Couple, with Kids",NA,"Rural"
"286","2002243016060100",2013,2008,2008,"Single",NA,"Urban 20000 to 49999"
"287","2002243082030100",2013,1970,2005,"Single",NA,"Urban 20000 to 49999"
"288","2002243017070100",2013,2002,2002,"Couple, with Kids",NA,"Urban 5000 to 9999"
"289","2002243051020100",2013,1993,1993,"Couple, with Kids",NA,"Urban 20000 to 49999"
"290","2002243042350100",2013,2009,2009,"Single",NA,"Urban 200000 to 1999999"
"291","2002243017390100",2013,2013,2013,"Single",NA,"Urban 200000 to 1999999"
"292","2002243106580100",2013,1992,2008,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"293","2002243057590100",2013,1984,1984,"Single",NA,"Urban 200000 to 1999999"
"294","2002243118640100",2013,1979,1975,"Single",NA,"Rural"
"295","2002243118640101",2013,1986,1986,"Other",NA,"Rural"
"296","2002243073230100",2013,2012,2012,"Single",NA,"Urban 50000 to 99999"
"297","2002243073230101",2013,2013,2013,"Single",NA,"Urban 20000 to 49999"
"298","2002243125520101",2013,2009,2009,"Single Parent",NA,"Urban 2000 to 4999"
"299","2002243059550100",2013,2001,2001,"Single Parent",NA,"Rural"
"300","2002243059550101",2013,1983,1983,"Couple, No kids",NA,"Rural"
"301","2002243059550102",2013,2012,2012,"Couple, with Kids",NA,"Urban 10000 to 19999"
"302","2002243059550104",2013,2012,2012,"Couple, No kids",NA,"Rural"
"303","2002243010270100",2013,1942,1971,"Couple, No kids",NA,"Rural"
"304","2002243124040100",2013,2009,2008,"Couple, with Kids",NA,"Rural"
"305","2002243088460100",2013,2001,2001,"Couple, No kids",NA,"Urban 10000 to 19999"
"306","2002243086440100",2013,1981,2000,"Couple, No kids",NA,"Urban 50000 to 99999"
"307","2002243122000100",2013,2004,2004,"Single",NA,"Urban 50000 to 99999"
"308","2002243122000101",2013,2013,2013,"Single Parent",NA,"Urban 50000 to 99999"
"309","2002243106930101",2013,2007,2009,"Single Parent",NA,"Urban 50000 to 99999"
"310","2002243118740100",2013,1994,NA,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"311","2002243057530100",2013,1983,1983,"Single",NA,"Urban 200000 to 1999999"
"312","2002243081230100",2013,1964,1964,"Couple, No kids",NA,"Urban 100000 to 199999"
"313","2000597013160100",2013,2008,2008,"Couple, with Kids",NA,"Urban 5000 to 9999"
"314","2000597067860100",2013,1965,1965,"Couple, No kids",NA,"Urban 5000 to 9999"
"315","2006457089680100",2013,2012,2012,"Single",NA,"Rural"
"316","2006457043310100",2013,1997,2011,"Single",NA,"Urban 10000 to 19999"
"317","2006457020920100",2013,2009,2009,"Single",NA,"Urban 50000 to 99999"
"318","2006457017070100",2013,1995,1995,"Single Parent",NA,"Urban 2000 to 4999"
"319","2006457101960100",2013,1996,1996,"Single",NA,"Urban 2000 to 4999"
"320","2006457103840100",2013,2007,2007,"Couple, with Kids",NA,"Urban 200000 to 1999999"
"321","2006457031690100",2013,1995,1995,"Single",NA,"Urban 200000 to 1999999"
"322","2006457067050100",2013,1983,1983,"Couple, No kids",NA,"Urban 200000 to 1999999"
"323","2006457117610100",2013,2010,2010,"Couple, with Kids",NA,"Paris"
"324","2006457099390100",2013,2011,2011,"Single",NA,"Urban 200000 to 1999999"
"325","2006457010270100",2013,1972,1972,"Single",NA,"Urban 20000 to 49999"
"326","2006457124040100",2013,2005,2005,"Couple, with Kids",NA,"Urban 50000 to 99999"
"327","2006457063150100",2013,1993,1993,"Other",NA,"Urban 200000 to 1999999"
"328","2006457122000100",2013,1981,1991,"Couple, No kids",NA,"Urban 200000 to 1999999"
"329","2010180102990100",2013,1970,1988,"Single",NA,"Urban 2000 to 4999"
"330","2010180011670100",2013,1998,1998,"Couple, with Kids",NA,"Urban 2000 to 4999"
"331","2010180013160100",2013,2008,2008,"Single",NA,"Urban 2000 to 4999"
"332","2010180073620100",2013,2001,2002,"Couple, No kids",NA,"Urban 2000 to 4999"
"333","2010180040580100",2013,2009,2009,"Couple, No kids",NA,"Urban 100000 to 199999"
"334","2010180094370100",2013,2007,2007,"Couple, No kids",NA,"Urban 100000 to 199999"
"335","2010180094370101",2013,2012,2012,"Couple, No kids",NA,"Urban 50000 to 99999"
"336","2010180043310100",2013,2005,2006,"Single Parent",NA,"Urban 100000 to 199999"
"337","2010180043310102",2013,2013,2013,"Single",NA,"Urban 200000 to 1999999"
"338","2010180016060100",2013,1999,2002,"Other",NA,"Urban 100000 to 199999"
"339","2010180082030100",2013,1992,1991,"Couple, No kids",NA,"Rural"
"340","2010180115750100",2013,1977,1977,"Couple, No kids",NA,"Rural"
"341","2010180092030100",2013,2000,2000,"Couple, with Kids",NA,"Rural"
"342","2010180055140101",2013,2010,2010,"Couple, No kids",NA,"Urban 10000 to 19999"
"343","2010180067050100",2013,2008,2008,"Couple, with Kids",NA,"Urban 5000 to 9999"
