"","idind","idmen","year","empstat","respondent","profession","gender","age","wage"
"1","1210546401316010001","2105464013160100",2014,"Employed",1,"56","Female",62,23497
"2","1210546410196010001","2105464101960100",2014,"Retired",1,NA,"Male",68,5935
"3","1210546410196010002","2105464101960100",2014,"Retired",0,NA,"Female",70,0
"4","1210546401497010001","2105464014970100",2014,"Inactive",1,NA,"Female",49,6361
"5","1210546405514010001","2105464055140100",2014,"Employed",1,"43","Female",46,35515
"6","1210546401218010001","2105464012180100",2014,"Retired",1,NA,"Female",68,0
"7","1210546411496010001","2105464114960100",2014,"Retired",1,NA,"Male",76,0
"8","1210546404412010001","2105464044120100",2014,"Retired",1,NA,"Female",71,0
"9","1210546402347010001","2105464023470100",2014,"Retired",1,NA,"Male",86,4643
"10","1210546404513010001","2105464045130100",2014,"Employed",1,"53","Male",40,34488
"11","1210546404513010002","2105464045130100",2014,"Employed",0,"43","Female",41,29811
"12","1210546404513010003","2105464045130100",2014,"Inactive",0,NA,"Male",10,NA
"13","1210546404513010004","2105464045130100",2014,"Inactive",0,NA,"Female",8,NA
"14","1210781105102010001","2107811051020100",2014,"Employed",1,"35","Male",31,11161
"15","1210781105102010002","2107811051020102",2014,"Employed",0,"35","Female",30,27599
"16","1210781101218010001","2107811012180100",2014,"Retired",1,NA,"Male",79,0
"17","1210781101218010002","2107811012180100",2014,"Retired",0,NA,"Female",71,0
"18","1210781111330010001","2107811113300100",2014,"Retired",1,NA,"Male",77,0
"19","1210781111330010002","2107811113300100",2014,"Retired",0,NA,"Female",78,0
"20","1210781107873010001","2107811078730100",2014,"Retired",1,NA,"Female",62,0
"21","1210781101293010001","2107811012930100",2014,"Retired",1,NA,"Male",70,0
"22","1210781101293010002","2107811012930100",2014,"Retired",0,NA,"Female",70,0
"23","1210781102385010001","2107811023850100",2014,"Retired",1,NA,"Female",78,0
"24","1210781101027010001","2107811010270100",2014,"Retired",1,NA,"Male",72,0
"25","1210781101027010002","2107811010270100",2014,"Retired",0,NA,"Female",68,0
"26","1210781101027010003","2107811010270101",2014,"Employed",0,"37","Female",28,36914
"27","1210781109538010001","2107811095380100",2014,"Retired",1,NA,"Male",74,0
"28","1210781109538010002","2107811095380100",2014,"Retired",0,NA,"Female",72,0
"29","1210781108846010002","2107811088460100",2014,"Retired",0,NA,"Female",69,0
"30","1210781106315010001","2107811063150100",2014,"Employed",1,"42","Female",36,30516
"31","1210781106315010004","2107811063150100",2014,"Inactive",0,NA,"Female",1,NA
"32","1210781112268010001","2107811122680101",2014,"Employed",1,"55","Male",57,19374
"33","1210781112268010002","2107811122680100",2014,"Employed",0,"45","Female",47,43286
"34","1210781112268010003","2107811122680100",2014,"Inactive",0,NA,"Female",22,0
"35","1210781112268010004","2107811122680101",2014,"Unemployed",0,NA,"Male",20,0
"36","1210781112268010005","2107811122680100",2014,"Inactive",0,NA,"Male",12,NA
"37","1210781105379010001","2107811053790100",2014,"Retired",1,NA,"Male",64,0
"38","1210781105379010002","2107811053790100",2014,"Inactive",0,NA,"Female",63,0
"39","1210781111237010001","2107811112370100",2014,"Retired",1,NA,"Female",69,0
"40","1210848401316010001","2108484013160100",2014,"Employed",1,"35","Female",56,0
"41","1210848401316010004","2108484013160100",2014,"Inactive",0,NA,"Female",17,0
"42","1210848406786010001","2108484067860100",2014,"Employed",1,"37","Male",47,56195
"43","1210848406786010002","2108484067860100",2014,"Employed",0,"52","Female",44,23724
"44","1210848406786010003","2108484067860100",2014,"Inactive",0,NA,"Male",14,NA
"45","1210848406786010004","2108484067860100",2014,"Inactive",0,NA,"Male",12,NA
"46","1210848401760010001","2108484017600100",2014,"Employed",1,"37","Female",58,36158
"47","1210848405741010003","2108484057410101",2014,"Unemployed",0,NA,"Female",36,0
"48","1210848405741010102","2108484057410101",2014,"Inactive",0,NA,"Male",2,NA
"49","1210848401606010001","2108484016060100",2014,"Employed",1,NA,"Female",67,0
"50","1210848411845010001","2108484118450100",2014,"Employed",1,"31","Female",61,1442
"51","1210848411845010002","2108484118450100",2014,"Employed",0,"38","Male",60,81659
"52","1210848411845010003","2108484118450100",2014,"Inactive",0,NA,"Male",22,7040
"53","1210848411845010004","2108484118450100",2014,"Inactive",0,NA,"Male",17,0
"54","1210848405102010001","2108484051020100",2014,"Retired",1,NA,"Male",81,0
"55","1210848405102010002","2108484051020100",2014,"Retired",0,NA,"Female",80,0
"56","1210848412667010001","2108484126670100",2014,"Retired",1,NA,"Male",75,0
"57","1210848412667010002","2108484126670100",2014,"Inactive",0,NA,"Female",63,0
"58","1210848405514010001","2108484055140100",2014,"Retired",1,NA,"Male",69,0
"59","1210848411496010001","2108484114960100",2014,"Retired",1,NA,"Male",75,0
"60","1210848411496010002","2108484114960100",2014,"Inactive",0,NA,"Female",58,0
"61","1210848411496010005","2108484114960100",2014,"Employed",0,"68","Male",21,25377
"62","1210848411496010006","2108484114960100",2014,"Inactive",0,NA,"Male",16,0
"63","1210848411496010007","2108484114960100",2014,"Inactive",0,NA,"Male",16,0
"64","1210848401262010001","2108484012620100",2014,"Retired",1,NA,"Female",67,0
"65","1210848401262010002","2108484012620100",2014,"Employed",0,"31","Male",69,0
"66","1210848406315010001","2108484063150100",2014,"Employed",1,"38","Male",43,65541
"67","1210848406315010002","2108484063150100",2014,"Unemployed",0,NA,"Female",47,0
"68","1210848412268010001","2108484122680100",2014,"Employed",1,"38","Female",31,42321
"69","1210848406492010001","2108484064920100",2014,"Employed",1,"46","Male",50,40296
"70","1210848406492010002","2108484064920100",2014,"Employed",0,"55","Female",43,18038
